,äÓñ{ïœêîÇÃÇ›,é¿ê—,è⁄ç◊ïœêîÇ†ÇË
1,27.94,26.0,29.47
2,14.25,11.0,22.47
3,11.56,4.0,5.08
6,41.32,42.0,42.92
9,38.58,3.0,23.47
19,67.5,61.0,69.84
21,39.53,33.0,45.13
22,40.27,5.0,28.63
35,70.55,69.0,61.93
37,35.16,25.0,42.32
38,22.96,13.0,7.1
43,30.19,25.0,30.42
46,26.86,27.0,32.21
55,75.13,68.0,73.31
58,52.08,59.0,41.98
62,40.0,43.0,44.64
63,52.09,56.0,57.56
66,23.31,17.0,37.0
69,47.9,47.0,52.42
70,31.55,41.0,33.47
79,11.86,5.0,6.18
80,24.39,5.0,18.23
81,57.08,60.0,63.86
82,43.1,54.0,50.47
85,18.92,17.0,20.85
88,52.91,47.0,55.98
90,33.85,36.0,38.71
92,43.59,45.0,43.88
93,40.09,37.0,31.98
101,56.45,57.0,45.43
103,83.77,138.0,99.51
107,57.96,49.0,88.89
112,84.91,90.0,81.46
117,66.28,65.0,71.93
118,80.74,71.0,91.61
121,47.73,47.0,64.66
126,36.31,39.0,37.27
130,10.39,3.0,5.66
133,32.81,26.0,30.36
134,31.0,26.0,34.82
135,29.21,29.0,29.48
144,15.36,3.0,4.43
150,23.6,19.0,28.45
151,23.16,27.0,30.97
154,67.56,65.0,73.27
160,79.52,76.0,82.87
162,78.39,72.0,78.54
174,54.65,51.0,52.26
178,35.87,27.0,26.44
180,46.01,58.0,46.0
181,45.65,51.0,41.26
182,34.6,36.0,42.61
184,38.14,44.0,36.31
185,34.68,34.0,44.49
188,50.44,48.0,51.04
189,45.58,38.0,39.81
190,36.86,34.0,36.49
192,15.47,3.0,8.87
194,47.04,48.0,44.06
198,60.13,42.0,61.63
199,35.56,30.0,36.77
203,63.25,60.0,72.09
206,38.49,27.0,35.31
208,65.02,94.0,65.27
214,23.11,4.0,12.16
215,46.26,53.0,41.12
217,66.59,65.0,62.51
224,29.86,38.0,33.34
227,50.93,46.0,34.72
228,28.88,20.0,22.44
233,39.27,42.0,38.27
235,23.43,24.0,34.79
243,55.67,90.0,64.24
244,52.4,43.0,48.28
247,57.72,59.0,58.05
