,äÓñ{ïœêîÇÃÇ›,é¿ê—,è⁄ç◊ïœêîÇ†ÇË
9,58.5,52.0,53.15
10,49.27,57.0,48.58
16,47.08,34.0,48.93
17,37.35,61.0,42.24
18,38.62,52.0,42.43
21,41.6,35.0,46.71
22,54.98,47.0,55.2
23,38.83,30.0,42.75
24,36.8,33.0,30.44
25,59.07,63.0,58.37
26,46.94,32.0,49.98
29,37.25,28.0,34.34
31,36.57,31.0,31.7
37,32.62,27.0,30.74
40,36.31,35.0,36.89
48,38.26,38.0,40.55
49,35.17,33.0,35.6
57,32.58,35.0,33.57
59,32.58,28.0,35.59
62,35.61,26.0,36.15
63,35.18,34.0,36.26
64,39.97,45.0,35.37
72,43.56,43.0,44.08
73,43.63,43.0,44.76
74,39.87,47.0,40.19
75,41.03,40.0,43.25
76,37.39,36.0,36.23
83,37.86,35.0,34.76
92,38.54,29.0,35.7
93,37.78,32.0,38.73
100,54.37,63.0,54.09
103,48.48,46.0,51.24
104,45.58,45.0,46.2
106,54.0,55.0,55.72
109,66.85,75.0,70.21
110,66.91,77.0,69.6
116,59.89,54.0,49.74
119,53.37,47.0,54.65
120,57.28,51.0,58.72
121,51.27,97.0,53.25
122,61.97,60.0,65.46
126,61.31,55.0,64.69
129,55.36,57.0,52.63
138,38.34,31.0,41.78
142,52.23,69.0,50.99
146,73.07,67.0,72.1
147,73.45,70.0,73.31
154,35.71,39.0,36.39
156,33.87,41.0,34.79
159,35.81,37.0,39.58
164,39.34,31.0,40.07
165,47.41,42.0,47.91
167,31.69,33.0,36.56
172,32.57,28.0,25.67
182,38.61,33.0,41.82
184,35.74,40.0,34.77
186,34.46,26.0,35.88
198,34.16,27.0,27.5
199,47.31,51.0,48.45
202,45.58,34.0,36.7
203,53.33,51.0,50.82
205,53.18,48.0,52.38
206,52.76,52.0,53.05
207,55.53,62.0,58.07
218,47.63,54.0,48.69
224,48.62,50.0,48.1
226,54.15,31.0,52.09
228,53.08,58.0,52.86
231,63.69,55.0,64.2
232,64.43,62.0,62.9
240,65.28,74.0,65.37
242,52.69,73.0,58.22
249,67.93,80.0,71.04
252,63.4,76.0,63.44
254,59.85,70.0,62.18
256,77.01,92.0,75.35
264,58.57,108.0,58.36
266,78.58,90.0,73.63
270,75.62,109.0,62.62
271,70.62,116.0,73.44
275,102.25,17.0,99.42
276,95.44,16.0,94.56
280,106.63,145.0,104.49
284,91.33,138.0,92.05
291,82.6,122.0,87.16
293,88.49,100.0,96.72
299,84.49,102.0,96.55
