,äÓñ{ïœêîÇÃÇ›,è⁄ç◊ïœêîÇ†ÇË
0,11.63,26.71
2,30.93,58.19
4,19.72,18.49
5,12.82,12.95
6,15.3,4.49
7,10.29,3.26
8,9.25,9.62
10,12.81,8.87
14,5.05,2.5
15,13.15,10.36
16,8.67,13.17
17,12.11,0.26
18,2.94,4.22
19,2.64,2.21
20,11.77,12.5
21,2.26,12.22
22,15.66,23.14
23,32.51,3.52
25,2.4,4.11
26,10.19,12.81
28,6.78,4.49
30,56.39,39.76
31,23.59,12.63
33,10.91,7.3
34,1.38,0.12
35,6.26,2.35
36,4.18,1.0
38,15.71,21.78
41,3.96,9.45
42,2.87,2.72
43,17.54,5.63
44,17.14,20.67
45,178.83,176.13
46,24.91,8.13
47,1.54,6.43
48,16.98,18.76
49,22.84,17.28
50,2.61,1.27
52,0.72,9.33
55,1.5,1.88
56,1.93,0.63
58,12.97,7.95
59,17.61,7.4
63,7.94,13.06
64,1.33,3.02
68,9.36,11.08
69,5.5,3.05
71,9.7,7.74
73,4.83,11.5
74,13.69,13.76
75,19.47,18.48
76,4.51,3.84
77,10.81,5.39
78,18.64,26.4
79,203.64,311.61
81,1.7,3.82
82,7.17,6.66
85,15.06,20.63
86,140.4,137.73
88,5.45,2.97
89,1.78,4.75
90,11.33,7.49
91,7.59,10.77
92,2.08,4.67
94,9.79,25.76
95,0.64,0.23
100,10.06,2.33
102,18.41,4.82
103,4.14,4.44
104,2.46,1.56
105,1.68,2.37
106,3.0,3.83
107,18.33,3.67
108,19.86,13.11
109,3.83,4.11
110,0.9,2.91
113,4.19,4.01
114,1.75,3.53
115,9.84,7.03
117,3.8,2.01
118,7.21,10.03
119,2.38,1.79
120,20.24,14.44
121,27.18,39.66
122,25.27,17.53
123,11.19,13.08
