,“ú•Ê
0,2.22
3,64.15
4,399.54
5,80.89
8,778.81
10,4.88
11,134.62
12,167.81
13,211.91
14,900.16
15,89.04
20,179.45
21,63.99
22,137.61
23,84.24
24,38.19
25,425.25
27,277.49
28,194.61
33,164.08
34,93.04
35,64.99
36,47.46
37,4.37
39,5.12
40,156.65
42,84.8
43,182.22
46,12.58
47,60.11
48,162.64
49,16.09
50,94.0
51,84.4
52,22.63
53,137.09
57,16.97
58,105.15
60,63.73
62,250.13
63,193.74
64,148.07
65,19.49
67,166.73
69,30.36
70,9.51
71,32.88
74,130.68
75,14.51
76,101.03
77,81.97
78,75.01
80,91.73
81,25.16
82,53.94
83,112.93
85,25.69
86,350.12
87,204.23
88,4.48
89,9.85
90,95.75
92,2.28
93,90.11
94,44.94
95,326.12
96,799.43
97,12.46
102,4.97
104,12.7
106,33.04
108,24.4
109,8.14
110,13.0
111,21.43
112,11.54
113,30.09
114,12.73
115,49.48
116,1.85
117,35.12
118,7.29
121,365.26
123,0.78
125,33.59
126,24.53
127,26.22
128,113.82
131,8.82
132,23.42
133,19.39
134,39.51
135,98.28
136,48.06
137,228.79
139,73.58
143,302.82
145,13.44
147,29.82
148,23.22
149,30.88
150,4.96
152,24.38
156,47.6
157,56.47
158,100.84
159,21.38
160,195.13
161,124.26
162,11.79
164,316.52
165,9.96
167,23.94
168,55.92
169,24.62
170,36.25
172,295.17
173,13.81
174,29.4
175,22.0
176,231.59
177,33.92
179,14.56
182,32.94
183,333.01
184,280.54
187,5.65
188,61.63
189,10.26
191,6.24
193,54.99
194,180.86
195,313.3
196,228.12
197,241.76
198,53.19
199,173.51
200,382.46
201,388.69
203,221.62
204,35.79
205,41.59
206,20.97
207,56.93
208,37.08
210,261.17
211,32.91
214,17.52
216,62.66
218,50.31
219,31.91
220,187.9
222,53.55
223,424.32
224,177.85
225,68.51
226,43.47
227,200.46
228,129.82
229,432.61
230,317.2
231,36.12
232,9.37
233,335.05
234,224.6
236,6.44
237,29.66
238,25.63
241,910.43
242,11.79
244,41.93
245,34.71
246,60.02
247,31.93
248,17.22
250,20.78
252,23.17
253,13.53
256,28.47
257,33.42
258,17.06
259,3.9
260,22.74
261,158.5
262,7.31
263,8.51
264,7.34
265,2.44
267,0.55
268,41.21
270,10.42
271,7.73
273,37.9
277,3002.59
278,20.54
279,28.49
281,10.56
284,12.53
285,11.0
289,1502.46
290,102.9
291,15.08
293,24.93
294,4.63
295,9.39
297,6.32
299,6.63
300,7.0
302,15.04
303,434.21
304,2.78
305,20.06
306,7.76
308,26.54
310,33.8
311,21.64
313,15.97
315,8.24
316,153.18
317,13.49
318,20.9
319,8.79
320,26.96
321,16.94
322,0.11
323,21.03
324,1.17
325,4.4
326,7.24
327,6.49
330,17.58
331,44.35
334,15.03
335,20.81
336,4.87
337,3.19
338,23.36
340,10.98
341,0.69
342,8.13
345,317.85
347,343.07
348,40.44
349,45.63
351,22.5
352,7.25
354,0.66
355,2.28
356,8.12
359,306.46
360,299.38
361,31.77
362,5.58
364,467.17
