,“ú•Ê
5,68.71
6,338.97
8,772.07
9,49.32
10,1.31
11,165.77
12,234.09
13,70.77
15,136.24
16,35.14
19,136.85
20,7.31
21,125.07
22,26.75
23,23.62
24,9.77
25,403.77
26,36.22
27,111.06
28,236.02
29,40.35
31,57.7
32,71.09
33,287.24
36,80.97
37,59.57
39,48.27
41,85.99
43,107.88
44,26.01
45,15.78
46,41.0
48,117.99
49,37.55
51,13.82
52,206.01
53,46.31
54,178.49
55,122.1
56,171.15
58,1.3
59,129.58
60,48.02
61,112.88
62,46.96
63,82.38
64,127.52
65,36.2
67,99.66
68,13.04
69,17.96
70,17.28
71,36.5
72,85.9
73,173.52
74,110.64
75,1.08
76,71.43
77,35.47
78,101.45
79,26.16
80,1.78
84,87.11
85,14.1
88,12.63
90,83.03
91,7.05
92,41.08
93,54.28
94,50.25
96,730.84
97,2.06
98,28.25
100,871.18
102,11.79
103,18.38
107,770.01
109,1.26
112,20.31
114,12.76
115,30.22
118,15.95
119,12.11
120,26.47
122,270.07
123,7.66
124,45.2
125,37.09
127,29.64
128,99.88
130,39.73
131,2.71
132,24.02
135,36.7
136,20.05
137,211.06
140,26.85
141,15.46
142,94.64
143,230.89
145,8.55
146,26.3
147,32.11
149,41.87
150,13.49
152,29.0
153,49.9
154,39.1
155,136.41
156,34.44
157,68.8
158,168.29
161,117.71
162,23.04
163,177.81
165,29.44
166,21.04
169,39.29
170,23.64
171,16.58
172,182.45
173,4.94
174,30.62
175,4.34
177,18.43
179,17.77
180,238.05
182,44.85
183,117.47
184,56.8
187,21.22
188,51.6
189,9.41
190,611.77
191,87.76
192,101.8
193,95.76
194,257.15
197,295.76
198,48.67
199,211.38
200,645.81
204,9.8
205,12.19
206,61.3
207,31.47
208,28.32
209,16.4
211,23.84
212,37.04
213,29.43
216,5.24
217,25.78
218,29.39
219,16.14
221,31.17
222,34.04
223,656.03
224,429.61
225,182.28
227,61.29
231,25.21
232,33.62
233,380.53
234,347.81
235,5.05
238,10.77
239,43.42
240,52.35
241,756.29
244,41.47
245,23.68
246,87.18
247,30.79
248,22.84
249,15.9
250,4.23
252,31.51
254,13.51
257,22.66
258,23.49
259,3.53
260,15.55
261,115.26
262,6.95
263,11.13
265,2.77
266,0.34
267,1.99
269,26.83
271,12.66
272,51.71
273,32.44
275,3016.17
276,2008.26
277,3424.28
278,20.91
280,42.35
286,16.13
287,0.6
289,1471.69
291,13.86
293,25.83
294,10.4
295,2.3
297,13.42
298,18.12
299,10.4
300,5.07
301,32.37
302,19.84
303,423.9
304,12.34
307,29.78
308,27.1
310,40.27
311,22.41
312,12.81
313,5.08
314,5.98
315,6.34
317,5.46
319,4.54
320,8.07
321,17.34
324,1.71
325,10.1
328,17.1
330,9.78
332,21.39
333,9.6
336,5.7
337,1.89
338,20.36
339,0.08
340,11.6
342,9.95
343,0.8
344,12.77
345,482.87
346,483.53
348,22.37
349,26.76
350,16.53
351,6.89
352,42.43
353,23.9
355,1.02
356,2.09
357,6.5
358,21.74
360,485.07
361,10.18
363,268.81
