,“ú•Ê
8,1288.61
12,607.54
23,354.22
26,374.48
28,415.25
29,329.52
33,394.04
35,184.99
37,302.33
47,357.92
52,341.41
53,374.56
54,386.85
57,43.27
61,452.12
63,380.16
67,426.71
70,5.27
74,428.95
77,301.26
80,355.72
81,116.98
86,522.42
88,11.73
95,695.86
96,944.6
104,10.92
108,32.17
113,16.44
118,3.7
119,19.97
127,39.09
130,92.13
133,27.35
135,574.84
139,143.37
142,107.47
143,252.7
147,43.44
148,37.16
149,47.36
151,37.16
154,11.45
155,443.33
163,741.11
166,74.59
169,0.23
173,15.38
176,255.81
178,378.44
179,32.56
183,446.15
185,396.41
186,41.29
189,59.01
196,476.42
197,468.63
200,816.26
201,1081.73
212,338.33
216,65.76
217,54.11
218,59.69
221,54.86
222,50.85
226,21.56
227,684.4
233,663.57
234,560.49
238,9.92
239,56.08
241,1297.37
242,3.82
243,22.6
246,101.67
251,13.63
252,48.38
253,32.38
257,34.2
258,21.66
259,5.33
261,170.95
266,19.21
272,67.15
273,38.98
274,4088.78
275,3901.6
276,2616.45
278,42.04
281,24.17
287,17.0
290,133.32
291,20.68
292,5.86
294,5.53
300,16.33
304,0.45
308,20.29
312,26.81
318,15.94
324,6.71
325,25.86
327,18.65
329,10.1
336,5.45
338,9.47
345,482.34
354,10.4
359,340.82
361,53.24
362,2.52
