,“ú•Ê
0,37.08
1,18.2
2,121.47
4,257.01
5,77.27
7,415.81
8,540.86
9,54.59
10,10.86
13,38.48
15,86.66
16,77.73
17,70.12
21,306.25
22,174.84
25,425.67
26,29.06
27,182.11
28,21.04
30,249.2
32,194.31
33,243.27
34,119.0
35,103.98
36,12.19
38,87.86
41,72.73
42,155.1
45,8.4
46,62.27
47,35.92
48,49.31
49,81.57
50,58.74
52,111.45
53,30.82
54,143.74
55,112.77
56,136.91
57,51.71
61,25.3
62,197.24
64,133.28
65,50.08
66,146.47
68,2.17
69,0.12
70,9.07
71,26.3
72,0.34
73,17.92
75,21.06
76,173.06
77,219.86
78,53.85
80,101.8
82,0.25
84,113.87
86,23.33
87,42.13
90,0.64
91,17.09
93,43.19
94,33.0
96,505.74
98,11.33
102,1.36
103,14.1
104,0.36
105,23.71
106,29.76
107,621.46
108,29.53
110,3.79
111,0.77
112,13.34
114,4.8
116,2.55
118,6.72
119,12.76
121,318.1
122,218.72
123,2.43
124,39.59
127,18.36
128,39.65
129,12.65
131,5.71
133,4.03
134,28.53
137,134.05
138,8.88
139,88.74
140,18.36
141,5.15
142,19.79
143,128.27
144,15.54
146,10.78
148,8.37
149,34.9
151,13.82
153,43.93
154,23.05
155,170.94
156,5.29
157,65.19
158,26.77
159,7.74
162,4.75
164,85.75
166,5.8
167,3.67
168,117.08
169,25.14
171,135.88
172,108.21
173,0.69
174,12.28
175,0.89
176,163.47
178,145.14
179,9.3
180,89.03
181,50.0
183,56.63
184,67.87
187,17.26
189,24.43
191,19.22
192,61.74
193,50.0
194,61.7
195,318.95
196,54.77
197,43.32
198,163.93
199,81.25
201,506.91
202,186.43
204,15.12
205,23.73
207,7.45
208,15.65
209,0.72
210,81.31
211,24.44
212,126.72
213,14.36
215,44.68
218,4.84
220,186.44
221,6.54
222,9.47
224,121.18
225,117.03
226,31.41
228,49.48
230,349.42
231,13.21
232,5.26
234,121.05
235,27.41
236,31.12
237,18.79
239,24.55
240,42.29
241,491.12
242,12.74
243,8.55
244,29.07
245,26.17
246,62.55
247,11.86
248,19.16
251,2.86
252,19.03
253,0.43
257,16.5
259,16.59
260,16.45
261,74.83
263,5.63
264,8.86
265,3.31
266,1.54
267,6.58
268,18.5
269,33.21
270,6.39
271,7.17
272,50.48
275,1711.2
276,991.39
277,1939.2
278,5.48
279,25.03
280,28.78
282,36.5
283,11.03
284,12.46
286,7.73
287,13.14
288,5.25
289,1168.93
290,64.57
291,4.31
292,4.7
293,11.79
294,7.24
297,4.33
299,4.95
301,20.37
302,13.43
303,322.56
304,7.67
305,10.75
308,24.16
314,4.9
315,0.51
316,93.69
317,14.29
318,12.73
319,0.55
320,15.17
321,3.7
323,16.82
325,1.27
326,11.61
328,20.67
330,10.8
331,22.65
332,6.79
335,12.77
336,3.3
337,0.9
339,10.12
342,0.44
343,4.38
344,7.96
345,295.8
347,205.11
348,12.86
349,9.64
352,11.97
353,12.7
354,2.13
355,8.76
357,16.28
358,5.65
360,214.94
361,5.14
362,2.11
364,170.45
