,äÓñ{ïœêîÇÃÇ›,é¿ê—,è⁄ç◊ïœêîÇ†ÇË
0,12.83,9.0,8.42
2,1.7,3.0,7.07
3,4.61,4.0,7.4
4,12.83,11.0,8.42
5,12.83,12.0,8.42
6,12.83,13.0,21.06
8,8.18,11.0,8.09
9,10.2,3.0,8.09
14,9.92,15.0,20.73
16,6.63,7.0,7.4
17,7.28,3.0,7.76
19,22.67,27.0,21.75
21,16.18,3.0,8.09
22,10.88,3.0,7.4
23,10.88,10.0,7.4
24,10.88,11.0,7.4
25,16.18,20.0,20.73
26,14.17,14.0,20.73
28,17.74,22.0,21.42
29,12.44,16.0,20.72
30,7.96,7.0,7.07
31,29.11,3.0,26.14
32,40.24,40.0,40.13
34,40.24,46.0,40.13
35,40.24,46.0,40.13
36,32.02,46.0,39.1
38,27.09,26.0,26.14
39,35.31,27.0,27.17
42,31.74,35.0,39.11
43,23.52,29.0,25.45
46,31.74,23.0,26.47
48,35.31,37.0,27.17
49,37.33,39.0,39.8
50,29.78,41.0,38.08
51,27.77,24.0,25.45
52,34.26,25.0,26.47
54,42.48,42.0,40.13
55,41.58,43.0,39.8
56,44.5,59.0,40.13
57,33.36,49.0,38.77
58,36.27,32.0,39.1
59,27.77,24.0,25.45
60,44.5,46.0,40.13
