,äÓñ{ïœêîÇÃÇ›,é¿ê—,è⁄ç◊ïœêîÇ†ÇË
2,0.87,1.0,1.18
4,1.89,1.0,1.13
5,4.02,3.0,3.27
9,2.34,1.0,1.15
13,4.57,9.0,10.32
16,3.56,1.0,1.13
17,1.78,1.0,1.13
21,2.58,1.0,1.08
24,3.41,1.0,1.12
26,6.8,7.0,8.09
27,6.62,12.0,11.96
28,6.77,12.0,11.66
39,1.41,1.0,1.17
40,7.67,5.0,5.54
45,0.89,1.0,1.18
47,1.57,2.0,2.68
49,6.87,3.0,3.26
57,5.98,4.0,4.48
60,9.69,5.0,5.54
62,0.18,1.0,1.14
66,0.22,1.0,1.15
68,2.21,2.0,2.73
72,-0.32,1.0,1.18
73,-0.07,2.0,2.63
76,0.26,1.0,1.14
79,-0.58,1.0,1.08
80,0.69,1.0,1.01
81,4.37,1.0,0.99
84,0.95,1.0,1.11
87,1.53,1.0,1.18
88,3.76,2.0,2.73
90,0.92,1.0,1.14
93,-0.8,2.0,2.63
96,5.14,1.0,1.03
97,5.02,1.0,1.01
101,0.14,1.0,1.02
103,5.99,1.0,1.09
104,5.65,1.0,0.98
115,-0.2,1.0,1.15
118,5.76,1.0,0.91
128,3.03,2.0,2.67
133,2.7,1.0,1.13
134,1.49,1.0,1.08
136,0.85,1.0,1.09
137,1.04,1.0,1.14
146,5.66,3.0,3.27
147,6.36,5.0,3.71
149,9.27,10.0,10.64
161,13.08,12.0,12.65
162,10.61,13.0,12.65
164,2.37,1.0,1.16
166,3.47,1.0,1.12
173,10.39,10.0,10.39
176,8.03,10.0,11.66
177,8.34,12.0,11.66
184,6.72,11.0,11.66
