,äÓñ{ïœêîÇÃÇ›,é¿ê—,è⁄ç◊ïœêîÇ†ÇË
4,1.58,1.0,1.12
13,3.52,9.0,7.64
18,11.04,13.0,11.11
20,5.71,12.0,12.71
25,6.53,9.0,7.34
28,8.43,12.0,11.71
29,6.05,12.0,12.09
30,3.12,1.0,0.95
31,1.31,1.0,1.63
34,11.61,14.0,13.28
39,2.17,1.0,0.64
40,6.32,5.0,5.82
42,2.92,3.0,2.78
46,2.71,1.0,0.8
47,2.25,2.0,2.51
52,-0.94,0.0,1.23
54,6.36,4.0,4.7
57,4.63,4.0,4.07
59,-0.11,1.0,0.99
60,10.29,5.0,5.7
64,4.05,1.0,0.95
70,-0.5,1.0,0.7
71,0.69,1.0,0.86
75,0.11,1.0,1.17
81,5.65,1.0,1.01
86,-0.71,1.0,0.96
88,3.55,2.0,1.88
90,0.75,1.0,0.77
91,-0.31,1.0,0.92
98,4.27,1.0,1.51
99,5.12,2.0,2.56
108,-1.04,1.0,1.13
109,3.12,1.0,0.9
123,2.99,2.0,1.76
124,1.1,1.0,1.03
127,2.47,3.0,2.91
128,4.13,2.0,2.37
131,5.68,1.0,0.81
132,6.28,1.0,0.92
133,5.65,1.0,0.83
151,1.99,1.0,0.8
152,12.77,14.0,12.83
154,12.56,14.0,12.87
155,14.33,15.0,12.59
157,5.78,1.0,1.7
159,12.33,13.0,13.34
164,4.17,1.0,1.47
165,3.71,1.0,1.25
166,4.85,1.0,1.15
170,10.91,11.0,11.83
173,10.51,10.0,7.08
175,6.21,9.0,7.72
177,5.92,12.0,12.0
181,9.11,11.0,12.0
182,4.5,12.0,11.86
184,3.31,11.0,12.35
