,äÓñ{ïœêîÇÃÇ›,è⁄ç◊ïœêîÇ†ÇË
0,32.11,4.38
3,95.04,1.32
4,4.88,9.33
5,25.45,3.67
6,6.72,9.03
7,45.69,6.67
8,74.39,1.78
9,62.94,3.83
10,53.06,5.33
11,9.91,10.86
14,17.46,2.22
15,7.8,0.51
16,30.77,31.93
17,59.08,16.29
18,8.9,8.39
19,18.8,4.28
21,107.99,20.68
22,58.41,17.25
23,50.47,0.83
25,1.36,8.41
26,3.55,1.79
27,17.0,1.62
28,7.37,0.77
29,12.49,0.7
33,19.48,5.63
34,14.68,3.4
35,16.63,4.77
37,41.99,0.21
38,17.73,0.88
39,28.3,12.08
40,0.77,4.91
41,17.43,2.99
45,31.43,0.65
46,94.03,4.23
47,15.09,0.87
48,61.16,6.18
49,30.91,7.96
50,27.2,3.2
52,inf,inf
55,40.79,12.22
56,19.82,16.64
58,3.67,37.23
59,11.69,17.21
60,54.32,9.62
61,19.24,2.63
63,39.71,10.16
64,0.69,11.29
65,19.06,2.55
66,13.04,3.63
67,24.36,4.41
68,15.68,4.74
69,85.56,1.59
70,64.59,4.61
71,10.39,7.28
73,67.6,3.71
74,81.96,2.27
77,81.75,1.28
78,84.61,6.53
80,14.57,13.25
81,163.41,1.04
83,18.75,3.77
84,16.38,11.87
85,74.59,3.33
86,7.09,2.65
88,71.1,6.89
89,35.4,7.94
90,26.79,1.99
91,37.33,8.81
92,121.72,5.7
99,68.05,9.16
100,83.52,7.48
101,66.89,18.46
103,297.19,20.2
104,215.02,11.62
106,173.16,11.64
107,89.91,6.56
108,149.59,1.39
110,19.97,0.56
111,10.33,12.46
112,111.81,7.84
114,101.49,1.96
115,36.34,16.11
116,7.59,10.41
117,20.5,2.71
121,183.97,15.1
122,71.21,45.1
123,40.33,4.29
124,37.34,1.1
125,17.1,2.44
126,37.88,3.87
128,39.52,1.46
129,19.59,3.04
130,75.84,3.66
132,9.03,15.44
133,15.54,9.89
134,17.53,17.36
135,155.48,0.97
138,16.77,0.5
139,99.3,3.54
141,67.71,2.32
142,13.58,1.98
143,78.56,7.42
144,72.21,3.66
145,112.16,15.97
147,6.32,8.66
149,4.06,6.57
150,57.36,8.82
151,92.4,6.56
152,12.93,4.45
157,209.13,7.43
158,184.28,16.55
159,7.08,0.59
160,12.85,0.59
161,3.61,7.56
164,49.02,12.95
165,81.46,7.76
167,15.64,2.85
168,8.46,1.91
169,2.82,6.78
172,119.66,18.24
173,5.19,1.01
175,10.61,4.28
177,6.91,2.16
178,5.21,10.42
179,51.15,21.64
180,12.2,0.72
181,11.99,3.49
182,18.68,2.29
184,8.69,4.82
185,106.36,10.19
