,äÓñ{ïœêîÇÃÇ›,è⁄ç◊ïœêîÇ†ÇË
3,51.88,12.69
9,28.49,13.58
11,53.12,25.7
14,58.28,10.07
15,33.23,1.48
16,74.86,11.38
18,28.31,0.33
21,239.81,28.27
26,34.7,17.18
28,34.85,1.66
30,49.81,4.8
34,31.14,6.41
41,30.16,1.02
44,56.23,0.45
46,174.64,5.55
51,204.45,1.97
52,inf,inf
57,45.88,2.53
61,7.12,6.32
67,65.99,9.27
68,12.76,0.78
70,166.59,0.82
79,141.52,3.85
82,85.72,14.22
84,43.22,2.36
92,166.44,0.84
98,550.15,39.92
100,298.05,21.26
101,229.58,9.86
102,59.26,6.43
103,278.73,5.34
105,162.93,37.29
107,161.66,4.82
113,156.87,3.2
115,78.32,23.04
116,86.15,19.02
119,206.53,36.3
122,102.47,5.78
130,109.96,17.35
131,175.98,0.95
132,180.57,7.71
134,33.36,25.46
135,147.65,18.95
140,54.15,4.97
143,8.25,4.15
147,38.6,23.42
148,12.16,9.48
153,18.03,9.91
154,12.73,5.04
162,21.32,2.84
164,116.57,17.33
165,0.12,0.24
169,5.07,7.63
171,99.5,11.34
174,2.3,10.58
180,48.8,19.34
