,äÓñ{ïœêîÇÃÇ›,é¿ê—,è⁄ç◊ïœêîÇ†ÇË
0,1.32,1.0,1.04
3,0.05,1.0,1.01
4,1.05,1.0,1.09
5,3.76,3.0,3.11
6,5.34,5.0,4.55
7,1.46,1.0,0.93
8,1.74,1.0,0.98
9,1.63,1.0,0.96
10,0.47,1.0,1.05
11,9.01,10.0,11.09
14,9.08,11.0,11.24
15,11.06,12.0,11.94
16,1.31,1.0,1.32
17,1.59,1.0,1.16
18,11.84,13.0,11.91
19,11.37,14.0,13.4
21,2.08,1.0,1.21
22,0.42,1.0,0.83
23,1.5,1.0,0.99
25,8.88,9.0,8.24
26,7.25,7.0,6.87
27,9.96,12.0,11.81
28,11.12,12.0,12.09
29,10.5,12.0,11.92
33,11.27,14.0,13.21
34,11.94,14.0,13.52
35,11.67,14.0,13.33
37,1.42,1.0,1.0
38,1.18,1.0,1.01
39,0.72,1.0,1.12
40,4.96,5.0,5.25
41,5.87,5.0,5.15
45,1.31,1.0,0.99
46,1.94,1.0,0.96
47,1.7,2.0,2.02
48,4.83,3.0,2.81
49,3.93,3.0,2.76
50,5.09,4.0,4.13
52,0.76,0.0,0.57
55,5.63,4.0,4.49
56,7.19,6.0,7.0
58,0.96,1.0,0.63
59,1.12,1.0,0.83
60,7.72,5.0,5.48
61,5.96,5.0,4.87
63,2.79,2.0,2.2
64,1.01,1.0,0.89
65,1.19,1.0,0.97
66,0.87,1.0,0.96
67,0.76,1.0,1.04
68,1.69,2.0,2.09
69,1.86,1.0,0.98
70,0.35,1.0,0.95
71,0.9,1.0,0.93
73,0.65,2.0,1.93
74,0.18,1.0,0.98
77,0.18,1.0,1.01
78,0.31,2.0,2.13
80,0.85,1.0,1.13
81,2.63,1.0,1.01
83,2.37,2.0,2.08
84,1.16,1.0,0.88
85,0.25,1.0,1.03
86,1.07,1.0,1.03
88,3.42,2.0,2.14
89,1.35,1.0,1.08
90,1.27,1.0,0.98
91,0.63,1.0,0.91
92,2.22,1.0,0.94
99,3.36,2.0,2.18
100,0.16,1.0,0.93
101,0.33,1.0,0.82
103,3.97,1.0,1.2
104,3.15,1.0,0.88
106,2.73,1.0,0.88
107,0.1,1.0,1.07
108,-0.5,1.0,0.99
110,1.2,1.0,0.99
111,1.79,2.0,2.25
112,2.12,1.0,0.92
114,-0.01,1.0,1.02
115,1.36,1.0,1.16
116,1.08,1.0,0.9
117,2.41,2.0,1.95
121,-0.84,1.0,0.85
122,0.29,1.0,0.55
123,2.81,2.0,2.09
124,1.37,1.0,0.99
125,2.49,3.0,3.07
126,4.14,3.0,3.12
128,2.79,2.0,2.03
129,0.8,1.0,1.03
130,0.24,1.0,0.96
132,1.09,1.0,1.15
133,1.16,1.0,1.1
134,0.82,1.0,0.83
135,2.55,1.0,0.99
138,1.17,1.0,1.01
139,1.99,1.0,1.04
141,5.03,3.0,2.93
142,5.68,5.0,4.9
143,0.21,1.0,1.07
144,1.72,1.0,1.04
145,2.12,1.0,0.84
147,4.68,5.0,4.57
149,9.59,10.0,10.66
150,1.57,1.0,1.09
151,1.92,1.0,1.07
152,12.19,14.0,13.38
157,3.09,1.0,1.07
158,2.84,1.0,1.17
159,12.08,13.0,13.08
160,11.33,13.0,13.08
161,11.57,12.0,12.91
164,1.49,1.0,0.87
165,1.81,1.0,1.08
167,10.97,13.0,12.63
168,11.9,13.0,12.75
169,10.69,11.0,11.75
172,-0.2,1.0,0.82
173,10.52,10.0,9.9
175,8.05,9.0,9.39
177,11.17,12.0,11.74
178,1.05,1.0,0.9
179,1.51,1.0,0.78
180,8.78,10.0,9.93
181,9.68,11.0,11.38
182,9.76,12.0,11.73
184,10.04,11.0,11.53
185,2.06,1.0,0.9
