,äÓñ{ïœêîÇÃÇ›,è⁄ç◊ïœêîÇ†ÇË
3,inf,inf
4,inf,inf
6,inf,inf
9,inf,inf
13,inf,inf
16,inf,inf
21,inf,inf
22,29.55,38.46
28,inf,inf
35,9.5,6.65
38,inf,inf
39,13.29,13.38
40,43.67,34.56
46,8.82,5.09
53,17.28,4.63
54,228.83,28.77
60,10.83,8.93
61,29.12,7.38
62,22.06,32.32
74,23.01,18.13
76,78.41,84.96
77,103.69,26.75
80,inf,inf
81,26.58,23.35
82,31.45,38.89
84,22.07,29.78
90,333.61,98.82
96,1.11,13.52
100,11.34,35.92
103,26.41,32.99
105,21.3,8.58
106,8.96,16.37
107,7.13,53.61
112,2.97,3.85
114,2.48,43.98
119,11.7,14.86
124,1.65,5.13
127,11.65,4.59
133,1.61,27.77
134,23.71,20.23
136,inf,inf
141,14.21,12.42
145,54.6,47.53
148,21.4,9.89
149,32.46,2.18
152,5.75,14.91
164,20.86,100.1
169,29.11,17.62
170,3.19,55.33
178,99.56,6.48
179,41.77,32.43
180,11.61,8.13
181,0.57,0.98
182,30.08,12.85
184,3.75,39.39
188,9.24,19.31
196,31.7,3.0
199,inf,inf
201,inf,inf
207,56.37,85.86
212,39.56,3.47
217,71.26,5.91
218,51.12,9.71
219,inf,inf
221,inf,inf
223,inf,inf
227,inf,inf
229,105.86,4.43
231,79.84,43.35
232,87.02,65.6
235,inf,inf
240,67.25,83.2
241,inf,inf
243,inf,inf
245,181.53,74.54
246,inf,inf
251,inf,inf
253,inf,inf
254,inf,inf
256,inf,inf
260,inf,inf
261,inf,inf
262,inf,inf
265,inf,inf
267,inf,inf
274,inf,inf
276,inf,inf
277,inf,inf
278,52.49,47.03
282,inf,inf
283,inf,inf
288,inf,inf
291,44.76,10.51
294,158.55,14.92
295,31.22,51.43
296,inf,inf
300,57.35,0.82
305,40.87,17.97
307,34.22,38.37
310,inf,inf
316,33.13,44.27
320,54.22,9.61
322,5.04,22.7
327,41.3,36.72
329,32.36,23.05
332,inf,inf
335,inf,inf
342,inf,inf
357,inf,inf
359,inf,inf
364,inf,inf
