,äÓñ{ïœêîÇÃÇ›,é¿ê—,è⁄ç◊ïœêîÇ†ÇË
1,-0.31,0.0,-0.09
2,0.24,0.0,-0.06
4,0.63,0.0,0.16
5,0.07,0.0,0.24
6,-0.56,0.0,0.25
9,1.01,0.0,0.07
10,-2.2,0.0,-0.06
11,0.62,0.0,0.28
13,0.68,0.0,-0.15
14,-0.41,0.0,0.29
15,0.53,0.0,0.03
19,0.99,0.0,0.23
20,1.88,0.0,-0.24
22,3.66,4.0,4.46
23,0.54,0.0,-0.09
24,-1.76,0.0,0.28
25,2.8,3.0,3.86
27,1.4,0.0,-0.24
28,0.53,0.0,-0.49
29,4.12,6.0,5.09
30,11.51,13.0,17.18
31,-0.69,0.0,-0.13
32,4.35,5.0,7.17
33,12.45,12.0,14.56
34,7.64,7.0,9.21
35,5.72,5.0,4.55
36,10.78,12.0,13.64
37,20.46,19.0,19.55
40,9.27,10.0,11.24
41,1.41,0.0,-0.03
42,1.09,0.0,0.24
44,30.93,36.0,24.81
47,19.3,20.0,16.96
49,20.07,22.0,17.15
52,-0.82,0.0,-0.17
53,17.16,19.0,17.79
54,9.35,7.0,6.67
57,18.92,20.0,18.64
59,3.55,0.0,1.01
63,20.84,20.0,22.63
64,13.01,12.0,12.69
65,27.56,28.0,21.61
67,20.72,19.0,21.74
69,27.04,27.0,29.29
70,33.09,36.0,33.52
71,31.68,32.0,33.3
72,33.55,35.0,28.86
74,26.41,29.0,23.41
75,36.32,37.0,34.95
76,14.94,13.0,17.26
77,11.86,11.0,13.32
78,19.55,18.0,19.2
79,24.67,26.0,23.19
80,-0.22,0.0,0.19
81,35.93,37.0,34.71
83,18.9,19.0,19.24
84,18.71,19.0,21.15
85,22.49,22.0,24.12
86,15.53,15.0,16.69
87,0.87,0.0,1.69
88,32.2,29.0,31.1
90,8.18,5.0,7.59
92,13.47,12.0,12.29
93,17.56,19.0,17.68
94,0.62,0.0,-0.63
95,14.43,12.0,12.21
96,26.22,25.0,26.91
99,20.95,21.0,20.59
100,28.94,27.0,34.88
104,25.84,27.0,28.24
105,29.54,29.0,31.12
107,30.31,32.0,23.63
108,3.25,0.0,7.82
109,59.41,70.0,55.43
110,55.93,57.0,53.01
111,53.26,53.0,50.28
113,45.37,46.0,49.54
114,33.14,29.0,25.64
115,9.81,0.0,9.45
117,41.22,45.0,35.61
118,51.34,52.0,47.03
119,55.28,55.0,51.86
120,41.23,43.0,38.76
121,33.47,36.0,46.16
122,10.47,0.0,9.54
123,55.24,58.0,55.24
124,55.16,53.0,55.02
125,54.09,58.0,52.74
126,54.4,53.0,53.05
127,51.85,51.0,50.12
128,23.87,21.0,21.39
129,13.37,20.0,16.92
130,42.41,41.0,41.99
131,58.67,63.0,55.11
