,äÓñ{ïœêîÇÃÇ›,é¿ê—,è⁄ç◊ïœêîÇ†ÇË
0,0.81,2.0,3.69
3,-0.31,0.0,-0.8
7,-0.43,0.0,0.03
8,-0.78,0.0,-0.11
12,2.38,0.0,0.78
16,8.98,0.0,-0.3
17,-1.72,0.0,-0.55
18,2.3,0.0,0.33
21,4.86,0.0,0.26
26,3.85,0.0,0.55
38,10.57,0.0,1.12
39,12.37,18.0,19.67
43,15.39,8.0,5.7
45,5.64,0.0,-0.55
46,20.87,23.0,21.5
48,12.17,11.0,7.65
50,13.08,27.0,17.9
51,13.7,4.0,4.39
55,12.18,25.0,21.97
56,9.7,10.0,11.83
58,19.76,18.0,19.06
60,14.34,23.0,25.22
61,10.49,21.0,24.46
62,13.11,17.0,19.31
66,8.17,0.0,0.88
68,36.47,31.0,31.06
73,11.22,0.0,2.56
82,31.42,20.0,31.69
89,23.01,27.0,24.9
91,11.95,21.0,16.12
97,22.54,32.0,26.96
98,21.25,24.0,22.93
101,8.89,0.0,4.17
102,38.28,37.0,30.9
103,26.39,32.0,32.34
106,51.31,41.0,49.59
112,45.97,49.0,50.28
116,54.22,54.0,54.03
133,26.74,36.0,21.84
134,19.0,27.0,19.76
137,17.36,26.0,24.56
139,48.07,41.0,39.06
140,54.07,49.0,52.71
143,13.24,0.0,9.83
144,33.87,41.0,33.06
147,52.97,54.0,52.75
149,36.0,44.0,39.15
150,11.59,0.0,9.43
153,11.2,21.0,10.91
156,15.67,9.0,11.51
159,10.75,14.0,15.12
160,13.13,12.0,13.57
161,15.06,11.0,14.56
162,26.93,23.0,30.08
164,5.25,4.0,8.86
165,36.15,26.0,37.01
170,24.75,16.0,24.83
171,12.2,0.0,5.05
179,9.46,13.0,17.88
185,5.61,0.0,-0.32
186,26.43,25.0,26.38
187,30.57,23.0,33.05
198,17.73,6.0,10.47
201,4.16,0.0,0.62
203,1.96,4.0,5.9
204,3.37,2.0,3.49
208,5.29,5.0,5.7
212,4.52,12.0,10.18
213,-3.7,0.0,-0.4
215,3.43,0.0,-0.18
223,1.86,0.0,0.48
234,-1.95,0.0,-0.58
235,3.64,0.0,-0.29
239,0.45,0.0,-0.37
244,-0.52,0.0,-0.55
245,-3.25,2.0,4.19
252,0.44,0.0,0.14
253,0.8,0.0,-0.06
254,4.16,0.0,0.17
262,-1.88,0.0,-0.36
263,1.98,0.0,0.11
266,-0.73,0.0,0.02
267,-1.81,0.0,-0.08
268,2.1,0.0,0.14
274,1.65,0.0,0.16
275,3.37,0.0,0.61
281,3.9,8.0,8.29
282,5.25,0.0,0.61
292,6.41,1.0,2.16
293,5.22,1.0,1.8
299,5.37,4.0,4.22
300,5.84,8.0,6.79
301,2.44,1.0,1.61
306,4.46,4.0,4.35
310,7.32,0.0,0.7
313,5.77,0.0,0.67
316,6.61,6.0,8.06
317,4.33,14.0,12.46
319,7.18,14.0,11.29
322,1.48,3.0,1.68
324,7.84,0.0,0.62
325,0.17,0.0,0.4
333,2.96,0.0,0.01
341,2.05,3.0,4.52
350,6.32,3.0,5.0
357,2.47,0.0,0.48
360,-1.11,0.0,0.46
361,3.81,0.0,-0.07
362,3.33,0.0,0.76
363,-0.49,0.0,0.11
364,2.44,0.0,-0.33
