,äÓñ{ïœêîÇÃÇ›,è⁄ç◊ïœêîÇ†ÇË
0,59.7,84.47
3,inf,inf
7,inf,inf
8,inf,inf
12,inf,inf
16,inf,inf
17,inf,inf
18,inf,inf
21,inf,inf
26,inf,inf
38,inf,inf
39,31.28,9.28
43,92.32,28.79
45,inf,inf
46,9.26,6.51
48,10.6,30.47
50,51.57,33.7
51,242.58,9.64
55,51.3,12.13
56,3.05,18.29
58,9.76,5.89
60,37.67,9.65
61,50.07,16.49
62,22.9,13.61
66,inf,inf
68,17.66,0.18
73,inf,inf
82,57.11,58.44
89,14.78,7.77
91,43.1,23.23
97,29.56,15.75
98,11.44,4.45
101,inf,inf
102,3.45,16.48
103,17.52,1.06
106,25.16,20.95
112,6.19,2.61
116,0.41,0.05
133,25.73,39.34
134,29.62,26.8
137,33.22,5.54
139,17.25,4.73
140,10.34,7.58
143,inf,inf
144,17.39,19.36
147,1.9,2.32
149,18.19,11.02
150,inf,inf
153,46.65,48.06
156,74.14,27.85
159,23.23,8.01
160,9.41,13.11
161,36.91,32.32
162,17.09,30.8
164,31.33,121.46
165,39.04,42.35
170,54.68,55.19
171,inf,inf
179,27.25,37.56
185,inf,inf
186,5.71,5.53
187,32.91,43.69
198,195.52,74.45
201,inf,inf
203,50.9,47.47
204,68.58,74.4
208,5.86,13.92
212,62.34,15.15
213,inf,inf
215,inf,inf
223,inf,inf
234,inf,inf
235,inf,inf
239,inf,inf
244,inf,inf
245,262.44,109.54
252,inf,inf
253,inf,inf
254,inf,inf
262,inf,inf
263,inf,inf
266,inf,inf
267,inf,inf
268,inf,inf
274,inf,inf
275,inf,inf
281,51.31,3.63
282,inf,inf
292,541.14,116.07
293,422.12,80.13
299,34.16,5.47
300,27.03,15.07
301,143.8,60.61
306,11.44,8.83
310,inf,inf
313,inf,inf
316,10.21,34.32
317,69.09,11.01
319,48.7,19.39
322,50.53,43.94
324,inf,inf
325,inf,inf
333,inf,inf
341,31.51,50.67
350,110.7,66.67
357,inf,inf
360,inf,inf
361,inf,inf
362,inf,inf
363,inf,inf
364,inf,inf
