,ì˙ï ,é¿ê—
8,5.243252924833252,3.0
12,1.6599718938635664,1.0
23,1.4215686196938262,1.0
26,1.6458237320614817,1.0
28,1.4754339481203786,1.0
29,1.4386880279819139,1.0
33,1.6489470819059917,1.0
35,1.375781005048955,1.0
37,1.6326791438718902,1.0
47,1.5327365425595019,2.0
52,1.5832809450062595,1.0
53,2.887580545421774,2.0
54,4.7269755286637,1.0
57,1.6439711558688836,1.0
61,1.6767907698686055,1.0
63,1.5929030173885135,1.0
67,3.482047258638631,4.0
70,5.38140260995497,10.0
74,1.687102065370848,1.0
77,1.4557395098070622,1.0
80,0.16546280791147944,1.0
81,3.13080181245321,4.0
86,1.0742028704720823,1.0
88,4.883805885632511,9.0
95,1.4025027624168926,1.0
96,6.463973264765404,6.0
104,9.229159407290018,9.0
108,2.8550873319980123,1.0
113,2.8550873319980123,1.0
118,15.486738982281157,18.0
119,15.962854077195136,21.0
127,15.962854077195136,20.0
130,2.375095133528982,0.0
133,9.156999360125413,14.0
135,0.6751211090298506,1.0
139,15.486738982281157,15.0
142,2.907555820584153,1.0
143,2.907555820584153,1.0
147,15.962854077195136,21.0
148,15.962854077195136,19.0
149,2.907555820584153,1.0
151,15.962854077195136,19.0
154,1.2590767630698851,1.0
155,1.2832960117991903,1.0
163,0.07657894856344882,1.0
166,1.9432204948381637,1.0
169,1.2482465745090172,1.0
173,3.368361441795889,1.0
176,15.63140999158047,9.0
178,1.5219658806886145,1.0
179,1.479635795496468,1.0
183,2.6135817590524284,1.0
185,1.020855866225022,1.0
186,3.0693168590569546,1.0
189,1.1595473125574556,1.0
196,1.253385967695656,0.0
197,1.3690976689445562,1.0
200,1.9530795927663753,1.0
201,2.9697743527137974,1.0
212,1.3676652787423613,1.0
216,1.5066843245109158,1.0
217,1.441010076622198,1.0
218,1.47969982340285,1.0
221,1.6004361823216824,1.0
222,1.3868769649600925,1.0
226,1.4528349177259763,1.0
227,1.4528349177259763,1.0
233,1.4528349177259763,1.0
234,1.2550587788008583,1.0
238,5.628499586688388,3.0
239,3.637878157463543,2.0
241,0.750312450200803,2.0
242,16.113462818316588,17.0
243,6.790764232826474,9.0
246,10.683401092123209,8.0
251,13.832277593809003,18.0
252,10.805946848222238,16.0
253,12.523949128544475,17.0
257,17.478549148088923,23.0
258,12.722641730576369,12.0
259,12.050031514322974,11.0
261,1.686538897861657,1.0
266,19.214420455062083,19.0
272,19.58189360252771,1.0
273,16.73113848102764,1.0
274,18.124912144755065,2.0
275,1.686538897861657,1.0
276,1.7042207385772337,1.0
278,18.85285763701455,20.0
281,18.02340157645579,19.0
287,19.470533299725606,19.0
290,1.686538897861657,2.0
291,16.369575662980107,19.0
292,20.57556737974969,21.0
294,20.83561962949795,19.0
300,17.734661992752446,18.0
304,1.7042207385772337,2.0
308,18.732972367167154,19.0
312,20.57556737974969,23.0
318,1.7390073864477975,1.0
324,1.7042207385772337,1.0
325,2.0157189315873487,1.0
327,20.57556737974969,22.0
329,20.83561962949795,22.0
336,12.78759244688143,11.0
338,1.9747691073906297,1.0
345,1.4410618885371356,1.0
354,4.435526923796148,1.0
359,1.3442437936269107,2.0
361,2.417196211634916,5.0
362,13.520458182341791,8.0
