,ì˙ï ,é¿ê—
0,1.5643998248478124,1.0
4,3.8272358403375955,1.0
8,4.619014080289014,3.0
13,4.876531924652687,1.0
14,7.137002533963151,7.0
19,1.5198482143446672,1.0
22,3.4287947176322686,1.0
33,1.2533738609351972,1.0
39,2.4226243755718544,1.0
40,1.6076345640483287,2.0
41,1.3579945975845575,1.0
43,2.20589076889675,1.0
45,1.5190331561930375,1.0
47,1.349653099185515,2.0
49,1.1051832675365871,1.0
50,1.1678578903066865,1.0
51,1.5356385591835042,1.0
53,2.2455910229979774,2.0
56,0.9732119341852664,1.0
58,1.179530086687735,1.0
62,2.377079231405915,1.0
68,8.909174300881224,11.0
71,3.570450858842188,7.0
73,1.1069759630258373,1.0
74,1.6593960509819838,1.0
75,5.325683238663199,8.0
81,3.356348072793307,4.0
85,2.6909317594091013,3.0
89,1.8720826576014027,4.0
93,0.7265572523251886,1.0
95,0.9227832807021951,1.0
96,6.908563693260138,6.0
108,2.08804685167113,1.0
115,2.08804685167113,1.0
116,16.74659011302725,13.0
117,8.58063521698252,13.0
119,16.86122843682732,21.0
128,2.171228774805853,1.0
132,16.901306686131647,16.0
135,0.7581648816697661,1.0
137,1.2744043405761878,1.0
142,2.016512201701453,1.0
143,2.146583585697321,1.0
151,17.10400318180795,19.0
152,14.291911481362902,16.0
153,1.2312205867698511,1.0
157,1.6047151895969094,1.0
161,1.285528670162777,1.0
162,5.1748829531802,4.0
165,8.659461410952389,9.0
166,1.6719701092529053,1.0
167,2.817108757764976,2.0
169,0.8212070024001039,1.0
176,11.805170049118306,9.0
177,1.6197174159510201,1.0
180,1.0390099519243747,1.0
181,1.5484157025680065,1.0
183,2.013032649040227,1.0
184,1.1056781165125333,1.0
188,2.9543681670994344,1.0
197,1.3474678899610453,1.0
198,1.5484096717989124,1.0
202,1.256317427146888,1.0
203,1.6918958675566196,1.0
208,0.9544977152190713,1.0
210,0.9121279203835436,1.0
212,1.343869250629077,1.0
213,1.5057352784519928,1.0
218,1.2799549065799265,1.0
219,1.3116683280697867,1.0
222,1.3674098754265342,1.0
229,1.8628985158987066,2.0
233,1.3964241279521767,1.0
239,3.5025284146526583,2.0
247,1.6224566826960436,1.0
250,4.502260828313859,9.0
258,13.799872116772274,12.0
261,2.018671023246602,1.0
264,13.006525860729006,11.0
268,1.9053914503670057,1.0
269,1.7282722471420162,1.0
275,1.579046871146572,1.0
277,20.125268378589574,1.0
281,17.875909838427305,19.0
287,20.023046523551994,19.0
305,18.711752417474305,22.0
311,1.637583605172763,1.0
312,20.18941340528074,23.0
315,18.98513682841497,24.0
317,1.579046871146572,1.0
318,1.662228794281295,1.0
319,18.98513682841497,22.0
320,19.4720191626379,19.0
321,19.4720191626379,20.0
324,1.9526275703858802,1.0
327,18.711752417474305,22.0
329,18.711752417474305,22.0
332,1.280753168925698,2.0
333,12.123347878242784,15.0
335,6.799513433198401,9.0
336,13.345688205856579,11.0
339,1.2453749956224034,1.0
341,16.768400645017653,19.0
342,17.529494340979817,17.0
344,6.654458445787865,7.0
346,1.3855202982449872,1.0
349,2.0662557409763567,1.0
351,14.953918829782614,18.0
353,1.4378531333973041,1.0
362,10.389411427964257,8.0
364,2.4706711100653345,2.0
