,äÓñ{ïœêîÇÃÇ›,é¿ê—,è⁄ç◊ïœêîÇ†ÇË
0,18.68,13.0,16.94
1,19.76,21.0,21.26
2,36.07,37.0,40.83
3,43.66,22.0,35.91
4,21.07,16.0,21.42
5,38.51,54.0,38.98
7,21.56,20.0,21.54
10,80.72,82.0,80.17
12,40.61,46.0,36.45
13,39.66,50.0,48.82
14,37.01,32.0,34.58
15,56.86,36.0,58.08
17,105.17,161.0,115.21
18,75.48,115.0,90.48
22,106.56,151.0,115.83
23,106.56,154.0,115.83
24,106.51,153.0,115.21
25,55.87,38.0,54.54
26,59.85,78.0,65.3
27,70.03,126.0,77.01
28,64.31,64.0,65.13
29,60.61,55.0,56.18
30,84.6,46.0,73.8
31,93.98,89.0,97.07
33,46.32,37.0,52.43
35,53.01,40.0,54.84
36,72.93,88.0,67.75
37,76.25,98.0,76.68
38,65.93,62.0,67.47
39,56.0,41.0,50.61
40,44.86,37.0,45.68
41,30.77,30.0,39.85
42,31.11,28.0,28.88
43,21.53,25.0,23.62
44,35.73,22.0,28.01
45,42.67,21.0,36.4
47,30.14,27.0,20.94
48,52.08,55.0,49.41
49,57.37,46.0,60.9
51,75.17,73.0,75.34
52,93.55,117.0,106.49
53,53.01,48.0,53.33
54,44.4,30.0,39.35
55,49.49,36.0,49.85
57,57.5,37.0,48.08
59,83.67,71.0,91.36
60,61.37,56.0,59.79
61,49.54,59.0,52.02
62,21.0,23.0,35.72
63,39.75,30.0,41.08
64,26.3,26.0,27.91
65,42.19,65.0,53.88
67,23.17,23.0,24.18
68,38.26,32.0,35.66
69,27.48,21.0,20.97
70,21.2,19.0,20.07
72,77.61,122.0,86.77
73,84.74,93.0,90.2
74,23.18,13.0,18.26
75,24.27,34.0,34.49
76,21.16,25.0,31.7
77,26.61,28.0,27.03
78,23.57,17.0,14.64
81,48.57,39.0,52.96
83,57.0,60.0,55.89
86,54.23,51.0,60.05
89,59.65,62.0,58.19
94,68.88,64.0,58.11
96,59.04,48.0,50.4
97,63.16,55.0,45.58
98,62.01,54.0,60.57
99,62.59,55.0,62.18
104,41.87,34.0,49.08
109,48.68,56.0,51.56
112,64.73,66.0,71.9
116,39.62,46.0,38.22
118,67.63,64.0,69.5
119,55.36,70.0,55.46
120,60.6,62.0,64.48
121,90.24,64.0,84.62
122,99.39,170.0,106.33
123,43.16,28.0,41.78
124,19.44,22.0,20.86
125,22.23,18.0,23.16
126,26.59,23.0,28.23
129,19.58,23.0,18.39
131,17.39,20.0,19.62
132,16.09,14.0,16.59
135,13.72,14.0,15.42
137,32.64,47.0,36.8
138,18.12,6.0,5.46
139,20.93,19.0,19.74
140,34.04,30.0,30.1
142,51.61,56.0,52.96
143,52.26,37.0,53.22
145,30.44,28.0,24.94
146,45.06,44.0,40.93
147,56.25,62.0,58.9
148,61.46,61.0,61.31
149,57.54,70.0,69.28
150,59.28,65.0,72.41
151,62.18,78.0,68.09
152,64.92,69.0,67.19
154,64.92,55.0,61.49
156,43.51,22.0,32.67
157,60.35,85.0,69.29
159,48.76,49.0,52.54
160,47.83,60.0,51.69
163,51.03,58.0,56.27
166,50.3,48.0,58.73
167,42.69,29.0,39.3
169,42.14,44.0,38.34
170,43.06,45.0,36.23
171,60.65,44.0,69.25
174,38.63,38.0,38.29
175,39.77,46.0,37.85
176,41.98,46.0,38.18
177,34.12,30.0,29.94
178,48.36,49.0,52.01
179,56.08,45.0,59.83
180,27.06,25.0,25.9
181,35.43,23.0,33.21
182,33.3,31.0,37.21
184,35.74,32.0,36.86
185,53.15,61.0,58.99
186,26.16,4.0,15.14
188,12.93,4.0,10.67
189,8.12,7.0,6.43
190,13.34,4.0,3.42
191,12.36,8.0,6.31
192,23.28,35.0,28.29
194,19.49,10.0,9.89
196,25.61,31.0,30.29
197,15.91,4.0,9.47
199,25.79,4.0,9.89
200,44.71,24.0,23.34
202,35.43,75.0,59.87
203,31.45,4.0,12.81
204,30.49,4.0,12.81
205,26.64,4.0,12.31
206,51.25,67.0,65.48
207,59.02,64.0,61.34
208,30.71,15.0,20.33
212,32.47,36.0,33.04
213,35.22,27.0,24.79
214,49.95,50.0,55.24
215,40.27,44.0,43.64
216,48.59,63.0,68.81
217,24.43,22.0,12.66
218,22.12,24.0,14.97
219,22.39,37.0,29.18
220,27.86,4.0,16.72
221,42.43,37.0,44.59
225,18.59,5.0,11.75
226,23.4,28.0,30.37
227,35.82,17.0,26.65
229,22.6,26.0,25.15
230,30.24,49.0,43.52
231,27.74,45.0,49.97
232,16.5,14.0,13.16
234,23.97,23.0,19.44
236,22.08,20.0,18.01
237,31.96,25.0,31.42
238,30.03,9.0,14.9
239,33.67,43.0,36.17
240,28.77,25.0,23.58
241,45.44,53.0,44.76
242,58.08,46.0,57.61
243,30.01,39.0,34.16
244,28.28,21.0,18.1
245,32.14,40.0,36.22
246,31.17,12.0,23.8
247,32.47,32.0,23.84
