,äÓñ{ïœêîÇÃÇ›,è⁄ç◊ïœêîÇ†ÇË
0,53.46,1.74
5,33.74,36.53
6,29.97,2.04
8,213.64,49.75
19,67.32,36.17
23,27.18,25.99
30,143.53,126.25
32,2.99,7.16
37,34.24,27.64
40,11.88,58.2
44,83.41,92.09
48,21.52,31.85
50,54.85,10.42
51,6.15,14.51
53,6.35,29.62
61,34.64,3.3
68,22.04,6.56
70,35.28,16.14
71,21.63,2.34
75,22.05,13.04
83,0.06,12.22
86,13.96,16.16
96,1.99,5.67
105,42.76,27.94
107,56.9,57.41
109,10.59,18.32
110,34.84,17.39
112,12.64,2.52
115,22.28,18.13
118,1.27,3.06
122,43.21,41.83
124,18.56,9.76
126,2.58,16.97
127,17.15,22.34
128,3.46,51.09
129,33.43,24.4
130,53.6,3.57
132,21.03,30.84
137,68.32,46.51
138,115.0,30.58
139,6.91,14.06
140,15.05,9.73
146,16.47,13.28
148,13.28,10.43
149,29.2,11.49
157,24.32,27.13
164,69.05,98.91
165,18.46,15.52
168,11.23,31.63
174,4.5,10.47
175,28.54,9.65
178,3.33,26.52
181,48.32,73.26
187,51.87,63.35
191,150.98,45.72
194,162.06,116.03
195,114.43,19.83
197,679.28,427.33
198,21.45,14.79
200,104.83,15.31
201,276.43,89.07
203,1198.13,617.95
204,1320.52,598.32
212,6.61,8.87
213,21.93,29.9
220,782.67,465.89
221,7.71,28.69
229,8.85,40.12
232,82.56,2.63
233,62.09,20.74
238,454.34,250.39
239,13.28,27.91
241,7.35,14.41
243,3.76,21.91
246,299.7,189.14
