,äÓñ{ïœêîÇÃÇ›,é¿ê—,è⁄ç◊ïœêîÇ†ÇË
3,2.33,3.0,0.5
5,26.63,27.0,26.25
7,32.05,32.0,31.19
8,29.77,30.0,29.11
10,1.64,2.0,3.2
11,28.16,28.0,30.03
12,35.44,35.0,35.01
13,38.53,38.0,38.8
14,30.36,30.0,28.8
15,31.51,32.0,30.25
16,14.52,14.0,14.73
17,1.54,2.0,-2.27
18,31.15,31.0,32.29
19,39.51,39.0,38.6
21,41.88,42.0,41.71
22,35.61,36.0,34.99
23,16.59,16.0,23.14
24,2.0,2.0,0.66
25,27.6,27.0,27.03
26,41.64,43.0,39.82
27,44.32,45.0,44.69
28,29.7,31.0,31.57
29,44.84,46.0,43.35
33,35.19,35.0,36.59
34,35.95,36.0,36.99
35,43.97,44.0,44.42
37,40.35,42.0,39.51
38,4.38,2.0,4.99
39,42.1,41.0,43.31
40,40.67,41.0,41.4
41,40.53,41.0,40.41
42,40.83,41.0,38.98
43,51.93,53.0,51.41
44,34.58,29.0,41.91
45,1.71,2.0,-1.23
46,62.4,58.0,63.58
47,51.29,51.0,51.66
48,46.44,46.0,43.31
49,47.04,46.0,48.43
50,59.99,59.0,61.68
53,55.16,57.0,54.48
55,45.38,46.0,47.33
57,53.81,53.0,54.36
60,55.73,55.0,55.62
62,59.06,54.0,61.54
63,61.19,62.0,61.94
66,4.57,2.0,8.26
67,98.51,99.0,98.93
70,93.9,97.0,91.79
72,86.45,92.0,80.76
75,111.1,111.0,112.05
76,96.41,98.0,97.06
80,3.07,3.0,4.15
81,95.58,97.0,96.16
83,101.94,100.0,97.83
84,103.39,104.0,104.2
85,107.48,106.0,109.32
94,0.48,2.0,-4.51
97,111.62,111.0,111.55
98,103.72,104.0,102.89
99,101.26,104.0,101.93
101,1.09,2.0,4.14
102,111.73,110.0,114.44
104,109.67,111.0,108.48
105,113.46,113.0,115.04
106,123.74,120.0,125.22
107,93.88,96.0,88.01
108,2.99,3.0,6.79
109,115.42,113.0,114.08
110,120.66,122.0,121.67
111,120.47,122.0,119.61
113,101.42,104.0,105.21
114,96.59,96.0,90.36
115,6.21,3.0,7.57
116,110.9,108.0,111.76
117,110.44,111.0,108.6
118,118.38,119.0,119.14
121,101.49,102.0,93.04
122,3.69,2.0,6.48
123,116.2,114.0,118.15
124,119.34,120.0,115.4
125,118.78,122.0,119.76
126,120.13,123.0,119.86
127,123.89,123.0,122.51
129,3.46,2.0,7.78
130,97.28,101.0,97.68
133,113.51,112.0,111.85
134,98.87,95.0,98.98
