,äÓñ{ïœêîÇÃÇ›,é¿ê—,è⁄ç◊ïœêîÇ†ÇË
4,15.17,22.0,12.49
5,21.82,28.0,27.54
10,31.71,44.0,40.52
11,26.24,41.0,40.47
12,31.71,43.0,35.52
16,50.23,57.0,50.06
17,51.07,75.0,54.89
20,53.38,48.0,59.06
21,53.7,71.0,58.15
22,46.53,44.0,52.92
27,36.63,48.0,39.07
28,39.04,39.0,39.2
29,38.55,26.0,32.86
31,56.04,89.0,60.94
39,35.59,61.0,40.13
45,18.62,5.0,14.05
54,37.67,35.0,35.53
60,55.87,54.0,59.28
67,10.47,18.0,10.6
70,11.74,3.0,10.35
71,18.66,4.0,15.34
73,32.73,63.0,40.9
74,17.33,9.0,12.12
75,13.69,34.0,29.51
79,18.04,9.0,15.77
82,27.07,32.0,36.02
88,38.49,44.0,38.54
96,36.28,28.0,23.5
101,45.01,46.0,47.82
102,51.18,79.0,51.3
106,48.76,25.0,30.23
110,47.16,32.0,46.73
112,63.46,32.0,36.24
115,35.77,14.0,21.8
116,31.74,48.0,34.19
117,34.82,33.0,35.78
120,54.69,56.0,55.58
122,70.51,51.0,65.52
