,äÓñ{ïœêîÇÃÇ›,é¿ê—,è⁄ç◊ïœêîÇ†ÇË
1,16.75,15.0,11.42
4,25.83,22.0,14.39
19,53.55,64.0,54.73
20,52.63,48.0,59.62
22,66.72,44.0,64.35
27,34.02,48.0,46.62
30,42.92,41.0,45.92
32,40.85,37.0,45.61
35,49.42,46.0,46.28
41,40.06,48.0,47.72
44,23.54,12.0,15.23
45,23.69,5.0,15.23
46,25.66,8.0,15.37
47,27.68,9.0,15.37
52,55.71,34.0,41.46
54,42.34,35.0,36.59
55,51.59,58.0,52.36
56,46.81,57.0,48.59
58,58.16,42.0,52.86
61,46.54,27.0,40.22
64,14.28,13.0,12.57
69,17.83,16.0,16.33
72,38.8,47.0,46.31
76,18.51,12.0,14.52
79,21.28,9.0,15.23
81,37.41,28.0,42.87
84,20.65,19.0,26.3
90,20.65,33.0,33.86
91,20.12,32.0,31.3
92,27.47,39.0,36.43
94,33.16,33.0,20.09
98,48.74,52.0,53.12
102,60.2,79.0,59.02
104,49.46,46.0,42.18
106,40.23,25.0,22.88
108,68.2,109.0,68.66
111,47.71,44.0,58.97
119,49.09,62.0,46.94
