,äÓñ{ïœêîÇÃÇ›,è⁄ç◊ïœêîÇ†ÇË
0,13.25,4.35
1,14.61,19.76
2,2.54,1.49
5,447.46,15.22
6,22.69,3.53
7,23.16,10.0
8,39.26,45.98
11,27.55,1.3
12,920.55,11.2
13,7.97,8.12
14,11.44,3.6
15,1.06,1.62
16,7.03,16.86
17,0.21,2.73
18,48.22,2.55
19,556.5,195.09
20,2.84,2.57
22,9.52,1.24
23,5.25,2.64
24,0.89,2.31
25,30.95,1.74
26,835.04,285.3
27,19.55,11.17
28,3.27,1.49
29,0.25,7.05
30,2.45,3.51
31,6.32,0.16
32,56.4,12.42
33,417.84,16.83
34,4.24,3.69
35,11.23,10.64
36,0.55,1.57
37,18.21,9.13
39,10.44,8.51
42,5.14,4.43
43,7.95,2.92
44,8.85,2.66
45,2.26,4.14
46,9.79,10.3
48,25.56,10.21
49,14.7,2.37
50,20.24,6.58
51,7.97,14.7
52,0.12,1.95
53,4.93,4.28
55,20.19,8.62
57,28.18,15.57
61,37.47,25.25
62,6.14,8.25
63,7.58,17.29
65,39.28,21.67
66,57.83,21.58
67,807.97,383.16
68,30.06,18.52
70,44.79,29.83
74,417.84,91.98
75,2.42,0.74
76,18.45,20.99
79,19.94,11.45
80,10.37,8.06
82,19.94,4.82
83,1.07,10.12
84,7.34,3.69
85,21.26,6.96
86,13.55,7.3
90,10.73,5.62
91,1.16,7.71
93,14.09,9.02
94,49.25,8.16
95,470.32,121.99
96,6.35,10.87
98,4.71,2.8
99,12.05,5.32
100,15.49,10.42
101,8.58,2.75
104,14.44,6.56
106,7.64,7.36
107,11.0,10.21
109,470.32,31.14
111,1.57,2.57
112,3.42,8.57
113,4.87,44.78
114,6.22,8.33
116,763.3,116.02
118,12.82,5.96
119,0.31,4.91
120,0.67,4.27
121,4.62,3.32
122,23.97,1.44
123,174.69,7.1
125,10.46,5.71
126,5.76,0.02
128,9.93,1.93
129,34.01,29.95
130,490.54,233.08
132,10.12,5.9
137,717.31,50.29
138,0.06,1.78
139,10.68,0.69
140,21.12,12.07
141,4.49,7.73
144,427.95,90.42
145,3.09,3.48
146,9.32,0.25
147,24.98,19.25
148,27.05,11.76
150,56.39,22.18
151,390.61,61.26
153,0.36,0.44
155,3.73,0.02
156,1.58,11.72
162,4.64,10.72
163,20.0,2.47
165,390.61,61.95
166,28.11,19.86
167,3.42,5.15
168,11.44,3.83
169,9.07,11.28
172,403.25,44.25
173,4.94,1.83
174,1.79,1.63
175,35.56,33.05
176,5.86,1.3
177,14.86,15.7
178,8.11,2.52
179,1798.75,56.71
180,11.98,4.39
181,15.53,3.49
