,äÓñ{ïœêîÇÃÇ›,è⁄ç◊ïœêîÇ†ÇË
3,inf,inf
6,inf,inf
8,inf,inf
9,inf,inf
13,inf,inf
17,inf,inf
18,inf,inf
24,inf,inf
27,inf,inf
28,inf,inf
30,74.91,76.16
36,81.75,36.79
42,inf,inf
43,137.6,32.0
47,26.3,38.08
48,16.08,30.85
51,147.31,15.78
55,43.03,13.98
60,38.27,19.77
63,17.97,20.0
66,inf,inf
74,22.48,14.53
76,68.88,68.53
86,63.62,25.13
87,inf,inf
91,35.48,15.24
93,1.82,23.28
96,15.94,16.92
98,10.69,7.02
100,22.92,41.14
107,1.98,53.42
109,23.25,19.54
111,6.29,3.06
112,1.05,1.13
114,32.43,40.88
118,14.1,19.54
121,0.94,12.63
133,16.95,26.31
135,28.45,7.2
136,inf,inf
137,38.95,0.01
142,2.68,52.16
144,1.45,0.44
145,45.94,39.27
146,12.65,6.3
148,6.39,5.16
151,23.58,24.18
152,15.89,14.9
155,40.67,11.32
158,25.02,24.85
161,23.96,33.91
163,74.23,68.54
164,87.07,130.99
169,13.97,10.19
171,inf,inf
177,7.69,26.79
179,7.0,45.57
184,34.55,15.13
185,inf,inf
190,6.61,9.88
193,19.26,31.09
196,23.62,39.7
197,0.57,15.4
203,34.69,44.49
205,16.31,1.89
206,inf,inf
210,inf,inf
214,inf,inf
217,79.37,16.79
224,75.24,7.53
227,inf,inf
230,inf,inf
232,46.71,75.96
235,inf,inf
239,inf,inf
242,inf,inf
245,161.15,36.23
258,inf,inf
260,inf,inf
261,inf,inf
265,inf,inf
274,inf,inf
285,26.09,58.19
293,854.09,91.31
295,44.75,66.84
299,53.06,9.0
310,inf,inf
313,inf,inf
314,inf,inf
316,50.22,53.28
317,87.47,41.69
319,48.92,13.5
320,62.68,26.47
321,22.26,24.41
322,193.82,61.44
327,256.41,42.28
341,36.94,7.25
344,inf,inf
346,inf,inf
359,inf,inf
362,inf,inf
370,inf,inf
371,inf,inf
373,inf,inf
375,inf,inf
376,inf,inf
377,inf,inf
381,inf,inf
386,inf,inf
387,inf,inf
389,inf,inf
392,inf,inf
396,inf,inf
400,inf,inf
401,inf,inf
403,inf,inf
404,inf,inf
405,18.59,52.87
407,136.99,84.72
414,inf,inf
416,inf,inf
418,inf,inf
419,inf,inf
420,37.68,18.64
422,24.86,6.0
426,54.9,26.25
428,51.76,38.11
430,6.61,41.72
432,inf,inf
433,57.88,62.21
435,41.85,36.25
438,39.16,9.52
440,61.75,61.32
444,76.53,26.03
447,61.75,22.73
453,inf,inf
455,7.23,26.12
463,9.91,5.14
467,38.49,55.27
470,4.63,37.09
475,45.72,48.77
479,53.27,22.38
482,21.05,16.99
484,2.4,3.88
487,9.4,11.01
489,9.83,5.13
490,4.45,6.87
492,10.09,8.21
494,43.35,31.05
501,5.07,9.13
502,inf,inf
503,29.9,29.78
506,19.68,13.22
512,2.82,7.45
513,29.86,23.61
518,33.94,29.3
520,18.07,7.57
522,3.19,27.82
528,11.76,5.88
529,6.75,12.01
531,37.52,23.15
534,11.27,5.06
535,24.48,42.88
536,32.76,1.61
537,79.79,20.39
538,8.61,22.46
541,71.6,16.91
542,44.62,8.98
549,49.05,26.79
554,74.62,14.16
557,inf,inf
559,124.5,67.08
563,76.7,15.93
565,inf,inf
566,101.85,69.77
567,92.46,2.68
570,inf,inf
571,inf,inf
575,inf,inf
579,inf,inf
584,inf,inf
586,inf,inf
587,inf,inf
591,inf,inf
595,inf,inf
597,inf,inf
600,inf,inf
603,inf,inf
614,inf,inf
620,inf,inf
622,inf,inf
626,inf,inf
640,inf,inf
641,inf,inf
645,64.26,51.86
646,75.33,13.61
647,47.9,7.92
650,inf,inf
652,23.94,74.55
664,inf,inf
666,inf,inf
668,51.9,14.47
669,63.97,15.26
672,79.49,9.81
674,36.5,31.93
679,3.53,12.73
680,40.18,67.14
682,76.97,31.43
686,inf,inf
690,inf,inf
692,inf,inf
700,inf,inf
702,inf,inf
703,inf,inf
705,inf,inf
708,inf,inf
710,inf,inf
725,inf,inf
726,inf,inf
727,inf,inf
728,inf,inf
730,inf,inf
740,inf,inf
746,inf,inf
750,inf,inf
752,31.67,80.27
755,inf,inf
756,inf,inf
757,inf,inf
761,inf,inf
762,inf,inf
764,inf,inf
768,inf,inf
769,inf,inf
777,58.18,18.35
778,inf,inf
779,3.49,83.62
784,7.4,16.11
786,32.88,45.57
787,13.58,17.98
791,10.04,22.41
798,57.13,5.86
799,inf,inf
800,inf,inf
805,42.37,38.34
810,14.19,64.24
812,40.17,27.51
815,15.02,28.22
816,17.54,15.82
822,21.21,43.76
825,72.86,45.46
828,3.01,1.28
830,35.82,26.57
833,97.26,0.54
835,inf,inf
836,46.74,11.8
847,22.1,3.18
857,12.17,9.38
861,16.98,32.23
863,inf,inf
864,20.94,14.35
866,20.46,7.36
867,4.06,18.13
870,inf,inf
875,13.8,2.0
878,1.02,0.39
879,29.5,0.25
892,9.42,4.7
901,51.64,17.3
904,inf,inf
913,5.6,7.84
915,138.02,11.5
921,41.05,2.43
923,37.82,1.32
924,inf,inf
925,inf,inf
926,78.37,25.21
932,inf,inf
942,61.84,1.5
943,inf,inf
945,82.51,0.19
949,inf,inf
954,inf,inf
955,inf,inf
956,inf,inf
958,inf,inf
972,inf,inf
974,inf,inf
977,inf,inf
981,inf,inf
984,inf,inf
989,inf,inf
991,inf,inf
995,inf,inf
996,105.05,39.51
1000,inf,inf
1001,inf,inf
1005,inf,inf
1010,94.89,28.52
1011,63.69,18.85
1014,inf,inf
1016,inf,inf
1022,247.04,20.91
1025,inf,inf
1026,23.98,3.16
1029,inf,inf
1030,inf,inf
1034,inf,inf
1036,inf,inf
1037,inf,inf
1043,inf,inf
1045,inf,inf
1046,inf,inf
1047,inf,inf
1051,inf,inf
1053,inf,inf
1056,inf,inf
1061,inf,inf
1069,inf,inf
1070,inf,inf
1071,inf,inf
1076,inf,inf
1078,inf,inf
1083,inf,inf
1087,inf,inf
1089,inf,inf
1091,inf,inf
1092,inf,inf
1094,inf,inf
