,äÓñ{ïœêîÇÃÇ›,é¿ê—,è⁄ç◊ïœêîÇ†ÇË
0,36.11,39.0,29.46
1,33.82,40.0,34.97
2,18.55,12.0,20.0
3,20.33,16.0,20.15
4,38.53,32.0,39.85
6,61.73,53.0,52.28
7,43.03,42.0,49.72
12,65.1,65.0,64.09
13,58.44,61.0,56.22
14,60.18,63.0,62.41
17,58.78,68.0,69.69
19,87.8,94.0,87.25
20,85.57,100.0,88.23
21,63.54,58.0,63.34
23,54.12,37.0,48.18
24,66.19,71.0,57.6
25,69.14,79.0,74.75
27,73.61,79.0,72.68
30,37.2,23.0,34.82
32,80.12,83.0,80.33
34,92.89,92.0,85.36
35,95.17,104.0,96.02
36,92.12,99.0,93.16
38,42.63,61.0,40.94
39,60.36,58.0,52.2
40,89.2,81.0,85.02
41,83.67,79.0,87.3
42,61.78,63.0,63.04
43,34.26,38.0,40.07
44,25.77,33.0,22.53
45,23.64,8.0,18.78
46,35.52,23.0,27.26
47,40.13,31.0,41.12
48,66.42,56.0,65.96
49,73.97,62.0,73.25
50,81.58,79.0,80.09
51,49.68,53.0,56.34
53,68.33,74.0,69.04
54,73.44,78.0,72.06
55,92.88,94.0,91.28
57,92.83,106.0,92.82
58,64.79,69.0,68.62
59,66.73,81.0,76.89
60,92.46,107.0,92.55
61,62.41,61.0,57.84
63,56.89,63.0,62.56
65,21.13,24.0,21.08
66,25.21,19.0,22.87
67,49.71,57.0,52.78
68,64.3,63.0,64.44
70,45.67,54.0,46.92
74,37.84,42.0,42.42
77,34.54,31.0,28.49
80,20.92,11.0,19.14
81,62.0,59.0,63.35
82,55.5,52.0,55.62
83,58.94,59.0,61.25
84,32.47,32.0,31.4
85,31.21,34.0,28.5
86,25.61,8.0,22.43
87,37.07,39.0,41.08
88,63.72,65.0,62.38
89,59.2,58.0,60.81
90,37.13,42.0,41.82
91,35.29,42.0,38.79
92,50.32,53.0,51.56
94,31.1,27.0,26.43
95,64.85,65.0,62.86
98,82.83,87.0,82.35
99,87.83,98.0,89.8
100,54.02,55.0,50.03
101,53.45,36.0,47.66
102,66.99,51.0,61.13
103,92.88,95.0,86.59
104,85.28,92.0,87.35
107,60.15,51.0,56.79
108,70.08,101.0,84.03
110,93.34,103.0,93.53
111,86.69,78.0,85.28
112,93.62,89.0,85.16
113,91.2,95.0,90.38
114,62.37,69.0,69.17
115,41.64,52.0,48.26
117,78.74,83.0,77.83
118,74.88,69.0,77.17
120,76.89,67.0,77.96
121,71.07,57.0,81.58
122,72.2,97.0,81.02
124,39.96,43.0,41.32
127,37.21,42.0,43.45
129,17.59,18.0,20.03
130,19.37,21.0,20.03
132,39.22,42.0,38.53
133,38.09,38.0,40.77
134,33.33,25.0,36.51
135,31.24,29.0,31.89
137,19.37,4.0,18.13
139,36.42,32.0,28.3
140,38.38,43.0,41.52
141,49.05,54.0,51.18
142,49.66,54.0,54.72
143,28.53,21.0,32.17
144,34.44,49.0,45.86
145,40.46,51.0,44.84
146,41.8,46.0,45.28
147,54.1,46.0,42.32
149,66.74,54.0,66.54
150,36.78,38.0,35.82
151,34.85,34.0,33.25
153,73.08,76.0,76.53
154,74.08,71.0,78.69
155,72.27,79.0,72.86
157,57.69,54.0,53.36
159,79.79,80.0,80.81
161,78.56,72.0,75.02
162,77.2,70.0,78.97
164,57.69,53.0,53.38
167,64.54,67.0,72.95
168,61.72,59.0,54.77
172,62.58,43.0,52.01
173,56.93,57.0,56.93
174,54.91,60.0,57.04
175,54.66,51.0,53.5
176,50.81,49.0,52.74
177,48.58,44.0,46.33
178,38.04,40.0,36.38
179,30.65,24.0,23.28
181,52.8,48.0,50.5
182,48.72,39.0,37.05
185,36.86,41.0,36.81
