,äÓñ{ïœêîÇÃÇ›,é¿ê—,è⁄ç◊ïœêîÇ†ÇË
2,66.42,79.0,92.78
5,60.91,54.0,62.03
10,1.52,4.0,5.42
12,92.05,83.0,85.78
13,81.23,105.0,96.01
17,-10.12,5.0,-17.81
21,101.94,171.0,116.94
25,57.71,66.0,59.89
27,106.81,133.0,125.83
31,-11.65,5.0,-22.94
37,142.35,89.0,130.48
38,16.31,5.0,28.34
39,185.95,137.0,176.71
45,28.16,4.0,25.09
46,200.06,224.0,185.88
47,209.42,208.0,214.64
50,214.55,229.0,207.65
54,222.94,235.0,231.05
56,142.66,157.0,137.04
59,28.27,5.0,40.2
61,194.63,214.0,205.18
65,170.07,113.0,185.12
66,12.86,4.0,20.24
68,257.9,244.0,250.4
77,197.62,217.0,202.66
78,211.1,213.0,207.94
79,152.77,137.0,142.6
83,225.01,200.0,226.6
85,216.46,215.0,225.06
91,206.2,217.0,209.43
92,223.78,210.0,228.04
94,13.48,4.0,13.35
100,203.53,218.0,181.33
103,255.84,252.0,258.3
105,252.6,255.0,248.79
107,211.75,228.0,209.0
108,13.2,4.0,18.86
110,258.78,258.0,266.05
111,264.28,259.0,272.3
112,272.09,228.0,237.28
118,263.95,258.0,263.87
123,253.44,243.0,229.32
127,263.09,259.0,262.86
138,236.86,235.0,233.19
139,243.22,255.0,245.19
145,241.69,258.0,256.72
146,263.63,259.0,270.07
154,167.21,206.0,163.46
155,172.28,208.0,166.37
158,188.11,188.0,180.29
159,208.94,237.0,219.48
160,216.68,208.0,217.05
161,216.52,234.0,220.41
164,11.97,4.0,18.16
167,223.19,250.0,217.14
168,213.03,253.0,223.94
169,202.0,224.0,220.52
171,23.81,4.0,28.87
175,257.03,223.0,261.33
176,258.18,237.0,262.65
182,227.46,240.0,242.03
183,229.6,189.0,236.9
186,212.2,230.0,213.95
189,198.57,212.0,206.69
195,142.12,166.0,132.88
196,154.71,187.0,162.77
198,158.59,149.0,163.69
205,41.01,36.0,50.4
206,12.6,4.0,-1.57
208,58.06,58.0,58.97
215,109.38,106.0,94.87
218,90.07,95.0,90.4
220,-8.72,10.0,-22.83
221,71.01,94.0,82.06
226,43.07,4.0,-5.28
230,75.57,61.0,74.56
233,40.57,19.0,1.15
236,46.33,52.0,46.58
238,56.76,65.0,53.32
239,78.71,67.0,70.96
243,53.62,49.0,54.59
246,48.79,52.0,45.53
261,15.5,15.0,13.03
262,1.86,4.0,-0.84
279,18.72,4.0,9.54
286,23.92,25.0,20.9
287,31.7,29.0,28.31
289,13.13,11.0,16.04
296,14.37,10.0,15.6
297,-0.5,5.0,9.78
303,17.09,20.0,16.54
304,-0.53,4.0,12.29
306,26.63,32.0,23.13
308,23.72,34.0,40.81
311,0.49,4.0,8.4
314,24.37,28.0,19.63
316,9.75,13.0,7.52
322,21.49,33.0,31.64
327,22.61,24.0,22.37
331,24.18,26.0,14.6
333,42.97,31.0,16.84
337,46.83,47.0,38.45
342,40.6,35.0,44.16
343,45.06,45.0,43.84
344,75.22,52.0,68.37
347,82.54,96.0,93.98
357,47.07,45.0,47.26
362,66.94,57.0,62.25
363,83.09,93.0,81.84
364,80.49,118.0,81.61
