,äÓñ{ïœêîÇÃÇ›,é¿ê—,è⁄ç◊ïœêîÇ†ÇË
0,132.99,140.0,124.43
1,107.23,109.0,94.34
2,71.06,79.0,94.25
3,-7.22,4.0,-19.52
4,75.8,82.0,59.15
6,72.27,72.0,75.25
8,62.02,57.0,59.34
9,25.6,22.0,22.83
10,3.18,4.0,3.03
11,67.07,58.0,66.03
12,86.17,83.0,89.03
14,55.84,55.0,53.21
15,77.8,79.0,77.66
17,1.38,5.0,-6.91
18,73.33,71.0,75.78
19,109.87,106.0,103.79
21,161.99,171.0,148.2
23,56.27,61.0,64.81
24,5.73,4.0,-0.38
26,101.25,112.0,100.56
27,134.24,133.0,140.83
28,83.17,76.0,92.41
29,143.95,149.0,150.01
30,73.92,66.0,43.49
31,-0.11,5.0,-14.82
32,57.22,58.0,67.71
33,88.09,87.0,99.49
34,98.57,88.0,113.87
35,126.93,119.0,140.8
36,132.38,131.0,130.77
38,7.58,5.0,13.17
39,146.84,137.0,158.97
41,136.44,139.0,126.77
42,129.08,129.0,126.65
44,165.29,168.0,172.71
46,215.9,224.0,207.3
47,207.64,208.0,203.43
48,161.59,163.0,157.5
51,149.47,156.0,152.86
52,5.45,4.0,-2.99
53,199.17,195.0,196.17
55,191.97,195.0,182.86
56,155.85,157.0,157.24
57,195.64,193.0,197.36
58,169.98,173.0,165.22
59,10.67,5.0,20.3
60,188.05,194.0,194.21
61,204.98,214.0,207.96
62,206.96,207.0,212.36
63,207.72,206.0,211.72
64,206.3,214.0,205.34
65,139.44,113.0,140.03
66,2.11,4.0,7.99
67,206.48,213.0,209.57
68,245.55,244.0,241.77
69,238.98,241.0,234.2
73,2.79,5.0,9.14
76,215.33,215.0,218.03
77,219.59,217.0,209.45
78,219.43,213.0,219.34
79,144.46,137.0,140.79
80,12.96,4.0,18.38
82,228.06,229.0,222.52
84,208.19,208.0,213.07
85,218.8,215.0,216.17
86,160.09,155.0,161.7
87,5.71,4.0,11.05
88,221.33,218.0,229.12
89,219.78,222.0,223.18
91,217.39,217.0,212.96
92,216.98,210.0,215.98
93,185.33,190.0,173.55
94,7.01,4.0,12.78
96,247.39,250.0,246.86
97,253.1,250.0,251.0
98,235.48,237.0,236.07
99,228.78,228.0,232.2
100,213.97,218.0,195.0
104,243.16,250.0,243.27
105,256.47,255.0,256.47
107,209.99,228.0,210.14
108,18.08,4.0,17.89
111,265.86,259.0,262.29
112,242.73,228.0,227.36
113,260.78,280.0,268.31
114,219.28,229.0,216.87
116,229.03,219.0,221.85
118,261.55,258.0,267.86
120,253.71,254.0,253.46
121,219.33,234.0,218.59
122,19.73,5.0,17.78
123,251.25,243.0,240.26
125,256.71,259.0,259.32
126,252.81,253.0,257.15
128,210.03,219.0,202.62
130,229.78,224.0,242.83
131,276.91,300.0,273.58
133,248.04,254.0,251.53
134,233.03,225.0,246.9
137,199.1,196.0,202.66
138,237.07,235.0,236.52
139,252.73,255.0,255.67
140,255.54,260.0,265.69
141,264.05,259.0,262.5
143,17.02,5.0,12.1
144,240.14,246.0,232.43
146,253.81,259.0,260.46
147,263.15,270.0,273.61
148,262.16,261.0,259.76
149,217.0,231.0,216.04
151,242.46,240.0,232.66
154,205.61,206.0,203.81
155,208.53,208.0,202.41
158,191.25,188.0,193.24
160,210.37,208.0,212.14
161,221.87,234.0,219.66
