,äÓñ{ïœêîÇÃÇ›,é¿ê—,è⁄ç◊ïœêîÇ†ÇË
0,2.84,1.0,1.54
1,2.57,2.0,2.4
2,1.43,1.0,1.18
3,1.27,1.0,1.14
4,3.1,2.0,2.44
6,12.59,13.0,14.5
7,2.84,2.0,2.4
12,14.12,14.0,16.75
13,12.2,10.0,8.94
14,14.19,14.0,15.62
17,1.6,1.0,1.12
19,33.22,35.0,35.96
20,33.98,37.0,35.01
21,2.85,1.0,1.41
23,1.71,2.0,2.27
24,1.88,1.0,1.94
25,28.97,28.0,29.26
27,28.97,30.0,28.06
30,1.65,1.0,1.12
32,35.05,33.0,33.92
34,37.78,39.0,38.13
35,32.26,37.0,35.07
36,34.59,38.0,37.5
38,1.72,1.0,1.04
39,2.78,2.0,2.34
40,37.48,43.0,37.28
41,36.89,34.0,37.41
42,12.9,13.0,15.79
43,3.05,3.0,3.15
44,1.43,2.0,1.99
45,1.43,1.0,1.13
46,3.57,1.0,1.72
47,3.19,2.0,2.68
48,17.3,15.0,16.32
49,26.71,20.0,26.68
50,28.56,26.0,30.0
51,1.59,2.0,1.93
53,17.7,13.0,16.79
54,22.12,25.0,22.78
55,34.2,35.0,36.75
57,35.27,38.0,37.46
58,2.36,1.0,1.77
59,1.98,2.0,2.29
60,38.29,41.0,38.38
61,19.81,28.0,19.84
63,16.07,18.0,16.19
65,1.43,1.0,1.35
66,1.78,2.0,2.2
67,6.28,8.0,6.39
68,15.13,16.0,15.09
70,3.89,7.0,7.08
74,2.9,1.0,1.48
77,3.2,2.0,2.29
80,1.15,2.0,2.32
81,21.77,19.0,22.33
82,12.01,13.0,14.75
83,16.5,15.0,15.85
84,1.61,1.0,0.9
85,1.93,2.0,2.23
86,2.11,1.0,1.41
87,2.19,2.0,2.27
88,15.79,16.0,16.31
89,17.67,15.0,17.45
90,3.6,2.0,2.51
91,3.88,5.0,3.52
92,10.97,9.0,7.14
94,1.19,1.0,1.02
95,25.09,25.0,25.0
98,34.75,35.0,35.68
99,28.87,12.0,13.96
100,1.49,1.0,0.9
101,1.75,2.0,2.23
102,4.84,1.0,2.04
103,37.78,42.0,38.82
104,37.11,35.0,37.7
107,2.31,1.0,1.77
108,2.39,1.0,1.77
110,37.29,38.0,37.94
111,37.21,39.0,37.85
112,37.44,38.0,37.32
113,35.38,41.0,37.94
114,2.06,1.0,1.41
115,1.81,1.0,1.1
117,31.83,36.0,31.81
118,34.2,37.0,36.4
120,35.27,39.0,37.9
121,2.76,1.0,1.81
122,2.45,1.0,1.77
124,2.98,2.0,2.47
127,3.3,4.0,3.18
129,1.52,1.0,1.21
130,1.52,2.0,2.07
132,3.87,2.0,3.01
133,4.07,1.0,2.15
134,3.11,2.0,2.37
135,3.14,1.0,1.56
137,1.55,2.0,2.07
139,2.98,2.0,2.53
140,6.11,7.0,6.25
141,11.13,11.0,14.53
142,16.29,15.0,16.44
143,1.72,2.0,1.92
144,1.99,1.0,1.49
145,3.28,2.0,2.52
146,7.64,7.0,6.47
147,18.53,18.0,17.21
149,29.56,31.0,31.31
150,1.94,1.0,1.02
151,1.94,1.0,1.04
153,38.29,39.0,38.46
154,38.29,40.0,38.21
155,36.73,40.0,37.72
157,2.39,1.0,1.77
159,37.78,40.0,38.82
161,37.37,42.0,38.53
162,36.81,39.0,37.28
164,2.39,1.0,1.77
167,37.37,37.0,38.59
168,35.01,35.0,33.8
172,2.06,1.0,1.73
173,28.1,35.0,29.7
174,17.8,21.0,17.13
175,20.0,27.0,19.85
176,16.24,13.0,14.76
177,12.64,13.0,14.81
178,1.74,1.0,1.16
179,1.72,2.0,2.09
181,13.98,14.0,15.05
182,12.91,16.0,15.34
185,2.05,1.0,1.16
