,äÓñ{ïœêîÇÃÇ›,é¿ê—,è⁄ç◊ïœêîÇ†ÇË
0,3.4,1.0,1.51
1,3.4,2.0,2.4
2,0.22,1.0,0.95
3,0.32,1.0,0.84
5,11.11,10.0,11.25
6,13.19,13.0,10.95
7,3.71,2.0,2.11
8,3.71,2.0,2.11
9,1.49,1.0,0.93
10,1.68,2.0,2.11
11,19.05,20.0,16.54
12,14.19,14.0,14.85
14,14.31,14.0,13.42
15,26.48,26.0,26.41
16,1.53,2.0,2.11
17,1.47,1.0,0.89
19,34.05,35.0,35.42
21,1.41,1.0,1.24
22,2.01,1.0,1.38
23,2.08,2.0,1.93
24,1.87,1.0,1.14
26,11.92,11.0,13.94
27,28.16,30.0,27.78
32,33.72,33.0,34.07
33,31.87,30.0,33.51
35,34.98,37.0,35.17
36,37.42,38.0,38.4
37,1.93,1.0,1.4
38,1.58,1.0,1.37
41,36.08,34.0,37.89
43,3.29,3.0,4.39
44,0.36,2.0,1.9
45,0.29,1.0,1.03
48,17.05,15.0,14.73
49,27.01,20.0,27.5
50,27.47,26.0,27.34
51,2.02,2.0,2.27
53,16.3,13.0,16.21
55,35.35,35.0,34.94
56,37.62,38.0,38.7
58,1.94,1.0,1.72
61,18.93,28.0,18.0
62,7.87,11.0,13.09
63,17.56,18.0,15.59
65,1.36,1.0,1.2
66,1.68,2.0,2.08
67,7.74,8.0,5.48
68,13.24,16.0,15.27
69,10.57,12.0,13.15
72,1.42,1.0,1.39
73,1.65,2.0,2.11
74,3.29,1.0,1.6
76,3.29,1.0,1.3
77,3.29,2.0,2.36
78,3.29,1.0,1.51
79,0.25,1.0,0.57
80,1.67,2.0,2.25
82,12.1,13.0,13.35
83,18.25,15.0,17.46
84,0.27,1.0,0.65
85,1.55,2.0,1.88
87,1.62,2.0,2.13
89,16.02,15.0,17.34
92,11.4,9.0,10.77
93,1.44,1.0,0.92
94,1.53,1.0,1.0
95,24.65,25.0,25.81
96,28.77,25.0,28.62
97,34.81,36.0,35.38
100,1.88,1.0,1.55
101,1.55,2.0,2.19
102,1.86,1.0,1.5
103,38.99,42.0,39.43
104,38.19,35.0,36.78
105,36.6,40.0,37.73
106,36.6,39.0,37.26
107,1.94,1.0,1.84
110,39.03,38.0,38.37
111,38.62,39.0,39.01
112,38.21,38.0,37.88
113,38.21,41.0,39.24
114,1.4,1.0,1.1
115,1.51,1.0,1.09
116,28.96,34.0,27.49
117,29.18,36.0,29.77
118,34.88,37.0,34.75
119,38.03,39.0,38.09
120,38.35,39.0,38.67
121,1.91,1.0,1.89
122,1.99,1.0,1.51
125,7.55,8.0,5.21
126,9.03,12.0,13.22
129,0.22,1.0,0.77
130,0.29,2.0,1.92
134,3.9,2.0,2.11
135,3.29,1.0,1.53
136,1.39,1.0,1.06
137,0.32,2.0,1.81
138,0.22,1.0,0.96
139,3.29,2.0,2.78
140,7.15,7.0,4.99
141,11.34,11.0,12.88
142,16.13,15.0,16.43
143,1.45,2.0,1.85
144,1.57,1.0,0.9
145,4.23,2.0,2.67
146,8.3,7.0,5.21
147,17.19,18.0,17.69
148,27.63,30.0,26.58
149,31.96,31.0,32.36
150,1.45,1.0,1.57
153,38.99,39.0,39.43
156,39.04,42.0,39.91
158,1.96,1.0,1.66
160,38.99,39.0,39.06
161,38.99,42.0,39.58
162,38.83,39.0,38.45
163,38.83,40.0,39.43
167,36.96,37.0,36.95
168,34.13,35.0,33.47
169,31.07,36.0,31.94
171,1.91,2.0,2.69
172,1.93,1.0,1.6
174,18.95,21.0,19.19
176,12.58,13.0,13.2
178,1.54,1.0,1.07
179,1.56,2.0,2.18
180,12.1,11.0,13.57
183,24.67,17.0,23.95
185,1.55,1.0,1.1
