,äÓñ{ïœêîÇÃÇ›,è⁄ç◊ïœêîÇ†ÇË
1,55.25,1.03
2,72.09,13.98
12,18.61,0.73
13,25.17,28.84
20,11.71,8.35
24,64.21,38.24
30,209.65,16.38
31,85.4,10.83
32,0.64,2.9
36,18.66,4.21
42,15.9,9.89
43,6.85,36.65
44,8.91,10.26
51,40.54,28.89
53,82.25,83.95
54,15.43,13.46
57,11.24,1.77
62,26.89,25.78
72,53.05,1.34
75,4.13,47.65
76,46.4,23.16
79,44.92,40.85
82,18.56,3.43
87,26.98,0.13
93,184.22,46.72
94,44.63,28.0
95,24.03,22.23
96,29.24,24.21
97,2.73,2.05
98,3.84,0.2
102,673.08,196.9
105,7.41,6.59
109,8.03,10.58
113,27.21,9.22
118,3.06,1.87
119,5.66,5.99
120,16.56,6.02
127,17.44,39.86
131,83.37,70.63
136,49.65,21.13
137,29.47,21.11
140,15.42,23.69
146,44.9,14.11
148,1.04,6.67
153,4.01,5.33
154,6.11,7.84
155,9.93,7.38
156,23.07,11.57
162,1.93,5.89
163,22.72,7.15
166,547.74,145.58
170,7.88,6.01
171,6.87,40.75
174,8.23,16.01
176,48.83,34.59
183,91.0,73.55
