,äÓñ{ïœêîÇÃÇ›,é¿ê—,è⁄ç◊ïœêîÇ†ÇË
3,0.89,1.0,0.88
9,-0.3,1.0,0.26
11,15.06,20.0,16.09
14,13.37,14.0,15.73
15,23.76,26.0,26.39
16,0.6,2.0,1.56
18,35.58,32.0,38.43
21,3.66,1.0,0.74
26,15.89,11.0,16.06
28,29.73,29.0,26.95
30,1.08,1.0,0.88
34,36.05,39.0,38.35
41,38.62,34.0,39.76
44,1.58,2.0,2.1
46,2.84,1.0,1.79
51,1.46,2.0,2.26
52,0.88,1.0,1.24
57,36.58,38.0,38.95
61,15.42,28.0,15.28
67,9.41,8.0,6.55
68,13.83,16.0,14.55
70,2.47,7.0,7.5
79,0.75,1.0,0.69
82,10.9,13.0,13.99
84,0.77,1.0,0.53
92,11.05,9.0,7.63
98,31.86,35.0,31.74
100,1.06,1.0,1.1
101,1.19,2.0,2.08
102,3.73,1.0,1.49
103,39.62,42.0,39.78
105,33.17,40.0,36.86
107,2.05,1.0,2.13
113,35.71,41.0,39.08
115,1.81,1.0,0.19
116,29.34,34.0,26.65
119,39.31,39.0,38.16
122,1.93,1.0,1.55
130,1.64,2.0,2.07
131,3.66,1.0,1.26
132,4.11,2.0,2.59
134,2.46,2.0,2.38
135,3.09,1.0,1.6
140,10.45,7.0,7.19
143,1.53,2.0,1.61
147,15.0,18.0,15.68
148,28.72,30.0,26.02
153,40.28,39.0,39.42
154,40.07,40.0,39.42
162,39.31,39.0,37.91
164,2.37,1.0,2.03
165,2.02,2.0,2.35
169,27.11,36.0,26.28
171,2.37,2.0,2.73
174,15.97,21.0,15.15
180,13.83,11.0,14.87
