,äÓñ{ïœêîÇÃÇ›,é¿ê—,è⁄ç◊ïœêîÇ†ÇË
5,11.52,10.0,7.13
8,3.03,2.0,2.6
9,1.1,1.0,0.98
10,1.59,2.0,2.41
11,17.31,20.0,17.21
15,25.01,26.0,26.68
16,1.52,2.0,1.98
18,37.88,32.0,38.2
22,2.6,1.0,1.7
26,14.67,11.0,16.66
28,27.68,29.0,26.89
29,15.75,14.0,16.47
31,2.39,2.0,2.75
33,36.4,30.0,36.95
37,1.49,1.0,1.27
52,1.67,1.0,1.84
56,37.34,38.0,37.46
62,6.28,11.0,14.89
64,7.47,12.0,16.71
69,12.77,12.0,17.19
71,6.58,9.0,6.93
72,1.55,1.0,0.94
73,1.53,2.0,2.0
75,2.9,2.0,2.4
76,3.27,1.0,1.54
78,2.57,1.0,1.54
79,1.27,1.0,1.14
93,1.56,1.0,1.16
96,30.63,25.0,32.56
97,37.19,36.0,38.15
105,32.27,40.0,36.17
106,34.22,39.0,37.69
109,37.29,42.0,38.57
116,22.96,34.0,22.72
119,37.34,39.0,37.72
123,22.75,35.0,22.72
125,6.2,8.0,6.47
126,12.68,12.0,15.1
128,3.13,2.0,2.37
131,4.07,1.0,2.18
136,1.15,1.0,1.42
138,1.74,1.0,0.87
148,30.55,30.0,30.87
152,38.21,38.0,38.41
156,34.47,42.0,37.72
158,2.31,1.0,1.77
160,37.78,39.0,38.82
163,34.37,40.0,37.9
165,2.04,2.0,2.59
166,3.71,1.0,2.15
169,27.14,36.0,28.08
170,33.18,33.0,33.1
171,2.39,2.0,2.63
180,14.97,11.0,17.44
183,31.31,17.0,33.24
184,11.73,11.0,14.75
