,äÓñ{ïœêîÇÃÇ›,è⁄ç◊ïœêîÇ†ÇË
3,11.17,11.99
9,129.61,73.88
11,24.69,19.55
14,4.48,12.36
15,8.6,1.49
16,70.25,21.97
18,11.18,20.1
21,265.74,26.44
26,44.45,45.97
28,2.53,7.08
30,8.31,11.84
34,7.55,1.67
41,13.6,16.94
44,20.8,5.16
46,184.17,79.48
51,26.9,13.01
52,12.02,23.79
57,3.73,2.5
61,44.94,45.42
67,17.64,18.15
68,13.57,9.06
70,64.78,7.09
79,25.42,30.55
82,16.16,7.6
84,23.19,46.99
92,22.74,15.19
98,8.97,9.32
100,6.43,9.82
101,40.71,4.21
102,272.85,48.8
103,5.67,5.29
105,17.09,7.85
107,104.59,112.73
113,12.9,4.69
115,81.04,80.51
116,13.71,21.62
119,0.8,2.16
122,93.29,55.09
130,18.05,3.74
131,266.49,26.26
132,105.27,29.64
134,23.16,18.77
135,209.36,60.29
140,49.26,2.65
143,23.66,19.55
147,16.66,12.91
148,4.26,13.25
153,3.29,1.09
154,0.17,1.44
162,0.79,2.8
164,137.5,102.53
165,1.03,17.74
169,24.7,26.99
171,18.75,36.73
174,23.95,27.84
180,25.75,35.22
