,ì˙ï ,é¿ê—
0,1.0416317340006438,1.0
1,1.1910308830388288,1.0
2,1.0451019347785195,1.0
3,1.0798878360712267,1.0
4,1.255132090601907,1.0
7,1.244245614291306,1.0
14,1.2611966866990572,1.0
17,1.1099083924019062,1.0
18,1.1417565622290946,2.0
30,1.0451019347785195,1.0
34,1.0347443098131104,1.0
35,1.0474043936004247,2.0
38,1.1353269727116464,1.0
40,1.092477753094834,1.0
42,1.1171343257327304,1.0
47,1.164454988513647,1.0
50,1.0992810484354032,1.0
57,1.0865127427779613,1.0
66,1.1126849031030772,1.0
81,1.0950817166258966,1.0
82,1.1667978830436063,1.0
83,1.1355009249575547,1.0
86,1.0885603092269893,2.0
87,1.151001471750396,1.0
89,1.1495457154229558,1.0
95,1.085396472943303,1.0
99,1.108406435075505,1.0
101,1.1285740390377839,1.0
104,1.1025162003777975,1.0
105,1.0484467892986238,1.0
106,1.158374214573756,1.0
108,1.130022354443723,1.0
110,1.223072891909484,1.0
111,1.1242990529657784,1.0
113,1.109505574536939,1.0
116,1.072438264884155,1.0
117,1.0924310867720324,1.0
121,1.056797769282251,1.0
126,1.1239280991721519,1.0
129,1.132326449181696,1.0
133,1.0445952078001202,1.0
134,1.0718289456999677,1.0
138,1.1734101918724715,1.0
139,1.0965148665876383,1.0
144,1.0354664107123353,1.0
148,1.0690695221797635,1.0
151,1.200191692404596,1.0
159,1.072053942399938,1.0
160,1.0494848750335677,2.0
164,1.088030450376115,1.0
167,1.0503850336195855,1.0
168,1.0414994743815096,1.0
176,1.0994274929186345,1.0
178,1.096441764237138,1.0
181,1.1149367394861898,1.0
185,1.2225432304473502,2.0
186,1.205600804904728,1.0
195,1.1005707190734189,1.0
196,1.0318685511706012,1.0
201,1.306729376370496,1.0
202,1.1322077730825215,1.0
203,1.2758611339656742,1.0
210,1.0183791071212314,1.0
214,1.1456361542137594,1.0
215,1.1166343108882713,1.0
220,1.2520114489895844,2.0
226,1.4909954412350048,1.0
228,1.4680938307654705,1.0
229,1.2920912873424764,1.0
230,1.3696771366962293,2.0
236,1.3104842072902414,1.0
237,1.4930909159118035,2.0
242,1.550020017873134,2.0
243,1.403771377782974,1.0
251,1.3045018579302656,2.0
253,1.3951342026220772,2.0
255,1.3795315409638929,2.0
256,1.2697173680509812,1.0
264,1.550020017873134,2.0
268,1.3698116555303042,1.0
270,1.5212098734339037,1.0
274,1.4948873289861226,1.0
279,1.433744448783125,2.0
281,1.4725828775645309,1.0
282,1.5866536979368706,2.0
283,1.6093613096367698,1.0
284,1.4393364034077847,2.0
285,1.5208235262179084,1.0
288,1.4474729081832989,2.0
290,1.5866536979368706,1.0
292,1.1862412596308753,1.0
296,1.3971332516157702,1.0
305,1.1976178451114965,1.0
306,1.3776015264620918,2.0
309,1.4903221322346767,1.0
316,1.4430554473582293,1.0
318,1.4773908260618591,1.0
322,1.2826277240339687,2.0
323,1.2220029422295904,1.0
326,1.191469943884511,2.0
327,1.210808720333422,1.0
329,1.2826277240339687,2.0
331,1.435029142951427,2.0
334,1.415659699443525,1.0
335,1.3174272183241824,1.0
341,1.4578591009081807,2.0
347,1.2409728571757102,1.0
354,1.5400747978682674,1.0
359,1.2661722953102847,1.0
362,1.3894464032643055,1.0
364,1.402318895309999,1.0
