,ì˙ï ,é¿ê—
0,1.1053673228468246,1.0
1,1.1596995597744701,1.0
2,1.107786705321726,1.0
4,1.2591853303143814,1.0
5,1.3622458353344769,2.0
7,1.2652252075894488,1.0
8,1.3264797827822121,1.0
9,1.2047761387654445,1.0
10,1.3676597970580255,1.0
13,1.1691280808981446,1.0
15,1.2525573805018226,1.0
16,1.1735748105029398,1.0
17,1.1064597546200226,1.0
21,1.1201356550475658,1.0
22,1.1841970971504003,1.0
25,1.2749081494511176,1.0
26,1.5300635600118204,2.0
27,1.104762271688103,1.0
28,1.0649623765192906,1.0
30,1.101225933473252,1.0
32,1.1118939115000912,1.0
33,1.1197240668019284,1.0
34,1.1002349583473205,1.0
35,1.2001308754401085,2.0
36,1.124414722352078,1.0
38,1.1290770755741457,1.0
41,1.044130819479672,1.0
42,1.130040605861746,1.0
45,1.2330196152123223,2.0
46,1.1720016385427003,1.0
47,1.1309309522673752,1.0
48,1.0342282019357925,1.0
49,1.0710392056542104,1.0
50,1.0827921420326012,1.0
52,1.114657738994621,1.0
53,1.0847258086899865,1.0
54,1.1220035302899665,1.0
55,1.1438781345320947,2.0
56,1.0710392056542104,1.0
57,1.1244715627031425,1.0
61,1.1755658173265289,1.0
62,1.090897499412096,1.0
64,1.1806133808971533,2.0
65,1.1571925351824228,1.0
66,1.1426130641867567,1.0
68,1.1408555490319663,1.0
69,1.1111765724421767,1.0
70,1.1387546569924196,1.0
71,1.0997366522732421,1.0
72,1.1230186395828963,1.0
73,1.129876951429196,1.0
75,1.2427827910823572,2.0
76,1.154129319137695,1.0
77,1.1372224466032494,1.0
78,1.125877442514686,1.0
80,1.177096981496324,1.0
82,1.2517383366286925,1.0
84,1.1266529671027032,1.0
86,1.287014494866642,2.0
87,1.1558608149323384,1.0
90,1.1277251509856323,1.0
91,1.119079237841171,1.0
93,1.106747574133815,1.0
94,1.1298134598056413,1.0
96,1.2366600536858092,2.0
98,1.095497937750304,1.0
102,1.0828088367348612,1.0
103,1.2112571248580455,1.0
104,1.1420235633206577,1.0
105,1.0533153611363912,1.0
106,1.1762803628157381,1.0
107,1.2669873010607056,2.0
108,1.145665269329291,1.0
110,1.1774584608439913,1.0
111,1.0486260588936314,1.0
112,1.0737254538578422,1.0
114,1.1660280549072994,1.0
116,1.073922235494204,1.0
118,1.0737334253259168,1.0
119,1.0634079616826042,1.0
121,1.1409299219001816,1.0
122,1.103786860193281,1.0
123,1.1432399401525823,1.0
124,1.1024362415546012,1.0
127,1.1725052221689514,1.0
128,1.0747813032791835,1.0
129,1.078917104494292,1.0
131,1.0772407572946654,1.0
133,1.0322104742015117,1.0
134,1.0453881404821985,1.0
137,1.0771198652712233,1.0
138,1.1210630354262978,1.0
139,1.071314011714882,1.0
140,1.0603821194343077,1.0
141,1.0450575383178697,1.0
142,1.142727638553245,1.0
143,1.223671645033699,2.0
144,1.024620630382996,1.0
146,1.087552316548245,1.0
148,1.1241942393298427,1.0
149,1.2327270379313464,1.0
151,1.1436278010715712,1.0
153,1.0665340878128962,1.0
154,1.022626306322113,1.0
155,1.0665340878128962,1.0
156,1.0812622023417642,1.0
157,1.059064205328539,1.0
158,1.0665340878128962,1.0
159,1.0792301967400875,1.0
162,1.1252382631639353,1.0
164,1.0558472858512191,1.0
166,1.1166570332204757,1.0
167,1.0769016999948369,1.0
168,1.0657631233981868,1.0
169,1.0800101018576045,1.0
171,1.1442589645767482,1.0
172,1.0505328958268412,1.0
173,1.2452598419400085,2.0
174,1.050376063286947,1.0
175,1.2042320638175021,1.0
176,1.0673247777735355,1.0
178,1.138501052458405,1.0
179,1.0923811233510523,1.0
180,1.0556459454870994,1.0
181,1.0536676847273279,1.0
183,1.0610031565265667,1.0
184,1.1210234910382082,1.0
187,1.202574415473246,1.0
189,1.0637771823491338,1.0
191,1.0653298375844327,1.0
192,1.0462390850672192,1.0
193,1.1174585443051428,1.0
194,1.0883847139740908,1.0
195,1.0173879691106866,1.0
196,1.0467351422397564,1.0
197,1.055986623388017,1.0
198,1.147989833097459,1.0
199,1.2456219494069045,2.0
201,1.19182742112391,1.0
202,1.1020408427804966,1.0
204,1.1495523150209146,1.0
205,1.206491408515108,1.0
207,1.1599207839483034,1.0
208,1.1602108709085541,1.0
209,1.3107049851504433,1.0
210,1.0591406604872307,1.0
211,1.1586735761831655,1.0
212,1.4306462733225336,2.0
213,1.1705993857357242,1.0
215,1.131047889333133,1.0
218,1.15854877171178,1.0
220,1.4461683149218492,2.0
221,1.1103414428538585,1.0
222,1.2645854650490085,2.0
224,1.3857017122546456,1.0
225,1.472729405852977,2.0
226,1.3995940896817363,1.0
228,1.3995940896817363,1.0
230,1.5039267554205895,2.0
231,1.4003989831650088,1.0
232,1.414258670154233,2.0
234,1.274153070739514,1.0
235,1.274153070739514,2.0
236,1.2181727987815216,1.0
237,1.5346571586790472,2.0
239,1.5346571586790472,2.0
240,1.359295633880837,1.0
241,1.2361117953116572,1.0
242,1.5346571586790472,2.0
243,1.2768471895357516,1.0
244,1.352169535817625,2.0
245,1.4750602479335932,1.0
246,1.4914704033164417,2.0
247,1.4914704033164417,1.0
248,1.2961719314421372,2.0
251,1.4295739447336866,2.0
252,1.3855804314651685,1.0
253,1.491689546927776,2.0
257,1.3058146157562165,1.0
259,1.3561110655056123,1.0
260,1.307633518407315,2.0
261,1.39038300729825,1.0
263,1.4504344857152882,1.0
264,1.4169527889504707,2.0
265,1.3523463685796093,1.0
266,1.359295633880837,1.0
267,1.5346571586790472,2.0
268,1.242536520524158,1.0
269,1.4026533340387166,2.0
270,1.5193523221425558,1.0
271,1.3119422817379993,2.0
272,1.512403056841328,1.0
275,1.4948590565882995,2.0
276,1.5499205144273436,1.0
277,1.5499205144273436,2.0
278,1.2915783327749104,1.0
279,1.4948590565882995,2.0
280,1.4116316927580297,1.0
282,1.537650187686877,2.0
283,1.4785776483660042,1.0
284,1.5564092188421863,2.0
286,1.4691687938236073,2.0
287,1.3381401130670973,1.0
288,1.4543746863350495,2.0
289,1.350410439807564,1.0
290,1.461826086121179,1.0
291,1.5792475828007249,2.0
292,1.39038300729825,1.0
293,1.555640621931607,2.0
294,1.26719916872907,1.0
297,1.5486913566303793,2.0
299,1.5364210298899126,2.0
301,1.3834337419970222,1.0
302,1.4026533340387166,2.0
303,1.2864187607707644,1.0
304,1.4026533340387166,2.0
305,1.329877698332408,1.0
308,1.52585845552464,2.0
314,1.3529342205556552,1.0
315,1.4082543972163728,2.0
316,1.309406568664297,1.0
317,1.4736071018288197,2.0
318,1.307633518407315,1.0
319,1.307633518407315,1.0
320,1.4379205973005904,2.0
321,1.3054146666303157,1.0
323,1.213643125064456,1.0
325,1.2542054687633362,1.0
326,1.329877698332408,2.0
328,1.213643125064456,1.0
330,1.1841970971504003,1.0
331,1.4850434718204355,2.0
332,1.2749081494511176,1.0
335,1.2521273044603385,1.0
336,1.3619557483742262,2.0
337,1.3176311045453601,1.0
339,1.3767325970839746,1.0
342,1.3812371203105858,1.0
343,1.4039480968470768,2.0
344,1.1898804856005396,1.0
345,1.4130034897447241,2.0
347,1.0766715207238526,1.0
348,1.290929583381705,2.0
349,1.2907851388824088,1.0
352,1.1558179472768082,1.0
353,1.2766440736967617,2.0
354,1.4247253358878718,1.0
355,1.243641839370515,1.0
357,1.2660307228612127,1.0
358,1.4701478186555306,2.0
360,1.1778374782623477,1.0
361,1.370822103636208,2.0
362,1.2861000558093252,1.0
364,1.1884272893973737,1.0
