,ì˙ï ,é¿ê—
0,1.1324957940000493,1.0
1,1.1324957940000493,1.0
2,1.1305624916483348,1.0
3,1.1324957940000493,1.0
4,1.232153568497445,1.0
5,1.246588409027602,2.0
6,1.3156800346183442,1.0
7,1.2521244086435346,1.0
9,1.1953048532409412,1.0
10,1.3156800346183442,1.0
11,1.3156800346183442,2.0
13,1.232153568497445,1.0
14,1.3156800346183442,1.0
15,1.2810145121125591,1.0
16,1.2810145121125591,1.0
17,1.2064231623502755,1.0
18,1.2064231623502755,2.0
19,1.2064231623502755,1.0
20,1.2064231623502755,1.0
21,1.1421870071832303,1.0
22,1.1953048532409412,1.0
24,1.1324957940000493,1.0
25,1.1953048532409412,1.0
27,1.1310583593504286,1.0
30,1.1305624916483348,1.0
31,1.1310583593504286,1.0
32,1.1421870071832303,1.0
34,1.141175539903531,1.0
36,1.1727647834694737,1.0
38,1.1588093567500874,1.0
39,1.1588093567500874,1.0
40,1.141175539903531,1.0
41,1.1324957940000493,1.0
42,1.1667050374591352,1.0
43,1.2064231623502755,1.0
44,1.1426828748853242,1.0
45,1.1889005678627431,2.0
46,1.1434515068662476,1.0
48,1.1613281622076035,1.0
49,1.1720870713493412,1.0
50,1.1667050374591352,1.0
51,1.1781416587210054,1.0
55,1.2064231623502755,2.0
56,1.1613281622076035,1.0
58,1.1324957940000493,1.0
59,1.1324957940000493,1.0
60,1.1588093567500874,1.0
62,1.1324957940000493,1.0
64,1.1667050374591352,2.0
65,1.1324957940000493,1.0
66,1.1835236926112114,1.0
68,1.1421870071832303,1.0
69,1.2064231623502755,1.0
71,1.1588093567500874,1.0
72,1.1324957940000493,1.0
73,1.1324957940000493,1.0
75,1.1918453374941569,2.0
76,1.1613281622076035,1.0
78,1.1421870071832303,1.0
79,1.1613281622076035,1.0
82,1.1324957940000493,1.0
83,1.1727647834694737,1.0
84,1.1324957940000493,1.0
85,1.1324957940000493,1.0
87,1.1324957940000493,1.0
89,1.1663948709121532,1.0
90,1.1613281622076035,1.0
91,1.1613281622076035,1.0
92,1.138074631614716,1.0
93,1.1431413403192656,1.0
94,1.1613281622076035,1.0
97,1.1545779615811358,1.0
98,1.138074631614716,1.0
99,1.138074631614716,1.0
100,1.1716328890624865,1.0
101,1.1431413403192656,1.0
102,1.1685918069012693,1.0
103,1.1545779615811358,1.0
105,1.1301064642148113,1.0
106,1.1426828748853242,1.0
107,1.2064231623502755,2.0
109,1.2064231623502755,1.0
110,1.1588093567500874,1.0
111,1.2064231623502755,1.0
112,1.2064231623502755,1.0
114,1.1426828748853242,1.0
115,1.2064231623502755,1.0
