,ì˙ï ,é¿ê—
5,1.3808153273972557,2.0
6,1.357744515189265,1.0
8,1.2532348184785238,1.0
9,1.2310330261948124,1.0
10,1.3850581531559305,1.0
11,1.3972566658340697,2.0
12,1.217624604721302,1.0
13,1.255132090601907,1.0
15,1.339731971810533,1.0
16,1.222222464252161,1.0
19,1.1147702570340243,1.0
20,1.0995289325800053,1.0
21,1.061249340221978,1.0
22,1.268801141405511,1.0
23,1.1583627251800954,1.0
24,1.1131827655270974,1.0
25,1.2132650966575989,1.0
26,1.402069953484789,2.0
27,1.0503386418529432,1.0
28,1.073559845726447,1.0
29,1.0853470449971199,1.0
31,1.084472801436855,1.0
32,1.060423661910549,1.0
33,1.1296499050049431,1.0
36,1.02730324321306,1.0
37,1.0789518874428299,1.0
39,1.0743080286515867,1.0
41,1.064797987780086,1.0
43,1.0706509328367337,1.0
44,1.1357200181033684,1.0
45,1.1978913635943524,2.0
46,1.1816898589182052,1.0
48,1.1005696562099783,1.0
49,1.0532057239070545,1.0
51,1.0957568976799725,1.0
52,1.1021666017653253,1.0
53,1.0758364153783138,1.0
54,1.10756081851603,1.0
55,1.1640100977947028,2.0
56,1.0553771382550814,1.0
58,1.1274466612106042,1.0
59,1.0907215008295286,1.0
60,1.0977809927584614,1.0
61,1.0935499632754264,1.0
62,1.072424608031572,1.0
63,1.055529451426685,1.0
64,1.191923830888497,2.0
65,1.081401341664594,1.0
67,1.1256247570989575,1.0
68,1.1184571392651386,1.0
69,1.1064242492815766,1.0
70,1.132601176683096,1.0
71,1.1043180169571025,1.0
72,1.0719670450219523,1.0
73,1.131906594962542,1.0
74,1.1258876840706509,1.0
75,1.2546415838729243,2.0
76,1.0891433140746734,1.0
77,1.1346224639862363,1.0
78,1.137236164495412,1.0
79,1.1373558341725407,1.0
80,1.1585777229630978,1.0
84,1.043609516507161,1.0
85,1.1011695232151386,1.0
88,1.0802882381970573,1.0
90,1.1243624329045878,1.0
91,1.0869481240061967,1.0
92,1.1003191298556527,1.0
93,1.063357748554179,1.0
94,1.1586998138875602,1.0
96,1.20393221449021,2.0
97,1.1612154451345023,1.0
98,1.110105952342867,1.0
100,1.132179445962686,1.0
102,1.054996697643221,1.0
103,1.1944410156722696,1.0
107,1.2270541386021285,2.0
109,1.24408217227873,1.0
112,1.0742830606119598,1.0
114,1.1262869309960926,1.0
115,1.1888302681730756,1.0
118,1.0618017444262824,1.0
119,1.0336533108697845,1.0
120,1.140797764671775,1.0
122,1.100621139556464,1.0
123,1.1639984166076438,1.0
124,1.1157536398291572,1.0
125,1.2326783406360164,2.0
127,1.215650306959415,1.0
128,1.053483275199711,1.0
130,1.0712939626592197,1.0
131,1.1139316641083932,1.0
132,1.0620108393845757,1.0
135,1.1631181398914712,1.0
136,1.1435323198717704,1.0
137,1.1085501431755147,1.0
140,1.0763892929364338,1.0
141,1.1163272036719478,1.0
142,1.0608085034896952,1.0
143,1.2002063903607598,2.0
145,1.1730842589746293,1.0
146,1.0752810560130004,1.0
147,1.1078270637443006,1.0
149,1.1541293504934373,1.0
150,1.0748254212231312,1.0
152,1.0924310867720324,1.0
153,1.0734386239851728,1.0
154,1.0660350504604865,1.0
155,1.139948777909283,1.0
156,1.139948777909283,1.0
157,1.0883059328697036,1.0
158,1.126124071798975,1.0
161,1.1076745071313951,1.0
162,1.1510214216708639,1.0
163,1.0863355491782163,1.0
165,1.0599046070601017,1.0
166,1.1698194577324554,1.0
169,1.1184272995097446,1.0
170,1.0836968852831736,1.0
171,1.1173704884646873,1.0
172,1.0911904076849777,1.0
173,1.2661075960393586,2.0
174,1.0683180174119318,1.0
175,1.15169605347095,1.0
177,1.0725077408999766,1.0
179,1.046346699251647,1.0
180,1.0868969972084432,1.0
182,1.063165692638025,1.0
183,1.1086312464266648,1.0
184,1.0804433454563587,1.0
187,1.2105166529723963,1.0
188,1.0462489797303527,1.0
189,1.0921332352694606,1.0
190,1.1051282345748195,1.0
191,1.1269471285370996,1.0
192,1.1381013534608724,1.0
193,1.158703871046128,1.0
194,1.1397356242956818,1.0
197,1.070995968804983,1.0
198,1.0842646527689113,1.0
199,1.3186837326140688,2.0
200,1.2428013779870715,1.0
204,1.2802321829682448,1.0
205,1.2221359698566086,1.0
206,1.4491110545641122,2.0
207,1.2131624282893636,1.0
208,1.3013241072581623,1.0
209,1.1877837745965643,1.0
211,1.177237421887885,1.0
212,1.444699027066981,2.0
213,1.2963067384562788,1.0
216,1.081830955959627,1.0
217,1.025018363061699,1.0
218,1.1442067049349183,1.0
219,1.3860727961925987,2.0
221,1.1437567648321112,1.0
222,1.2753402681161796,2.0
223,1.1253322392532947,1.0
224,1.2828387635325982,1.0
225,1.4494642793396812,2.0
227,1.4908014424653697,2.0
231,1.3269461082560006,1.0
232,1.3795315409638929,2.0
233,1.4394750197279835,1.0
234,1.3795315409638929,1.0
235,1.3215709527374293,2.0
238,1.4405054832039113,1.0
239,1.4623766301975178,2.0
240,1.3315036569498013,1.0
241,1.336950585371384,1.0
244,1.343826162569083,2.0
245,1.3989743213085877,1.0
246,1.546088114988887,2.0
247,1.4742673657163792,1.0
248,1.3457473740866566,2.0
249,1.274680009355249,1.0
250,1.3134857334616008,1.0
252,1.2536380432923686,1.0
254,1.409821128341077,1.0
257,1.459723338006551,1.0
258,1.5130744152396334,2.0
259,1.374087555544616,1.0
260,1.3857470652122257,2.0
261,1.243479390336696,1.0
262,1.5695517430268124,2.0
263,1.550020017873134,1.0
265,1.2686590593344051,1.0
266,1.1920904152713367,1.0
267,1.5695517430268124,2.0
269,1.5061490285583283,2.0
271,1.515507485089223,2.0
272,1.5309427207900153,1.0
273,1.4913320524259106,2.0
275,1.4642774471282043,2.0
276,1.5689954235687609,1.0
277,1.5698162287591337,2.0
278,1.1817551769743808,1.0
280,1.5208235262179084,1.0
286,1.433744448783125,2.0
287,1.2990711883655237,1.0
289,1.2818293549791364,1.0
291,1.5335857177967194,2.0
293,1.5745637907814203,2.0
294,1.4362786862871304,1.0
295,1.4668116846322097,2.0
297,1.5940955159350987,2.0
298,1.1936221174398474,1.0
299,1.6117736435284837,2.0
300,1.4394136910285025,1.0
301,1.2674850036595542,1.0
302,1.31848575842004,2.0
303,1.317030799565163,1.0
304,1.487520973074292,2.0
307,1.1877400340201723,1.0
308,1.5698162287591337,2.0
310,1.4623059947995387,1.0
311,1.5071891727001892,2.0
312,1.2272521846649769,1.0
313,1.5494636984150825,2.0
314,1.1817551769743808,1.0
315,1.4578591009081807,2.0
317,1.6079443195382706,2.0
319,1.427095109248585,1.0
320,1.5528839818495908,2.0
321,1.2765053335031913,1.0
324,1.6024009463714253,2.0
325,1.3230168693877329,1.0
328,1.191469943884511,1.0
330,1.295446760708252,1.0
332,1.2926847412735814,1.0
333,1.4490856409673003,2.0
336,1.4132072676563459,2.0
337,1.3613336426982152,1.0
338,1.312072147452556,2.0
339,1.3423559408626549,1.0
340,1.2231993998721233,1.0
342,1.4041208323171275,1.0
343,1.593641278638228,2.0
344,1.2988683588641208,1.0
345,1.5297028985740546,2.0
346,1.2956890234840521,1.0
348,1.42495442668673,2.0
349,1.2252389918986946,1.0
350,1.3903880383663447,1.0
351,1.502490918428197,2.0
352,1.3875005812353203,1.0
353,1.4487269352926098,2.0
355,1.2911783981639897,1.0
356,1.386709272359636,2.0
357,1.361486103235531,1.0
358,1.4130053835239296,2.0
360,1.110811387963589,1.0
361,1.3029522327295022,2.0
363,1.4658028630563227,2.0
