,ì˙ï ,é¿ê—
3,1.1617865319747025,1.0
6,1.3507890807887921,1.0
11,1.3600847234387463,2.0
12,1.2737854158900084,1.0
14,1.3757119142178587,1.0
18,1.1083585634686848,2.0
19,1.1392837107261586,1.0
20,1.1076979370596398,1.0
23,1.2127428565627827,1.0
24,1.1137651081084445,1.0
29,1.092324553700177,1.0
31,1.0949603012173583,1.0
37,1.0810612383903,1.0
39,1.0874282670127782,1.0
40,1.0759886530781917,1.0
43,1.1283340005053604,1.0
44,1.149068036332179,1.0
51,1.145657906625903,1.0
58,1.149068036332179,1.0
59,1.1428024040762854,1.0
60,1.0714393470360084,1.0
63,1.0986772182708884,1.0
67,1.1376952229900659,1.0
74,1.1262979062227882,1.0
79,1.182179156874373,1.0
81,1.125877442514686,1.0
83,1.1064882720197513,1.0
85,1.1064882720197513,1.0
88,1.125877442514686,1.0
89,1.1654618153475087,1.0
92,1.119079237841171,1.0
95,1.1000979996360636,1.0
97,1.1710343482184793,1.0
99,1.095497937750304,1.0
100,1.1868500331591032,1.0
101,1.1777946402614559,1.0
109,1.2165969533882566,1.0
113,1.057298474669434,1.0
115,1.1635334338581262,1.0
117,1.1023515167283966,1.0
120,1.1324533137020483,1.0
125,1.1835565307251008,2.0
126,1.1725052221689514,1.0
130,1.0545518509041951,1.0
132,1.0407161802860971,1.0
135,1.0856872298683744,1.0
136,1.1090528719243786,1.0
145,1.1698443017574252,1.0
147,1.1987636694473056,1.0
150,1.0591935437727582,1.0
152,1.1153497701610438,1.0
160,1.0342795617844314,2.0
161,1.0700125659582531,1.0
163,1.152784856632947,1.0
165,1.041220673404286,1.0
170,1.1002488444092864,1.0
177,1.1077802158340442,1.0
182,1.1310470089495055,1.0
185,1.1942907526895712,2.0
186,1.156145811272294,1.0
188,1.0974312989332997,1.0
190,1.0875513003826902,1.0
200,1.419999831877255,1.0
203,1.2545875303682559,1.0
206,1.3632938266193722,2.0
214,1.114457891940529,1.0
216,1.1020877006328338,1.0
217,1.106376732789812,1.0
219,1.340399623860053,2.0
223,1.1020877006328338,1.0
227,1.3561110655056123,2.0
229,1.35880518430185,1.0
233,1.414258670154233,1.0
238,1.5346571586790472,1.0
249,1.4733540447826177,1.0
250,1.3548636546138626,1.0
254,1.4461683149218492,1.0
255,1.4461683149218492,2.0
256,1.378871399758067,1.0
258,1.3561110655056123,2.0
262,1.512403056841328,2.0
273,1.511297737994971,2.0
274,1.3957040687374889,1.0
281,1.4879097912870718,1.0
285,1.4116316927580297,1.0
295,1.39038300729825,2.0
296,1.4828649862252985,1.0
298,1.3957040687374889,1.0
300,1.4516522887896413,1.0
306,1.455240917309157,2.0
307,1.2892659476413997,1.0
309,1.390894810060814,1.0
310,1.4948590565882995,1.0
311,1.5445994529881046,2.0
312,1.359883485856883,1.0
313,1.5499205144273436,2.0
322,1.3381401130670973,2.0
324,1.2910182171714473,2.0
327,1.2741484340302978,1.0
329,1.39038300729825,2.0
333,1.2637008959526423,2.0
334,1.2961967559955216,1.0
338,1.3210107120333967,2.0
340,1.3061150588684918,1.0
341,1.4733540447826177,2.0
346,1.309783628718809,1.0
350,1.3409133168090628,1.0
351,1.27552501628065,2.0
356,1.2836753689050384,2.0
359,1.1663815766696293,1.0
363,1.3679312333674296,2.0
