,ì˙ï ,é¿ê—
1,1.2244059252763027,1.0
2,1.1846630521415813,1.0
3,1.1503638482010667,1.0
5,1.2625483585056005,2.0
6,1.3764035117506543,1.0
7,1.3023585434903746,1.0
9,1.3023585434903746,1.0
10,1.3576771902201725,1.0
11,1.3764035117506543,2.0
12,1.239523940008638,1.0
15,1.3027316797974349,1.0
16,1.239523940008638,1.0
17,1.1846630521415813,1.0
18,1.3023585434903746,2.0
20,1.1846630521415813,1.0
21,1.1230423735765651,1.0
23,1.3576771902201725,1.0
24,1.1230423735765651,1.0
25,1.3023585434903746,1.0
26,1.3764035117506543,2.0
27,1.118399516391133,1.0
28,1.1373446318654663,1.0
29,1.1846630521415813,1.0
30,1.1276524799741972,1.0
31,1.1276524799741972,1.0
32,1.1846630521415813,1.0
34,1.1276524799741972,1.0
35,1.2073744203684509,2.0
36,1.152006514303587,1.0
37,1.1365922552026975,1.0
38,1.1271846407830415,1.0
42,1.239523940008638,1.0
44,1.1291864125187197,1.0
46,1.1380752166911658,1.0
48,1.152006514303587,1.0
52,1.1895843502544146,1.0
54,1.1787638783616603,1.0
55,1.1846630521415813,2.0
57,1.1476903430454852,1.0
59,1.1334395969131872,1.0
60,1.142769044932652,1.0
61,1.2073744203684509,1.0
63,1.1275076723454662,1.0
64,1.1527077439499451,2.0
65,1.1527370991292865,1.0
66,1.1527370991292865,1.0
67,1.1410903047593985,1.0
69,1.1787638783616603,1.0
70,1.1923465107755926,1.0
72,1.1232872387387987,1.0
76,1.1334470326543262,1.0
77,1.128694256515098,1.0
78,1.1232872387387987,1.0
79,1.1327164478286267,1.0
80,1.128694256515098,1.0
82,1.1709860944163644,1.0
83,1.1287806697811806,1.0
84,1.1244410721206304,1.0
86,1.1984428030413232,2.0
87,1.1193997096051127,1.0
88,1.1232872387387987,1.0
90,1.162403737640209,1.0
91,1.1527370991292865,1.0
92,1.1519474689645837,1.0
94,1.152006514303587,1.0
97,1.1159199121613286,1.0
98,1.1252816550452491,1.0
99,1.1446618684364627,1.0
100,1.1063525164288124,1.0
101,1.1446618684364627,1.0
102,1.106708298779037,1.0
103,1.1089434409294874,1.0
104,1.1422808304536611,1.0
105,1.1100721105472737,1.0
106,1.111699478554661,1.0
107,1.2209570527823832,2.0
