,äÓñ{ïœêîÇÃÇ›,+ê›íËâ∑ìx,+ãÛí≤â“ì≠éûä‘,ëSïœêîÇ†ÇË
623,9.11,9.11,2.68,2.68
625,8.63,8.63,14.12,14.12
626,12.37,12.37,14.92,14.92
627,68.47,68.47,9.94,9.94
630,1.21,1.21,7.48,7.48
631,8.41,8.41,14.56,14.56
633,13.21,13.21,11.43,11.43
634,97.44,97.44,41.27,41.27
635,5.23,5.23,67.53,67.53
636,2.42,2.42,6.8,6.8
639,123.48,123.48,53.88,53.88
640,125.09,125.09,21.24,21.24
641,23.06,23.06,13.2,13.2
642,38.83,38.83,11.67,11.67
643,123.43,123.43,27.61,27.61
644,77.38,77.38,4.56,4.56
645,28.43,28.43,15.8,15.8
647,10.69,10.69,10.51,10.51
648,23.78,23.78,6.57,6.57
649,6.59,6.59,19.56,19.56
650,3.29,3.29,16.58,16.58
651,2.74,2.74,7.2,7.2
652,2.24,2.24,15.3,15.3
654,8.57,8.57,7.1,7.1
655,23.24,23.24,16.18,16.18
656,20.1,20.1,34.01,34.01
658,118.07,118.07,20.69,20.69
659,4.59,4.59,5.22,5.22
660,73.55,73.55,3.06,3.06
662,37.6,37.6,22.66,22.66
663,17.64,17.64,26.71,26.71
664,24.16,24.16,1.84,1.84
665,3.43,3.43,7.76,7.76
666,2.87,2.87,0.13,0.13
667,17.33,17.33,4.38,4.38
668,13.62,13.62,19.11,19.11
671,67.31,67.31,7.46,7.46
672,3.09,3.09,6.66,6.66
673,19.12,19.12,5.43,5.43
674,8.2,8.2,6.25,6.25
675,1.54,1.54,3.05,3.05
676,83.57,83.57,5.83,5.83
678,16.53,16.53,1.54,1.54
679,6.82,6.82,9.13,9.13
680,5.8,5.8,0.59,0.59
681,19.95,19.95,11.05,11.05
683,5.48,5.48,2.16,2.16
684,1.71,1.71,31.95,31.95
685,14.22,14.22,6.61,6.61
686,4.11,4.11,3.28,3.28
687,10.85,10.85,1.33,1.33
690,177.54,177.54,8.35,8.35
691,11.59,11.59,5.47,5.47
692,10.42,10.42,11.07,11.07
694,34.54,34.54,1.76,1.76
695,3.6,3.6,15.75,15.75
696,3.79,3.79,4.96,4.96
697,86.98,86.98,3.03,3.03
700,8.61,8.61,7.85,7.85
701,20.05,20.05,0.21,0.21
702,0.85,0.85,2.08,2.08
704,4.0,4.0,9.68,9.68
706,4.3,4.3,2.46,2.46
708,2.36,2.36,3.58,3.58
709,0.66,0.66,2.92,2.92
710,3.33,3.33,0.73,0.73
711,159.23,159.23,23.96,23.96
712,18.72,18.72,5.42,5.42
714,1.15,1.15,0.69,0.69
715,3.06,3.06,0.56,0.56
716,2.42,2.42,0.21,0.21
717,4.44,4.44,7.27,7.27
723,2.11,2.11,4.02,4.02
724,2.44,2.44,2.12,2.12
725,21.07,21.07,2.04,2.04
726,64.59,64.59,15.67,15.67
728,4.35,4.35,3.53,3.53
729,8.74,8.74,3.71,3.71
