,äÓñ{ïœêîÇÃÇ›,é¿ê—,è⁄ç◊ïœêîÇ†ÇË
3,3.36,26.0,32.71
5,18.28,3.0,2.98
10,10.24,3.0,3.09
14,19.76,3.0,3.0
18,3.48,2.0,2.35
19,3.06,3.0,2.88
25,4.05,3.0,4.3
27,4.8,2.0,2.07
29,5.81,2.0,1.94
32,7.99,3.0,3.03
33,5.23,2.0,2.2
47,4.42,23.0,24.49
51,0.65,3.0,3.08
52,5.3,2.0,2.06
54,11.27,24.0,33.37
57,7.68,13.0,15.62
59,8.95,3.0,3.33
60,8.38,30.0,29.79
68,43.41,47.0,56.57
72,10.32,2.0,2.7
77,22.44,23.0,30.3
78,30.09,25.0,36.18
79,4.87,2.0,2.32
82,33.36,31.0,33.75
83,30.54,30.0,27.69
86,10.94,2.0,2.57
92,18.68,11.0,9.98
99,30.28,30.0,35.32
103,44.16,49.0,39.66
107,24.91,2.0,1.08
129,38.07,51.0,44.61
134,22.93,23.0,29.5
136,5.01,2.0,2.11
141,62.79,54.0,54.61
142,20.94,44.0,36.85
152,44.42,51.0,47.89
156,3.23,2.0,1.86
161,9.04,6.0,6.07
162,28.82,23.0,29.53
166,21.62,26.0,30.84
167,20.97,23.0,27.51
168,17.74,27.0,33.62
171,13.41,3.0,3.68
172,4.55,2.0,1.9
177,5.64,2.0,2.5
178,4.8,3.0,3.18
181,10.68,14.0,18.3
199,5.11,2.0,2.04
209,7.16,23.0,21.63
215,9.46,21.0,19.92
222,4.46,3.0,3.38
226,9.6,27.0,22.56
227,8.41,24.0,22.16
231,11.59,14.0,8.29
234,18.36,37.0,26.24
235,5.31,18.0,11.76
236,6.94,2.0,1.96
237,18.0,38.0,36.13
246,24.64,31.0,28.29
248,46.22,42.0,33.89
252,30.91,33.0,28.02
254,14.59,2.0,2.38
257,43.24,44.0,36.62
261,50.4,26.0,33.35
262,56.19,41.0,61.28
264,36.78,42.0,46.27
280,62.47,93.0,74.57
289,42.63,3.0,1.98
292,64.91,69.0,72.15
293,66.17,55.0,71.47
295,51.13,60.0,66.28
299,60.17,59.0,66.35
300,52.12,49.0,52.62
301,54.53,46.0,40.88
306,40.5,54.0,61.47
307,31.9,56.0,60.1
311,62.9,77.0,57.72
316,68.49,55.0,64.77
317,58.93,43.0,49.59
326,64.78,48.0,44.92
330,41.02,51.0,49.93
334,36.61,56.0,42.66
343,38.92,31.0,25.67
347,22.55,3.0,3.77
350,10.43,6.0,3.67
352,30.99,37.0,38.49
364,23.5,3.0,3.51
366,6.0,3.0,2.81
367,7.5,2.0,1.81
368,5.19,16.0,12.87
369,16.73,3.0,2.94
370,10.89,2.0,2.34
371,4.19,3.0,3.08
373,2.25,3.0,3.02
374,12.99,25.0,28.69
375,8.81,23.0,22.84
380,4.41,2.0,2.1
386,1.39,3.0,3.04
390,1.79,2.0,2.2
394,3.73,2.0,1.59
395,8.46,3.0,2.9
396,6.75,2.0,1.71
397,8.25,3.0,2.76
404,3.27,3.0,3.26
405,36.19,26.0,18.51
406,21.29,2.0,2.12
408,8.97,2.0,2.3
414,3.39,2.0,2.06
418,5.42,2.0,2.04
419,18.8,2.0,2.28
420,19.39,9.0,8.98
422,10.88,2.0,2.03
425,8.68,3.0,3.08
430,43.55,58.0,48.91
431,9.42,42.0,25.71
432,9.34,14.0,14.7
439,5.87,2.0,2.08
