,äÓñ{ïœêîÇÃÇ›,è⁄ç◊ïœêîÇ†ÇË
1,7.68,21.09
2,183.8,41.03
3,69.9,45.32
6,16.85,34.82
9,859.95,204.76
19,5.23,10.68
21,24.92,52.2
22,12.44,15.18
35,32.67,20.61
37,128.76,2.25
38,177.08,0.75
43,58.45,15.47
46,240.31,9.28
55,9.7,0.27
58,45.21,0.47
62,56.68,36.99
63,127.14,56.9
66,167.13,25.14
69,138.77,0.03
70,189.79,1.68
79,239.8,256.43
80,57.73,11.11
81,91.72,14.97
82,114.97,38.61
85,61.16,15.82
88,36.19,34.74
90,1.37,43.25
92,6.8,27.37
93,698.76,99.01
101,65.79,10.79
103,41.11,40.46
107,137.8,1.32
112,16.58,16.87
117,38.85,43.25
118,26.83,40.5
121,18.16,17.23
126,25.48,57.2
130,38.59,55.18
133,16.42,29.66
134,94.74,7.78
135,18.81,37.21
144,76.26,85.04
150,0.53,50.6
151,235.11,22.89
154,31.37,20.83
160,11.74,2.9
162,15.95,8.74
174,11.9,4.49
178,9.32,8.09
180,28.52,12.7
181,7.74,7.63
182,35.9,23.12
184,9.46,11.79
185,12.94,23.44
188,11.17,15.32
189,12.73,15.67
190,1.12,30.37
192,88.14,4.68
194,26.5,47.61
198,39.72,13.63
199,35.86,18.86
203,15.16,8.51
206,27.41,7.48
208,29.33,28.83
214,28.49,61.58
215,22.49,27.81
217,41.71,49.51
224,5.06,42.25
227,2.71,14.28
228,761.91,268.82
233,17.31,9.08
235,288.69,45.01
243,43.47,37.85
244,51.06,41.48
247,23.23,18.82
