,äÓñ{ïœêîÇÃÇ›,é¿ê—,è⁄ç◊ïœêîÇ†ÇË
6,17.49,25.0,16.97
8,5.96,6.0,5.68
9,13.77,2.0,6.04
11,16.41,27.0,29.28
16,22.79,2.0,7.05
19,45.3,56.0,52.39
20,43.15,53.0,47.1
21,34.33,50.0,25.4
32,54.45,47.0,63.31
34,62.4,74.0,68.08
46,10.27,2.0,2.88
50,41.43,50.0,31.95
56,51.58,70.0,62.72
58,37.43,67.0,58.99
66,-0.77,2.0,2.2
71,5.98,6.0,5.69
79,1.19,1.0,1.57
80,-1.42,3.0,1.77
82,12.65,8.0,9.37
84,11.09,2.0,7.5
85,7.67,15.0,12.42
87,13.93,27.0,22.13
88,29.79,18.0,28.4
90,12.59,12.0,17.32
91,10.93,13.0,13.64
92,15.06,23.0,15.78
93,12.97,2.0,3.85
95,30.16,49.0,41.34
100,13.92,35.0,19.94
101,14.36,51.0,44.02
102,49.4,57.0,50.78
103,65.21,109.0,60.61
105,49.32,77.0,60.93
106,59.56,57.0,41.71
107,39.83,15.0,23.2
108,29.49,37.0,41.94
110,63.99,84.0,62.18
111,48.34,39.0,44.89
113,57.59,48.0,59.85
114,26.09,2.0,9.04
115,11.58,15.0,16.53
117,27.46,26.0,27.76
127,5.61,4.0,3.2
128,3.62,2.0,2.56
130,-0.11,8.0,12.8
133,7.36,8.0,3.6
134,1.29,4.0,1.79
136,4.04,3.0,1.75
141,12.8,20.0,14.86
144,-0.05,2.0,2.94
153,43.52,30.0,33.5
155,51.95,64.0,54.82
158,27.07,31.0,39.72
161,56.17,47.0,56.33
162,52.1,42.0,44.06
164,36.07,37.0,30.47
165,21.85,30.0,19.49
168,35.56,38.0,43.37
172,31.07,17.0,29.2
173,25.31,23.0,21.21
183,33.84,34.0,40.84
187,35.55,26.0,28.8
193,12.09,18.0,14.3
195,31.33,28.0,26.91
198,38.91,40.0,46.14
201,27.68,22.0,24.39
209,46.01,43.0,36.75
210,33.51,35.0,36.88
211,27.34,21.0,18.13
222,33.23,38.0,38.57
223,7.95,13.0,16.87
224,12.4,9.0,11.27
228,14.77,2.0,6.11
233,20.0,27.0,30.29
235,6.05,2.0,0.1
