,äÓñ{ïœêîÇÃÇ›,é¿ê—,è⁄ç◊ïœêîÇ†ÇË
0,5.32,4.0,4.18
1,4.08,3.0,3.1
2,4.06,5.0,5.14
3,3.93,3.0,2.52
6,10.89,12.0,12.89
8,15.11,19.0,19.1
9,5.19,4.0,3.12
11,7.57,13.0,12.64
13,8.27,5.0,4.82
14,15.76,15.0,14.44
15,5.81,9.0,10.16
16,5.49,8.0,8.43
17,3.2,3.0,3.73
18,5.3,6.0,6.4
20,6.19,4.0,3.7
21,5.46,4.0,4.45
22,6.07,4.0,3.86
23,3.28,3.0,2.9
24,3.53,4.0,4.45
25,9.1,5.0,5.24
26,4.71,4.0,3.88
27,4.9,6.0,5.93
28,2.83,3.0,2.81
29,4.49,3.0,3.15
31,2.85,3.0,2.54
34,2.88,4.0,3.24
35,5.45,6.0,5.69
36,4.47,4.0,3.68
38,3.52,3.0,3.4
40,5.72,4.0,3.83
41,6.09,4.0,4.05
42,4.42,3.0,3.24
43,8.11,7.0,7.52
44,3.93,3.0,2.82
46,10.76,8.0,8.45
47,8.51,8.0,7.95
49,5.72,4.0,3.84
50,9.04,8.0,8.25
51,2.89,3.0,3.08
53,9.39,8.0,8.04
56,6.27,7.0,7.38
57,9.21,10.0,8.99
59,3.1,3.0,2.97
60,8.17,10.0,10.03
61,8.71,9.0,9.03
62,10.79,10.0,9.17
63,10.12,11.0,10.87
65,2.85,3.0,2.71
66,5.07,3.0,3.04
68,13.46,12.0,11.79
69,13.66,13.0,12.99
70,13.38,17.0,15.86
71,12.67,13.0,13.13
72,5.49,3.0,2.9
77,9.6,11.0,11.13
78,10.97,12.0,11.6
79,3.81,4.0,4.22
80,4.77,4.0,4.34
81,10.77,12.0,11.96
83,11.41,12.0,12.46
84,11.43,12.0,12.1
85,11.35,12.0,11.51
88,13.33,15.0,14.46
89,11.85,12.0,11.38
90,9.15,11.0,10.94
91,10.03,9.0,9.0
92,9.58,8.0,7.66
94,3.84,4.0,3.3
96,11.85,12.0,12.98
97,13.11,13.0,11.56
98,11.79,12.0,12.37
99,11.2,11.0,12.4
100,5.26,3.0,2.68
101,5.38,7.0,6.58
102,15.85,16.0,16.38
103,13.21,14.0,14.18
104,12.97,14.0,14.1
107,5.63,7.0,6.73
108,4.75,3.0,2.52
110,26.37,27.0,26.12
112,6.72,3.0,2.51
115,15.43,11.0,13.66
116,25.4,20.0,19.68
117,13.26,14.0,13.91
118,19.24,21.0,21.15
119,18.69,22.0,21.49
120,14.52,16.0,16.06
121,5.17,7.0,6.68
123,41.56,40.0,39.31
124,41.9,42.0,42.19
125,47.24,46.0,46.84
126,43.56,46.0,44.42
127,44.42,46.0,45.98
131,47.9,60.0,55.71
132,44.61,44.0,45.88
133,34.13,35.0,35.12
134,24.43,29.0,25.05
136,11.67,19.0,17.98
137,19.46,23.0,21.1
138,24.36,23.0,24.18
140,37.74,39.0,37.79
142,23.56,24.0,22.84
143,29.28,25.0,26.7
145,38.99,42.0,40.65
146,43.46,43.0,42.33
147,47.66,59.0,53.36
149,32.0,32.0,35.81
152,33.45,38.0,37.16
153,15.66,27.0,24.2
154,11.53,10.0,9.95
155,12.05,11.0,12.67
156,7.69,3.0,2.99
159,9.0,9.0,9.08
160,9.94,9.0,8.15
162,16.35,13.0,13.61
164,8.51,3.0,2.66
165,22.85,15.0,18.59
166,15.66,12.0,12.48
168,13.74,13.0,14.77
169,13.03,12.0,11.79
170,9.53,4.0,3.98
171,1.46,3.0,2.76
172,3.26,3.0,2.83
173,13.38,13.0,13.57
174,22.95,13.0,14.64
175,11.99,4.0,3.73
177,1.74,3.0,3.09
178,4.36,3.0,3.33
179,11.86,13.0,13.09
180,12.5,14.0,21.05
182,17.0,14.0,15.28
185,0.43,3.0,2.91
187,11.99,9.0,9.68
188,12.76,13.0,12.09
190,13.19,16.0,20.39
191,10.37,11.0,10.67
192,5.59,6.0,5.55
193,13.84,15.0,15.19
195,7.55,7.0,7.81
197,10.84,12.0,12.21
198,5.27,7.0,7.72
199,3.65,5.0,5.18
200,5.23,4.0,3.86
201,2.86,3.0,3.07
202,4.87,6.0,6.18
203,4.05,4.0,3.89
204,5.14,3.0,2.7
205,3.2,3.0,2.41
207,4.26,4.0,3.83
208,4.07,3.0,2.13
210,5.11,6.0,5.59
211,4.5,5.0,5.25
213,1.58,3.0,3.27
215,4.69,4.0,4.37
216,3.88,3.0,3.19
218,4.93,5.0,4.45
219,6.11,5.0,4.94
221,4.53,4.0,4.01
223,4.57,4.0,4.02
225,4.66,4.0,3.97
226,5.63,3.0,2.95
228,5.07,5.0,4.77
229,4.5,4.0,4.1
230,5.39,6.0,6.15
231,7.81,8.0,7.63
232,6.23,4.0,3.6
233,3.6,7.0,7.17
235,4.39,6.0,5.66
236,4.92,4.0,4.02
237,7.43,6.0,6.36
238,12.85,14.0,15.09
239,7.72,6.0,6.48
240,3.42,3.0,2.73
241,6.29,4.0,4.34
242,15.84,14.0,14.52
244,10.64,7.0,8.05
246,16.79,14.0,14.21
247,7.86,10.0,10.85
248,11.82,26.0,25.68
249,30.94,40.0,36.84
250,18.52,23.0,21.83
251,27.97,27.0,26.48
252,23.77,24.0,22.94
253,27.71,23.0,23.87
254,6.98,4.0,4.11
255,3.61,3.0,2.67
256,26.01,26.0,26.53
257,31.85,31.0,30.07
258,28.61,29.0,28.52
259,26.66,23.0,24.75
260,29.07,26.0,25.46
261,9.4,11.0,13.18
262,6.32,4.0,4.36
264,25.49,29.0,28.64
265,25.87,26.0,25.26
266,32.75,36.0,37.22
267,32.48,40.0,36.99
269,3.51,3.0,2.77
270,24.07,36.0,34.6
273,12.72,3.0,2.89
274,15.38,4.0,4.1
275,21.78,3.0,3.83
276,20.07,4.0,6.36
278,43.98,35.0,38.74
279,46.75,41.0,48.11
281,49.63,60.0,56.68
283,12.43,3.0,4.28
284,18.51,4.0,5.17
286,51.63,34.0,37.0
287,48.97,34.0,36.33
289,22.25,14.0,19.01
291,41.64,34.0,42.29
296,38.62,43.0,40.77
297,39.64,45.0,43.08
299,54.09,60.0,56.72
300,51.49,63.0,61.08
301,56.88,64.0,62.13
303,38.75,44.0,42.53
304,37.58,39.0,37.96
305,55.8,67.0,63.25
306,63.9,67.0,65.97
307,63.08,62.0,62.02
309,59.19,63.0,63.45
310,43.69,43.0,41.07
311,44.65,45.0,44.69
313,62.47,68.0,66.14
314,62.72,64.0,64.97
316,45.97,44.0,44.42
318,40.29,46.0,43.8
319,54.0,68.0,65.33
320,53.31,64.0,61.62
321,56.41,62.0,60.23
322,57.42,66.0,63.47
323,56.52,62.0,60.7
324,42.01,49.0,51.1
327,58.42,66.0,65.12
328,43.53,43.0,42.29
329,57.42,64.0,62.74
332,21.98,34.0,28.36
334,45.25,55.0,55.56
335,40.88,55.0,55.43
336,37.89,41.0,36.02
337,53.52,52.0,52.64
339,29.84,36.0,34.36
340,55.07,50.0,53.35
341,50.78,61.0,59.53
343,52.7,59.0,59.18
344,39.4,57.0,55.45
345,24.18,28.0,28.32
346,21.15,30.0,22.06
347,22.37,20.0,21.95
348,14.7,4.0,5.79
349,13.97,7.0,7.46
350,13.22,6.0,6.83
351,37.78,33.0,35.79
352,7.22,3.0,3.38
353,11.58,4.0,5.61
354,7.13,3.0,2.96
355,30.23,25.0,28.9
356,35.28,16.0,19.47
357,23.01,17.0,19.36
358,20.33,12.0,13.79
359,9.12,4.0,4.82
360,9.4,3.0,4.04
364,13.14,5.0,6.23
365,15.39,16.0,15.66
366,12.93,15.0,14.94
368,8.24,11.0,9.97
369,3.84,3.0,2.81
370,15.94,15.0,14.81
371,14.59,12.0,11.74
373,11.18,11.0,10.78
375,8.4,9.0,10.03
376,3.07,3.0,3.88
377,19.21,22.0,21.09
378,14.84,16.0,14.42
379,13.98,16.0,14.58
380,9.09,10.0,11.19
384,16.0,17.0,17.36
386,6.79,11.0,10.29
388,12.71,12.0,11.1
390,3.16,3.0,3.01
393,3.14,3.0,2.83
394,5.12,5.0,5.14
395,8.44,5.0,5.67
396,4.02,3.0,3.5
397,2.11,3.0,2.94
398,4.21,3.0,2.72
401,4.72,4.0,4.59
