,äÓñ{ïœêîÇÃÇ›,è⁄ç◊ïœêîÇ†ÇË
4,179.97,26.36
5,97.57,36.48
7,34.37,10.3
10,153.0,28.03
12,47.47,0.51
19,32.63,0.7
30,42.86,13.67
32,12.05,3.24
33,13.99,8.19
37,5.65,13.63
39,38.94,6.93
45,29.28,15.52
48,1.33,7.08
52,36.83,20.71
54,10.42,8.74
55,5.09,1.11
58,82.41,28.94
64,22.99,10.46
67,7.09,6.96
73,67.32,18.48
74,20.96,17.67
75,17.95,5.34
76,18.34,2.61
82,16.89,34.93
86,163.86,16.44
87,84.81,2.65
93,133.43,44.72
95,0.66,26.75
105,1.65,5.26
106,11.03,24.79
109,42.97,72.6
111,20.07,14.39
113,477.33,55.49
114,121.51,66.02
122,968.37,18.64
128,39.63,16.77
129,10.89,19.41
130,27.5,19.43
135,47.5,28.61
139,3.27,14.75
141,10.9,13.29
144,9.94,9.21
148,3.12,3.69
150,29.5,2.43
151,0.49,3.08
157,118.43,29.08
158,6.7,17.1
161,16.87,27.25
163,335.81,34.65
167,26.16,16.9
176,111.16,93.46
181,5.23,56.19
183,31.86,4.86
184,33.07,2.72
186,1.29,0.73
189,10.82,8.47
194,54.99,5.12
196,21.66,2.64
206,33.64,29.49
209,21.31,28.15
212,47.97,9.7
214,18.88,2.79
217,31.75,11.04
220,15.52,8.77
222,141.73,18.0
224,16.49,3.68
227,31.15,13.98
234,75.18,19.02
243,34.44,4.93
245,63.2,25.36
263,5.97,11.8
268,59.08,16.6
271,30.64,6.45
272,466.91,73.2
277,1569.86,134.88
280,28.17,5.82
282,708.68,36.84
285,56.76,45.07
288,60.67,41.88
290,957.38,101.97
292,53.56,35.54
293,46.18,59.21
294,25.6,17.26
295,41.25,32.41
298,18.14,19.09
302,12.72,11.95
308,3.07,0.96
312,2.84,0.81
315,29.27,26.42
317,21.36,3.51
325,13.84,22.21
326,13.58,5.7
330,23.21,11.3
331,47.1,14.64
333,29.08,14.25
338,20.59,20.06
342,0.08,11.21
361,214.33,105.77
362,269.81,65.05
363,140.69,63.74
367,1.42,29.75
372,23.76,4.87
374,57.56,6.78
381,21.99,20.39
382,39.13,14.12
383,57.38,20.41
385,18.72,28.97
387,17.2,3.37
389,48.75,2.93
391,17.45,4.08
392,10.63,17.12
399,26.72,0.91
400,26.92,1.67
411,21.65,16.75
415,70.87,7.22
417,128.81,21.1
418,15.19,14.9
419,39.91,3.75
423,2.94,11.74
424,125.58,2.57
425,14.45,7.14
426,6.41,1.86
427,14.25,8.52
429,16.83,15.81
430,2.33,6.7
431,107.58,40.68
436,1.95,8.32
438,63.65,14.35
448,19.83,11.34
450,23.9,4.68
453,223.6,29.6
456,2.89,1.12
458,6.92,7.97
459,44.0,10.67
462,2.46,19.82
466,6.31,83.68
471,16.86,16.44
475,9.33,19.38
476,23.83,5.16
478,258.3,20.27
479,190.51,16.02
483,12.39,8.62
487,32.5,30.12
488,210.69,7.35
494,7.86,13.61
495,37.28,2.0
498,2.12,5.17
503,13.8,10.6
504,1.36,9.92
508,27.34,15.55
510,15.94,7.74
513,1.4,5.15
515,7.7,8.68
519,15.45,8.37
523,17.21,3.26
526,1.27,4.04
530,12.95,3.26
531,26.03,28.8
537,27.27,67.09
538,61.12,14.11
544,76.67,5.01
545,42.09,60.58
548,5.55,15.52
551,96.72,37.1
552,38.04,47.4
556,29.39,11.74
557,16.29,12.63
558,61.58,11.85
559,19.04,57.46
560,79.94,49.49
565,51.37,19.84
569,34.03,6.37
570,61.23,10.46
572,2.46,2.56
573,6.6,4.61
579,53.77,4.2
580,27.64,6.32
582,174.95,2.46
589,18.64,7.49
593,61.0,8.44
596,50.94,35.85
601,53.26,10.86
603,84.2,12.81
605,76.22,8.19
606,22.39,9.82
608,42.83,8.33
611,20.67,2.75
612,28.63,5.14
614,100.03,38.55
616,2.04,28.62
620,70.3,15.29
621,70.58,11.48
622,9.16,20.74
624,2.31,8.56
625,0.22,17.6
633,9.84,17.49
635,210.62,10.04
636,29.55,13.14
638,259.6,59.2
643,27.99,10.77
646,10.04,16.01
647,26.48,17.09
649,44.65,61.72
652,30.66,11.48
653,25.8,9.4
657,4.7,6.79
660,3.52,5.99
662,26.2,71.49
666,2.34,2.98
667,6.95,15.59
674,0.16,15.46
675,3.23,1.89
677,224.81,25.74
678,12.08,3.06
681,253.02,120.82
684,25.14,32.38
688,18.33,6.28
689,7.35,1.41
692,39.42,0.5
694,35.24,28.24
696,8.01,9.53
699,8.23,2.38
700,75.75,12.59
707,1.55,9.12
719,91.98,42.54
720,10.79,25.18
722,25.89,9.57
724,9.2,12.66
725,0.3,21.89
740,28.75,14.55
756,44.21,19.5
757,31.16,5.12
758,47.69,10.09
760,13.68,11.68
764,39.62,8.04
765,14.65,10.95
767,57.04,6.77
772,16.68,0.16
776,38.41,8.36
777,28.85,10.85
779,29.17,8.82
784,42.9,22.82
787,7.7,7.92
792,16.1,16.24
794,1.86,10.92
800,77.85,12.95
801,2.17,0.56
807,19.82,12.21
822,4.53,13.06
823,5.11,16.15
824,8.92,19.76
825,10.96,13.54
826,11.86,2.74
829,6.88,1.63
830,1.01,9.35
834,149.72,30.98
836,12.09,12.18
842,1.96,48.39
849,33.38,46.57
851,25.27,44.83
860,5.56,7.68
865,3.8,0.51
870,7.94,7.89
872,3.8,6.38
877,3.75,0.05
885,7.04,17.81
888,1.6,7.96
890,15.94,0.27
891,2.47,5.54
896,50.94,32.46
897,15.94,30.74
904,59.44,23.22
916,99.58,102.86
919,6.19,26.45
920,17.27,65.05
925,298.63,15.88
928,7.01,9.57
931,52.26,21.61
933,7.9,6.38
939,11.21,10.08
941,6.61,10.87
948,61.41,31.15
950,61.86,14.14
953,25.46,15.1
955,8.23,3.34
959,74.61,0.11
962,17.92,6.46
966,39.63,24.1
968,84.39,20.72
972,17.95,22.17
973,35.89,20.9
975,7.75,0.12
977,8.1,12.98
979,16.33,14.03
980,41.92,57.25
984,11.53,2.0
985,31.7,10.93
991,11.59,9.63
994,77.06,6.81
998,3.64,1.74
999,inf,inf
1001,15.57,14.67
1004,378.87,28.84
1009,48.08,50.23
1010,26.63,24.02
1011,3.36,15.37
1012,4.15,0.18
1014,20.95,4.6
1016,133.89,41.36
1018,14.86,15.95
1021,9.63,16.12
1023,26.09,34.97
1024,30.65,12.55
