,äÓñ{ïœêîÇÃÇ›,è⁄ç◊ïœêîÇ†ÇË
1,61.0,17.84
2,28.48,2.43
4,49.64,2.92
5,49.44,3.08
6,2.56,2.94
7,29.28,4.39
9,19.23,4.29
10,39.81,1.75
12,32.81,3.41
14,11.01,1.85
15,26.92,6.39
16,24.0,11.49
17,51.71,0.37
18,18.71,2.37
20,42.2,14.85
21,14.51,2.13
22,24.53,10.98
23,1.64,3.64
24,21.82,2.93
25,16.59,1.38
27,5.23,6.91
29,50.81,10.24
30,24.76,0.18
31,8.22,5.23
32,62.72,19.83
33,40.52,10.32
34,21.94,3.54
35,5.51,1.87
36,13.23,3.34
37,3.83,2.54
38,16.55,2.6
39,23.66,0.72
40,19.72,0.38
41,34.24,0.47
42,31.44,0.91
43,20.9,5.87
44,25.37,3.56
45,3.23,6.05
47,4.27,1.33
48,11.04,6.26
49,41.34,0.18
50,1.17,10.4
51,8.12,12.06
52,2.75,0.82
54,5.04,4.95
57,4.59,7.67
58,8.63,0.28
60,15.58,2.94
63,8.71,7.01
65,36.33,9.49
66,22.55,1.3
67,2.54,1.88
68,7.31,4.62
69,4.26,5.37
70,12.34,1.91
71,1.74,4.44
72,53.97,1.21
73,8.9,6.3
74,7.42,4.08
76,0.9,3.98
77,3.99,6.48
81,0.58,7.22
82,18.93,11.7
83,11.22,0.67
84,6.6,2.19
85,2.04,2.2
86,26.54,16.0
87,7.08,19.94
88,0.15,2.51
89,0.46,2.52
90,13.55,0.89
91,14.1,2.25
92,15.19,9.58
93,57.11,11.17
94,26.35,12.07
99,10.25,13.95
100,67.45,9.95
101,23.36,17.56
102,6.24,8.33
104,7.28,1.39
105,8.06,0.23
106,0.49,4.82
107,2.62,2.62
108,39.71,16.22
109,5.78,12.47
110,16.04,10.75
111,12.74,0.49
112,108.01,19.54
113,75.02,10.11
114,0.45,1.77
118,4.17,3.3
119,13.61,5.1
120,8.08,1.66
122,321.77,2.31
125,1.94,2.25
127,4.04,5.88
128,5.27,0.85
129,4.0,1.96
130,2.66,2.81
132,1.0,1.98
134,5.77,10.92
136,24.09,2.85
137,13.51,9.03
140,1.3,1.37
141,7.98,1.36
142,6.05,1.88
143,2.09,6.57
144,2.34,0.66
145,5.03,1.47
146,4.26,1.57
147,11.7,9.25
148,0.16,3.29
150,2.53,4.08
152,2.3,4.11
156,76.8,11.07
157,38.04,0.86
158,11.33,1.9
159,2.1,9.28
161,4.18,0.57
163,153.61,20.45
164,77.22,8.19
165,37.48,20.48
