,äÓñ{ïœêîÇÃÇ›,é¿ê—,è⁄ç◊ïœêîÇ†ÇË
3,1.41,3.0,2.78
6,12.0,12.0,13.43
8,10.08,19.0,21.35
9,7.92,4.0,2.12
13,14.19,5.0,6.4
17,2.66,3.0,4.38
18,3.84,6.0,6.6
24,1.36,4.0,3.91
27,4.2,6.0,5.3
28,2.25,3.0,2.8
30,3.31,5.0,3.86
36,5.3,4.0,4.38
42,5.6,3.0,3.23
43,10.85,7.0,7.77
47,7.25,8.0,8.17
48,7.27,6.0,6.74
51,4.87,3.0,2.74
55,11.18,9.0,8.79
60,9.19,10.0,9.36
63,9.17,11.0,11.95
66,8.05,3.0,3.07
74,11.34,14.0,15.68
76,11.54,13.0,13.06
86,7.51,3.0,3.2
87,7.71,3.0,2.58
91,9.3,9.0,8.81
93,5.45,3.0,3.23
96,12.86,12.0,15.26
98,11.43,12.0,14.27
100,8.38,3.0,2.39
107,9.44,7.0,5.7
109,33.87,25.0,38.92
111,20.87,24.0,29.35
112,22.77,3.0,3.68
114,11.79,10.0,8.44
118,18.88,21.0,18.9
121,9.75,7.0,7.39
133,34.62,35.0,37.24
135,7.57,21.0,17.62
136,4.17,19.0,18.59
137,12.46,23.0,14.15
142,20.14,24.0,22.0
144,34.58,40.0,40.09
145,38.17,42.0,37.92
146,42.48,43.0,44.18
148,47.67,49.0,50.56
151,43.19,46.0,37.28
152,24.53,38.0,27.86
155,9.82,11.0,14.52
158,9.39,12.0,13.18
161,11.73,11.0,13.07
163,16.78,3.0,3.28
164,12.01,3.0,3.12
169,13.37,12.0,12.33
171,4.75,3.0,3.72
177,7.6,3.0,2.77
179,9.35,13.0,17.51
184,1.37,4.0,3.67
185,-1.89,3.0,3.11
190,11.55,16.0,30.48
193,12.85,15.0,18.29
196,6.6,9.0,9.96
197,10.62,12.0,12.87
203,2.65,4.0,3.51
205,5.1,3.0,3.66
206,1.02,3.0,2.36
210,3.7,6.0,5.5
214,3.75,4.0,2.86
217,5.88,4.0,4.18
224,4.73,4.0,4.53
227,1.27,3.0,2.18
230,4.56,6.0,7.64
232,7.82,4.0,5.11
235,4.2,6.0,7.2
239,8.02,6.0,7.77
242,20.07,14.0,20.45
245,20.99,12.0,8.47
258,27.7,29.0,25.05
260,29.69,26.0,26.25
261,9.85,11.0,15.16
265,26.12,26.0,26.34
274,20.99,4.0,6.93
285,43.02,32.0,43.02
293,51.06,34.0,54.59
295,53.56,92.0,66.26
299,37.23,60.0,48.65
310,39.29,43.0,39.73
313,53.64,68.0,58.2
314,53.25,64.0,59.59
316,35.44,44.0,39.71
317,31.26,52.0,56.22
319,53.04,68.0,59.33
320,41.62,64.0,56.28
321,40.28,62.0,47.24
322,56.49,66.0,56.28
327,60.53,66.0,64.46
341,40.66,61.0,52.69
344,22.4,57.0,50.42
346,11.19,30.0,10.88
359,13.47,4.0,5.35
362,28.65,9.0,11.76
370,12.72,15.0,18.23
371,11.31,12.0,11.23
373,13.78,11.0,12.55
375,8.65,9.0,12.42
376,3.93,3.0,4.18
377,20.61,22.0,19.85
381,11.58,14.0,12.39
386,6.22,11.0,10.31
387,8.7,12.0,11.94
389,7.53,10.0,12.11
392,7.91,7.0,6.47
396,2.0,3.0,3.57
400,5.26,3.0,3.59
401,6.62,4.0,4.27
403,4.22,3.0,3.04
404,3.83,4.0,2.68
405,13.54,27.0,13.29
407,11.44,10.0,10.92
414,6.6,4.0,4.51
416,5.83,3.0,3.74
418,3.12,3.0,3.89
419,10.86,8.0,8.32
420,11.36,9.0,9.86
422,9.66,9.0,10.0
426,7.33,9.0,8.84
428,12.62,13.0,15.53
430,13.72,14.0,14.35
432,3.6,4.0,3.9
433,12.32,13.0,10.93
435,15.28,17.0,15.23
438,5.93,5.0,5.12
440,16.23,18.0,22.78
444,6.53,10.0,9.15
447,6.11,10.0,9.34
453,6.84,3.0,3.35
455,14.2,13.0,12.92
463,14.58,18.0,22.25
467,17.85,10.0,23.11
470,10.02,11.0,12.63
475,15.62,18.0,18.45
479,7.84,3.0,3.47
482,15.37,16.0,16.65
484,11.45,13.0,12.72
487,18.78,30.0,31.92
489,39.05,41.0,39.46
490,43.09,29.0,41.56
492,43.63,47.0,43.92
494,25.38,32.0,23.83
501,36.69,43.0,36.06
502,37.25,31.0,36.07
503,47.11,54.0,46.08
506,48.03,50.0,48.87
512,42.74,45.0,40.01
513,43.44,46.0,42.19
518,24.31,35.0,21.32
520,42.27,44.0,42.11
522,22.55,39.0,45.73
528,42.21,53.0,45.89
529,17.07,33.0,31.5
531,23.48,32.0,19.35
534,31.83,30.0,34.49
535,38.44,20.0,40.01
536,15.43,12.0,20.04
537,12.36,11.0,21.21
538,11.49,7.0,7.05
541,7.49,10.0,12.37
542,8.94,9.0,9.9
549,9.37,11.0,13.18
554,6.06,10.0,11.01
557,4.98,3.0,2.99
559,12.38,11.0,13.31
563,4.62,6.0,7.03
565,4.81,3.0,3.02
566,6.14,4.0,4.6
567,5.09,3.0,3.04
570,5.0,4.0,3.91
571,3.96,6.0,6.45
575,6.3,5.0,5.15
579,0.58,3.0,2.91
584,6.16,8.0,8.44
586,4.59,3.0,2.68
587,3.54,9.0,9.12
591,8.8,13.0,11.27
595,5.88,5.0,4.95
597,6.57,5.0,5.77
600,2.65,4.0,4.5
603,10.08,6.0,6.31
614,10.79,4.0,6.95
620,8.12,4.0,3.36
622,22.56,21.0,26.89
626,21.13,31.0,33.18
640,7.39,3.0,-1.93
641,1.59,4.0,-1.53
645,35.29,35.0,31.9
646,25.86,29.0,23.95
647,39.22,38.0,31.75
650,16.44,3.0,3.34
652,24.59,34.0,35.75
664,34.22,33.0,31.13
666,23.2,24.0,25.11
668,22.79,30.0,28.4
669,5.46,13.0,9.17
672,27.8,26.0,30.08
674,25.77,28.0,25.13
679,40.66,35.0,35.09
680,28.72,33.0,33.75
682,30.75,33.0,32.8
686,19.63,24.0,18.54
690,11.89,3.0,3.13
692,14.54,19.0,17.85
700,20.17,11.0,9.4
702,31.87,29.0,25.41
703,16.59,19.0,17.87
705,11.35,3.0,3.65
708,15.76,17.0,18.71
710,16.45,18.0,16.24
725,6.74,4.0,3.28
726,3.83,4.0,3.46
727,7.31,6.0,5.05
728,6.43,5.0,2.97
730,19.5,14.0,19.57
740,13.43,20.0,15.41
746,5.75,3.0,3.4
750,3.51,4.0,4.1
752,5.94,7.0,6.96
755,6.24,3.0,3.21
756,4.78,3.0,2.92
757,2.76,3.0,3.15
761,3.2,4.0,4.42
762,2.5,3.0,3.77
764,2.53,3.0,2.95
768,5.15,6.0,6.43
769,9.66,3.0,3.24
777,5.92,9.0,11.25
778,3.84,3.0,3.2
779,9.01,14.0,11.63
784,8.52,4.0,3.19
786,15.85,20.0,21.27
787,11.81,14.0,12.56
791,3.38,3.0,2.15
798,6.44,4.0,4.32
799,4.71,3.0,3.16
800,6.43,4.0,4.16
805,4.25,3.0,2.72
810,13.21,12.0,14.48
812,7.62,32.0,22.76
815,11.23,11.0,8.91
816,15.82,14.0,16.11
822,12.42,12.0,13.44
825,10.66,11.0,12.35
828,8.4,13.0,9.01
830,10.36,10.0,7.81
833,6.51,12.0,12.16
835,5.97,3.0,3.11
836,10.49,11.0,12.6
847,10.78,7.0,6.84
857,46.87,46.0,46.92
861,34.78,34.0,37.3
863,25.38,33.0,31.33
864,44.22,42.0,32.46
866,40.58,45.0,43.39
867,39.82,44.0,36.78
870,40.49,43.0,39.93
875,26.2,30.0,26.66
878,35.35,35.0,35.07
879,33.33,35.0,26.45
892,47.21,43.0,48.05
901,17.53,28.0,18.28
904,11.36,24.0,28.86
913,25.34,31.0,26.48
915,18.54,32.0,22.97
921,11.35,11.0,11.26
923,7.01,9.0,12.47
924,26.02,3.0,7.17
925,11.73,3.0,3.56
926,4.35,3.0,2.69
932,6.14,3.0,3.84
942,3.83,4.0,3.97
943,4.19,6.0,6.28
945,4.4,3.0,2.91
949,5.93,3.0,3.73
954,21.46,0.0,4.86
955,5.56,5.0,4.89
956,5.51,3.0,3.23
958,5.15,4.0,4.23
972,13.15,14.0,20.3
974,14.75,3.0,1.57
977,18.77,17.0,16.95
981,9.55,3.0,3.85
984,14.3,18.0,17.63
989,25.71,28.0,27.92
991,21.28,19.0,16.14
995,15.98,7.0,5.04
996,20.9,28.0,29.08
1000,15.81,22.0,25.21
1001,10.77,12.0,11.27
1005,8.99,3.0,-0.17
1010,25.5,31.0,24.8
1011,31.68,29.0,29.02
1014,23.54,20.0,25.17
1016,10.69,3.0,5.62
1022,16.44,15.0,17.93
1025,29.86,31.0,29.22
1026,33.54,37.0,34.26
1029,15.48,20.0,24.42
1030,14.39,13.0,14.5
1034,18.3,23.0,21.07
1036,11.89,13.0,17.79
1037,7.02,14.0,10.64
1043,7.21,22.0,23.87
1045,39.71,34.0,37.22
1046,6.29,3.0,4.09
1047,23.27,28.0,30.8
1051,8.45,4.0,4.26
1053,25.34,18.0,22.61
1056,21.56,19.0,21.37
1061,30.02,25.0,25.54
1069,25.74,25.0,23.33
1070,24.4,22.0,23.58
1071,14.42,17.0,19.0
1076,18.31,22.0,24.04
1078,11.63,14.0,18.91
1083,15.59,13.0,13.25
1087,12.58,16.0,14.46
1089,18.48,17.0,14.66
1091,7.53,10.0,8.09
1092,11.28,6.0,5.71
1094,20.91,27.0,30.32
