,äÓñ{ïœêîÇÃÇ›,+ê›íËâ∑ìx,+ãÛí≤â“ì≠éûä‘,ëSïœêîÇ†ÇË
15371,inf,inf,inf,inf
15372,61.04,56.82,167.16,94.48
15374,inf,inf,inf,inf
15376,inf,inf,inf,inf
15378,inf,inf,inf,inf
15379,inf,inf,inf,inf
15381,inf,inf,inf,inf
15382,inf,inf,inf,inf
15384,inf,inf,inf,inf
15385,inf,inf,inf,inf
15388,73.15,77.09,38.06,21.79
15390,inf,inf,inf,inf
15391,inf,inf,inf,inf
15392,inf,inf,inf,inf
15394,inf,inf,inf,inf
15397,inf,inf,inf,inf
15398,inf,inf,inf,inf
15399,108.31,49.03,318.37,165.34
15401,inf,inf,inf,inf
15403,inf,inf,inf,inf
15405,inf,inf,inf,inf
15406,inf,inf,inf,inf
15409,inf,inf,inf,inf
15410,76.25,66.31,23.47,10.5
15411,inf,inf,inf,inf
15412,inf,inf,inf,inf
15416,inf,inf,inf,inf
15417,inf,inf,inf,inf
15418,inf,inf,inf,inf
15419,inf,inf,inf,inf
15421,inf,inf,inf,inf
15422,inf,inf,inf,inf
15423,inf,inf,inf,inf
15424,inf,inf,inf,inf
15425,inf,inf,inf,inf
15426,41.99,39.99,115.06,127.37
15428,inf,inf,inf,inf
15429,inf,inf,inf,inf
15430,inf,inf,inf,inf
15431,inf,inf,inf,inf
15433,inf,inf,inf,inf
15435,inf,inf,inf,inf
15436,inf,inf,inf,inf
15437,38.76,31.9,79.33,97.12
15438,inf,inf,inf,inf
15439,9.44,10.76,12.35,13.2
15440,9.97,7.03,9.61,14.87
15441,3.98,2.86,2.03,4.76
15442,10.96,6.49,7.33,0.57
15443,6.42,0.64,4.16,6.55
15444,9.69,12.13,3.16,20.01
15445,14.52,6.18,15.14,3.18
15446,3.97,2.8,5.55,1.4
15450,6.0,14.93,14.19,14.81
15451,1.56,2.61,6.16,9.89
15452,13.95,14.14,2.23,0.18
15453,38.85,39.05,25.93,31.05
15454,inf,inf,inf,inf
15455,inf,inf,inf,inf
15457,57.33,80.26,25.15,42.69
15458,inf,inf,inf,inf
15459,inf,inf,inf,inf
15460,inf,inf,inf,inf
15461,inf,inf,inf,inf
15462,20.09,20.93,113.44,125.93
15463,1.46,0.8,6.73,4.05
15464,9.2,0.81,2.09,0.77
15465,4.85,3.56,0.22,0.05
15466,2.07,5.99,5.38,31.84
15468,4.75,5.71,2.54,5.77
15469,7.63,0.34,0.5,16.14
15470,10.86,1.0,6.55,13.69
15471,3.02,7.07,10.81,18.03
15472,6.49,11.66,1.45,18.52
15474,22.91,37.02,20.62,15.11
15476,3.4,9.86,13.57,13.66
15477,52.26,76.95,88.75,104.08
15478,inf,inf,inf,inf
15480,inf,inf,inf,inf
15482,62.16,77.73,2.82,2.16
15484,inf,inf,inf,inf
15486,inf,inf,inf,inf
15487,0.07,7.78,0.28,0.57
15488,1.67,3.73,3.47,3.16
15489,10.91,5.62,16.69,4.67
15491,4.2,1.32,6.0,2.22
15493,9.9,13.36,10.11,9.98
15495,5.7,8.73,3.76,6.28
15496,16.9,8.0,7.96,0.74
15497,7.04,10.17,17.18,25.85
