ì˙éû,åé,ì˙,ójì˙,äOãCâ∑ìx,é∫äOã@â^ì]éûä‘,ìdóÕè¡îÔó ,ó‚ñ[î\óÕ
2022-08-12 08:00:00,8,12,4,32,56,1.2,3.5
2022-08-12 10:00:00,8,12,4,34,50,1.1,2.5
2022-08-12 12:00:00,8,12,4,34,50,1.1,2.5
2022-08-12 14:00:00,8,12,4,33,49,1.0,2.5
2022-08-12 16:00:00,8,12,4,32,47,1.0,2.4
2022-08-15 08:00:00,8,15,0,33,56,1.2,3.6
2022-08-15 10:00:00,8,15,0,34,56,1.3,3.4
2022-08-15 12:00:00,8,15,0,34,56,1.4,3.4
2022-08-15 14:00:00,8,15,0,35,56,1.5,3.5
2022-08-15 16:00:00,8,15,0,34,56,1.4,3.5
2022-08-16 08:00:00,8,16,1,34,56,1.3,3.4
2022-08-16 09:00:00,8,16,1,35,60,1.5,3.9
2022-08-16 10:00:00,8,16,1,35,60,1.6,3.8
2022-08-16 11:00:00,8,16,1,37,60,1.7,3.8
2022-08-16 12:00:00,8,16,1,37,60,1.7,3.7
2022-08-16 13:00:00,8,16,1,36,60,1.7,3.9
2022-08-16 14:00:00,8,16,1,36,60,1.7,3.9
2022-08-16 15:00:00,8,16,1,35,51,1.3,3.0
2022-08-16 16:00:00,8,16,1,34,26,0.6,0.9
2022-08-16 17:00:00,8,16,1,34,60,1.6,3.8
2022-08-17 08:00:00,8,17,2,32,56,1.3,3.3
2022-08-17 10:00:00,8,17,2,31,56,1.2,3.3
2022-08-17 12:00:00,8,17,2,34,56,1.3,3.4
2022-08-17 14:00:00,8,17,2,33,56,1.3,3.3
2022-08-17 16:00:00,8,17,2,31,56,1.2,3.3
2022-08-18 08:00:00,8,18,3,27,56,1.1,3.7
2022-08-18 09:00:00,8,18,3,27,60,1.2,4.0
2022-08-18 10:00:00,8,18,3,27,31,0.6,1.5
2022-08-18 11:00:00,8,18,3,29,60,1.3,3.7
2022-08-18 12:00:00,8,18,3,30,60,1.3,3.9
2022-08-18 13:00:00,8,18,3,31,60,1.3,3.9
2022-08-18 14:00:00,8,18,3,30,27,0.5,0.7
2022-08-18 15:00:00,8,18,3,32,60,1.4,3.9
2022-08-18 16:00:00,8,18,3,32,60,1.4,3.9
2022-08-18 17:00:00,8,18,3,31,57,1.3,3.5
2022-08-19 08:00:00,8,19,4,33,55,1.3,3.2
2022-08-19 10:00:00,8,19,4,35,55,1.3,2.9
2022-08-19 12:00:00,8,19,4,33,55,1.3,3.0
2022-08-19 14:00:00,8,19,4,35,55,1.3,3.0
2022-08-19 16:00:00,8,19,4,33,55,1.3,3.1
2022-08-22 08:00:00,8,22,0,29,52,1.1,3.0
2022-08-22 10:00:00,8,22,0,30,45,1.0,2.3
2022-08-22 12:00:00,8,22,0,33,51,1.1,2.7
2022-08-22 14:00:00,8,22,0,33,55,1.3,3.2
2022-08-22 16:00:00,8,22,0,32,55,1.3,3.2
2022-08-23 08:00:00,8,23,1,33,52,1.2,3.1
2022-08-23 09:00:00,8,23,1,32,60,1.4,3.8
2022-08-23 10:00:00,8,23,1,33,60,1.4,3.8
2022-08-23 11:00:00,8,23,1,33,60,1.4,3.9
2022-08-23 12:00:00,8,23,1,35,24,0.6,0.5
2022-08-23 13:00:00,8,23,1,35,60,1.6,3.8
2022-08-23 14:00:00,8,23,1,34,60,1.6,3.8
2022-08-23 15:00:00,8,23,1,33,60,1.6,3.8
2022-08-23 16:00:00,8,23,1,33,60,1.5,3.8
2022-08-23 17:00:00,8,23,1,33,60,1.5,3.8
2022-08-24 08:00:00,8,24,2,33,56,1.2,3.4
2022-08-24 10:00:00,8,24,2,34,42,0.9,1.9
2022-08-24 12:00:00,8,24,2,32,49,1.0,2.5
2022-08-24 14:00:00,8,24,2,33,48,1.0,2.3
2022-08-24 16:00:00,8,24,2,31,48,1.0,2.2
2022-08-25 08:00:00,8,25,3,26,15,0.1,0.5
2022-08-25 09:00:00,8,25,3,29,52,1.1,2.9
2022-08-25 10:00:00,8,25,3,30,36,0.7,1.5
2022-08-25 11:00:00,8,25,3,30,55,1.2,3.1
2022-08-25 12:00:00,8,25,3,30,16,0.2,0.2
2022-08-25 13:00:00,8,25,3,31,60,1.4,3.5
2022-08-25 14:00:00,8,25,3,31,50,1.1,2.6
2022-08-25 15:00:00,8,25,3,32,60,1.4,3.6
2022-08-25 16:00:00,8,25,3,31,54,1.2,2.9
2022-08-25 17:00:00,8,25,3,32,60,1.4,3.7
2022-08-26 08:00:00,8,26,4,29,56,1.2,3.5
2022-08-26 10:00:00,8,26,4,31,51,1.1,2.8
2022-08-26 12:00:00,8,26,4,33,48,1.0,2.4
2022-08-26 14:00:00,8,26,4,33,49,1.1,2.3
2022-08-26 16:00:00,8,26,4,32,48,1.0,2.5
2022-08-29 10:00:00,8,29,0,29,13,0.1,0.5
2022-08-29 12:00:00,8,29,0,28,13,0.2,0.4
2022-08-29 14:00:00,8,29,0,30,55,1.2,2.9
2022-08-29 16:00:00,8,29,0,26,14,0.2,0.2
2022-08-30 10:00:00,8,30,1,27,3,0.1,0.0
2022-08-30 11:00:00,8,30,1,27,11,0.1,0.1
2022-08-30 12:00:00,8,30,1,26,13,0.1,0.2
2022-08-30 13:00:00,8,30,1,26,9,0.1,0.3
2022-08-30 14:00:00,8,30,1,26,12,0.2,0.1
2022-08-30 15:00:00,8,30,1,26,13,0.1,0.1
2022-08-30 16:00:00,8,30,1,25,9,0.1,0.1
2022-08-31 08:00:00,8,31,2,25,11,0.2,0.3
2022-08-31 10:00:00,8,31,2,34,18,0.4,0.5
2022-08-31 12:00:00,8,31,2,34,56,1.3,3.2
2022-08-31 14:00:00,8,31,2,34,56,1.3,3.2
2022-08-31 16:00:00,8,31,2,33,56,1.3,3.2
2022-09-01 08:00:00,9,1,3,27,16,0.3,0.4
2022-09-01 09:00:00,9,1,3,29,59,1.2,3.5
2022-09-01 10:00:00,9,1,3,31,60,1.3,3.9
2022-09-01 11:00:00,9,1,3,34,50,1.2,2.9
2022-09-01 12:00:00,9,1,3,33,39,0.8,1.8
2022-09-01 13:00:00,9,1,3,33,60,1.4,3.7
2022-09-01 14:00:00,9,1,3,33,60,1.4,3.8
2022-09-01 15:00:00,9,1,3,33,60,1.4,3.7
2022-09-01 16:00:00,9,1,3,32,53,1.2,3.0
2022-09-01 17:00:00,9,1,3,27,60,1.3,3.8
2022-09-02 08:00:00,9,2,4,24,7,0.1,0.3
2022-09-05 08:00:00,9,5,0,29,13,0.3,0.5
2022-09-05 10:00:00,9,5,0,34,49,1.1,2.7
2022-09-05 12:00:00,9,5,0,33,52,1.2,3.0
2022-09-05 14:00:00,9,5,0,35,55,1.3,3.2
2022-09-05 16:00:00,9,5,0,33,55,1.3,3.3
2022-09-06 08:00:00,9,6,1,32,28,0.6,1.3
2022-09-06 09:00:00,9,6,1,33,60,1.4,3.7
2022-09-06 10:00:00,9,6,1,34,32,0.7,1.6
2022-09-06 11:00:00,9,6,1,34,38,0.8,1.7
2022-09-06 12:00:00,9,6,1,34,60,1.4,3.6
2022-09-06 13:00:00,9,6,1,33,46,1.0,2.5
2022-09-06 14:00:00,9,6,1,32,32,0.7,1.4
2022-09-06 15:00:00,9,6,1,33,60,1.4,3.7
2022-09-06 16:00:00,9,6,1,33,60,1.4,3.7
2022-09-06 17:00:00,9,6,1,33,27,0.5,0.9
2022-09-07 08:00:00,9,7,2,32,55,1.3,3.3
2022-09-07 10:00:00,9,7,2,33,55,1.3,3.2
2022-09-07 12:00:00,9,7,2,33,55,1.3,3.2
2022-09-07 14:00:00,9,7,2,29,44,0.9,2.3
2022-09-07 16:00:00,9,7,2,30,45,1.0,2.4
2022-09-08 11:00:00,9,8,3,27,11,0.2,0.1
2022-09-08 12:00:00,9,8,3,25,6,0.1,0.1
2022-09-08 14:00:00,9,8,3,25,4,0.1,0.1
2022-09-08 15:00:00,9,8,3,26,5,0.1,0.0
2022-09-09 12:00:00,9,9,4,26,11,0.2,0.1
2022-09-09 14:00:00,9,9,4,29,12,0.2,0.2
2022-09-09 16:00:00,9,9,4,29,13,0.3,0.1
2022-09-12 08:00:00,9,12,0,25,15,0.2,0.4
2022-09-12 10:00:00,9,12,0,30,12,0.1,0.1
2022-09-12 12:00:00,9,12,0,34,55,1.3,3.0
2022-09-12 14:00:00,9,12,0,34,55,1.3,3.0
2022-09-12 16:00:00,9,12,0,33,55,1.3,3.0
2022-09-13 08:00:00,9,13,1,28,14,0.1,0.5
2022-09-13 10:00:00,9,13,1,33,24,0.4,0.8
2022-09-13 11:00:00,9,13,1,34,60,1.4,3.6
2022-09-13 12:00:00,9,13,1,34,40,0.9,2.2
2022-09-13 13:00:00,9,13,1,32,29,0.5,1.1
2022-09-13 14:00:00,9,13,1,32,60,1.4,3.6
2022-09-13 15:00:00,9,13,1,33,54,1.2,3.2
2022-09-13 16:00:00,9,13,1,31,25,0.4,0.5
2022-09-13 17:00:00,9,13,1,33,60,1.4,3.6
2022-09-14 08:00:00,9,14,2,31,20,0.3,0.5
2022-09-14 10:00:00,9,14,2,34,48,1.1,2.4
2022-09-14 12:00:00,9,14,2,33,44,1.0,2.2
2022-09-14 14:00:00,9,14,2,33,46,1.0,2.1
2022-09-14 16:00:00,9,14,2,32,45,1.0,2.3
2022-09-15 11:00:00,9,15,3,25,8,0.1,0.0
2022-09-15 12:00:00,9,15,3,26,11,0.1,0.2
2022-09-15 13:00:00,9,15,3,27,12,0.1,0.1
2022-09-15 14:00:00,9,15,3,27,13,0.1,0.1
2022-09-15 15:00:00,9,15,3,26,12,0.2,0.1
2022-09-15 16:00:00,9,15,3,26,11,0.1,0.1
2022-09-15 17:00:00,9,15,3,25,11,0.1,0.2
2022-09-16 10:00:00,9,16,4,31,12,0.1,0.5
2022-09-16 12:00:00,9,16,4,33,21,0.3,0.5
2022-09-16 14:00:00,9,16,4,33,34,0.7,1.5
2022-09-16 16:00:00,9,16,4,32,56,1.3,3.0
2022-09-19 08:00:00,9,19,0,33,56,1.2,3.4
2022-09-19 10:00:00,9,19,0,25,13,0.2,0.1
2022-09-19 12:00:00,9,19,0,25,16,0.2,0.2
2022-09-19 14:00:00,9,19,0,33,45,1.0,2.3
2022-09-19 16:00:00,9,19,0,32,28,0.5,0.9
2022-09-20 08:00:00,9,20,1,31,56,1.2,3.6
2022-09-20 09:00:00,9,20,1,32,60,1.4,3.8
2022-09-20 10:00:00,9,20,1,25,24,0.5,1.5
2022-09-26 10:00:00,9,26,0,30,8,0.1,0.4
2022-09-26 12:00:00,9,26,0,30,11,0.2,0.2
2022-09-26 14:00:00,9,26,0,30,10,0.2,0.2
2022-09-26 16:00:00,9,26,0,28,10,0.2,0.1
2022-09-27 09:00:00,9,27,1,31,6,0.1,0.2
2022-09-27 10:00:00,9,27,1,29,12,0.2,0.1
2022-09-27 11:00:00,9,27,1,29,12,0.2,0.2
2022-09-27 12:00:00,9,27,1,28,12,0.2,0.1
2022-09-27 13:00:00,9,27,1,29,12,0.2,0.2
2022-09-27 14:00:00,9,27,1,28,12,0.2,0.1
2022-09-27 15:00:00,9,27,1,27,9,0.2,0.2
2022-09-27 16:00:00,9,27,1,27,9,0.2,0.1
2022-09-27 17:00:00,9,27,1,25,5,0.1,0.0
2022-09-28 12:00:00,9,28,2,28,9,0.2,0.3
2022-09-28 14:00:00,9,28,2,29,11,0.2,0.1
2022-09-28 16:00:00,9,28,2,26,12,0.2,0.2
2022-09-29 11:00:00,9,29,3,27,8,0.1,0.2
2022-09-29 12:00:00,9,29,3,27,12,0.1,0.1
2022-09-29 13:00:00,9,29,3,26,9,0.1,0.1
2022-09-29 14:00:00,9,29,3,25,11,0.1,0.1
