ì˙éû,åé,ì˙,ójì˙,äOãCâ∑ìx,é∫äOã@â^ì]éûä‘,ìdóÕè¡îÔó ,ó‚ñ[î\óÕ
2022-08-03 13:00:00,8,3,2,39,1,0.1,0.2
2022-08-03 14:00:00,8,3,2,38,55,3.8,11.8
2022-08-03 15:00:00,8,3,2,37,1,0.1,0.2
2022-08-03 16:00:00,8,3,2,37,55,3.7,12.0
2022-08-03 17:00:00,8,3,2,37,1,0.1,0.1
2022-08-04 08:00:00,8,4,3,27,55,1.0,4.5
2022-08-04 09:00:00,8,4,3,27,60,1.2,5.2
2022-08-04 10:00:00,8,4,3,28,60,1.2,5.3
2022-08-04 11:00:00,8,4,3,28,60,1.2,5.2
2022-08-04 12:00:00,8,4,3,28,60,1.2,5.3
2022-08-04 13:00:00,8,4,3,28,60,2.1,8.5
2022-08-04 14:00:00,8,4,3,27,60,1.2,5.3
2022-08-04 15:00:00,8,4,3,26,60,1.1,5.4
2022-08-04 16:00:00,8,4,3,25,60,1.1,5.4
2022-08-04 17:00:00,8,4,3,25,9,0.1,0.0
2022-08-05 10:00:00,8,5,4,25,9,0.1,0.2
2022-08-05 12:00:00,8,5,4,28,55,1.0,4.2
2022-08-05 14:00:00,8,5,4,28,55,1.0,4.2
2022-08-05 16:00:00,8,5,4,27,55,1.3,4.7
2022-08-08 08:00:00,8,8,0,33,56,2.3,9.0
2022-08-08 10:00:00,8,8,0,35,55,3.0,10.6
2022-08-08 11:00:00,8,8,0,35,1,0.1,0.2
2022-08-08 12:00:00,8,8,0,36,55,3.4,11.0
2022-08-08 13:00:00,8,8,0,36,7,0.5,1.7
2022-08-08 14:00:00,8,8,0,36,55,2.5,7.9
2022-08-08 15:00:00,8,8,0,35,1,0.1,0.2
2022-08-08 16:00:00,8,8,0,34,55,3.3,11.1
2022-08-09 08:00:00,8,9,1,34,56,1.7,6.5
2022-08-09 09:00:00,8,9,1,35,60,4.0,13.8
2022-08-09 10:00:00,8,9,1,36,60,4.3,14.5
2022-08-09 11:00:00,8,9,1,37,60,4.3,14.0
2022-08-09 12:00:00,8,9,1,37,60,4.4,14.2
2022-08-09 13:00:00,8,9,1,37,60,4.4,14.2
2022-08-09 14:00:00,8,9,1,37,60,4.4,14.1
2022-08-09 15:00:00,8,9,1,36,60,4.6,14.6
2022-08-09 16:00:00,8,9,1,36,60,3.6,11.7
2022-08-10 08:00:00,8,10,2,34,56,2.0,7.5
2022-08-10 09:00:00,8,10,2,34,1,0.1,0.2
2022-08-10 10:00:00,8,10,2,36,55,3.2,10.6
2022-08-10 11:00:00,8,10,2,36,1,0.1,0.2
2022-08-10 12:00:00,8,10,2,37,55,3.5,11.3
2022-08-10 13:00:00,8,10,2,37,1,0.1,0.2
2022-08-10 14:00:00,8,10,2,36,55,3.3,10.7
2022-08-10 15:00:00,8,10,2,36,1,0.1,0.1
2022-08-10 16:00:00,8,10,2,35,55,3.3,11.2
2022-08-11 08:00:00,8,11,3,33,55,1.8,6.9
2022-08-11 09:00:00,8,11,3,35,60,3.6,12.8
2022-08-11 10:00:00,8,11,3,34,60,4.1,14.1
2022-08-11 11:00:00,8,11,3,36,60,4.3,14.2
2022-08-11 12:00:00,8,11,3,36,60,4.1,14.1
2022-08-11 13:00:00,8,11,3,36,60,4.4,14.5
2022-08-11 14:00:00,8,11,3,34,60,4.1,14.3
2022-08-11 15:00:00,8,11,3,33,60,4.2,14.4
2022-08-11 16:00:00,8,11,3,32,60,3.3,11.5
2022-08-11 17:00:00,8,11,3,32,60,3.8,14.0
2022-08-11 18:00:00,8,11,3,31,1,0.1,0.0
2022-08-12 08:00:00,8,12,4,31,56,1.4,5.7
2022-08-12 10:00:00,8,12,4,34,56,2.5,9.4
2022-08-12 12:00:00,8,12,4,35,56,3.1,11.2
2022-08-12 13:00:00,8,12,4,35,1,0.1,0.2
2022-08-12 14:00:00,8,12,4,33,56,2.4,8.9
2022-08-12 15:00:00,8,12,4,32,1,0.1,0.2
2022-08-12 16:00:00,8,12,4,32,55,1.5,5.3
2022-08-15 08:00:00,8,15,0,31,56,1.4,5.4
2022-08-15 10:00:00,8,15,0,33,56,2.9,11.1
2022-08-15 12:00:00,8,15,0,35,56,3.3,11.1
2022-08-15 14:00:00,8,15,0,35,56,1.9,5.9
2022-08-15 16:00:00,8,15,0,35,56,3.5,11.4
2022-08-16 08:00:00,8,16,1,33,56,2.3,9.0
2022-08-16 09:00:00,8,16,1,35,60,3.9,13.5
2022-08-16 10:00:00,8,16,1,35,60,4.2,14.5
2022-08-16 11:00:00,8,16,1,38,60,4.5,14.5
2022-08-16 12:00:00,8,16,1,38,60,4.4,13.8
2022-08-16 13:00:00,8,16,1,37,60,4.4,13.9
2022-08-16 14:00:00,8,16,1,37,60,4.3,13.8
2022-08-16 15:00:00,8,16,1,36,60,4.4,14.3
2022-08-16 16:00:00,8,16,1,35,60,3.8,12.1
2022-08-16 17:00:00,8,16,1,33,11,0.2,0.2
2022-08-17 08:00:00,8,17,2,30,56,1.1,4.5
2022-08-17 10:00:00,8,17,2,29,56,2.0,8.6
2022-08-17 12:00:00,8,17,2,34,56,2.2,8.6
2022-08-17 14:00:00,8,17,2,33,56,1.4,5.3
2022-08-17 16:00:00,8,17,2,30,56,1.2,5.0
2022-08-18 08:00:00,8,18,3,26,56,1.0,4.9
2022-08-18 09:00:00,8,18,3,27,60,1.1,5.6
2022-08-18 10:00:00,8,18,3,27,60,1.3,5.8
2022-08-18 11:00:00,8,18,3,28,60,1.2,5.7
2022-08-18 12:00:00,8,18,3,29,60,1.2,5.5
2022-08-18 13:00:00,8,18,3,31,60,1.4,5.9
2022-08-18 14:00:00,8,18,3,30,60,1.4,6.0
2022-08-18 15:00:00,8,18,3,31,60,2.1,7.5
2022-08-18 16:00:00,8,18,3,31,60,1.5,6.0
2022-08-18 17:00:00,8,18,3,30,10,0.2,0.3
2022-08-19 08:00:00,8,19,4,30,50,1.0,3.7
2022-08-19 10:00:00,8,19,4,33,55,1.1,4.0
2022-08-19 12:00:00,8,19,4,34,55,1.3,4.4
2022-08-19 14:00:00,8,19,4,35,55,1.5,4.9
2022-08-19 16:00:00,8,19,4,31,55,1.2,4.8
2022-08-22 08:00:00,8,22,0,27,55,1.0,4.5
2022-08-22 10:00:00,8,22,0,27,55,1.1,4.5
2022-08-22 12:00:00,8,22,0,30,55,1.2,4.5
2022-08-22 14:00:00,8,22,0,31,55,1.2,4.8
2022-08-22 16:00:00,8,22,0,30,55,1.5,5.2
2022-08-23 08:00:00,8,23,1,30,56,1.2,5.1
2022-08-23 09:00:00,8,23,1,33,60,2.1,8.3
2022-08-23 10:00:00,8,23,1,34,60,2.2,9.8
2022-08-23 11:00:00,8,23,1,35,60,3.7,13.2
2022-08-23 12:00:00,8,23,1,35,60,2.2,9.3
2022-08-23 13:00:00,8,23,1,35,60,4.0,13.9
2022-08-23 14:00:00,8,23,1,35,60,4.1,14.2
2022-08-23 15:00:00,8,23,1,35,60,4.2,14.5
2022-08-23 16:00:00,8,23,1,34,60,3.5,11.8
2022-08-24 08:00:00,8,24,2,32,56,1.9,7.6
2022-08-24 09:00:00,8,24,2,32,1,0.1,0.2
2022-08-24 10:00:00,8,24,2,35,55,2.8,10.6
2022-08-24 11:00:00,8,24,2,33,1,0.1,0.2
2022-08-24 12:00:00,8,24,2,30,55,2.2,9.7
2022-08-24 14:00:00,8,24,2,32,55,1.3,5.1
2022-08-24 16:00:00,8,24,2,31,55,1.2,4.7
2022-08-25 08:00:00,8,25,3,27,56,1.0,4.2
2022-08-25 09:00:00,8,25,3,27,60,1.1,4.7
2022-08-25 10:00:00,8,25,3,28,60,1.2,4.7
2022-08-25 11:00:00,8,25,3,29,60,1.2,4.6
2022-08-25 12:00:00,8,25,3,30,60,1.1,4.7
2022-08-25 13:00:00,8,25,3,30,60,1.2,4.9
2022-08-25 14:00:00,8,25,3,29,60,1.2,4.8
2022-08-25 15:00:00,8,25,3,30,60,1.3,5.1
2022-08-25 16:00:00,8,25,3,29,60,1.2,5.0
2022-08-25 17:00:00,8,25,3,29,19,0.4,0.6
2022-08-26 08:00:00,8,26,4,27,56,1.0,4.5
2022-08-26 10:00:00,8,26,4,28,55,1.1,4.9
2022-08-26 12:00:00,8,26,4,32,55,1.4,5.3
2022-08-26 14:00:00,8,26,4,31,55,1.4,5.4
2022-08-26 16:00:00,8,26,4,30,55,1.4,5.5
2022-08-29 10:00:00,8,29,0,27,32,0.8,2.0
2022-08-29 12:00:00,8,29,0,30,50,1.0,3.5
2022-08-29 14:00:00,8,29,0,29,55,1.1,3.8
2022-08-29 16:00:00,8,29,0,27,38,0.7,2.5
2022-08-30 11:00:00,8,30,1,26,8,0.1,0.1
2022-08-30 12:00:00,8,30,1,28,57,1.0,4.3
2022-08-30 13:00:00,8,30,1,27,60,1.1,4.9
2022-08-30 14:00:00,8,30,1,27,60,1.1,4.9
2022-08-30 15:00:00,8,30,1,27,60,1.4,5.5
2022-08-30 16:00:00,8,30,1,26,60,1.1,5.0
2022-08-31 08:00:00,8,31,2,27,27,0.5,1.9
2022-08-31 10:00:00,8,31,2,33,56,1.2,5.1
2022-08-31 12:00:00,8,31,2,35,56,1.8,7.6
2022-08-31 14:00:00,8,31,2,35,56,1.3,5.2
2022-08-31 16:00:00,8,31,2,32,56,1.3,5.0
2022-09-01 08:00:00,9,1,3,28,56,1.3,5.3
2022-09-01 09:00:00,9,1,3,30,60,2.1,9.9
2022-09-01 10:00:00,9,1,3,30,60,1.6,7.3
2022-09-01 11:00:00,9,1,3,34,60,1.4,6.0
2022-09-01 12:00:00,9,1,3,35,60,2.3,9.2
2022-09-01 13:00:00,9,1,3,34,60,2.4,9.8
2022-09-01 14:00:00,9,1,3,34,60,2.3,9.5
2022-09-01 15:00:00,9,1,3,33,60,2.3,9.9
2022-09-01 16:00:00,9,1,3,32,60,2.3,9.7
2022-09-01 17:00:00,9,1,3,31,15,0.3,0.5
2022-09-02 08:00:00,9,2,4,26,56,1.0,4.4
2022-09-02 10:00:00,9,2,4,25,8,0.1,0.2
2022-09-02 12:00:00,9,2,4,23,10,0.1,0.1
2022-09-02 14:00:00,9,2,4,22,10,0.1,0.2
2022-09-05 08:00:00,9,5,0,29,55,1.0,4.5
2022-09-05 10:00:00,9,5,0,31,55,1.0,4.3
2022-09-05 12:00:00,9,5,0,31,55,1.1,4.3
2022-09-05 14:00:00,9,5,0,34,55,1.2,4.3
2022-09-05 16:00:00,9,5,0,32,55,1.2,4.5
2022-09-06 08:00:00,9,6,1,31,55,1.7,7.0
2022-09-06 09:00:00,9,6,1,33,60,2.0,9.2
2022-09-06 10:00:00,9,6,1,34,60,2.0,8.8
2022-09-06 11:00:00,9,6,1,35,60,2.1,8.7
2022-09-06 12:00:00,9,6,1,35,60,2.2,9.2
2022-09-06 13:00:00,9,6,1,35,60,2.2,9.4
2022-09-06 14:00:00,9,6,1,33,60,2.0,9.0
2022-09-06 15:00:00,9,6,1,33,60,2.2,9.3
2022-09-06 16:00:00,9,6,1,31,60,2.2,8.9
2022-09-06 17:00:00,9,6,1,31,10,0.3,0.5
2022-09-07 08:00:00,9,7,2,30,55,1.1,4.6
2022-09-07 10:00:00,9,7,2,32,55,1.5,6.7
2022-09-07 12:00:00,9,7,2,32,55,1.2,5.0
2022-09-07 14:00:00,9,7,2,27,55,1.0,4.9
2022-09-07 16:00:00,9,7,2,27,55,1.1,4.9
2022-09-08 08:00:00,9,8,3,23,7,0.1,0.1
2022-09-08 09:00:00,9,8,3,23,10,0.2,0.3
2022-09-08 10:00:00,9,8,3,24,8,0.2,0.2
2022-09-08 11:00:00,9,8,3,25,8,0.1,0.2
2022-09-08 12:00:00,9,8,3,24,10,0.2,0.2
2022-09-08 13:00:00,9,8,3,25,8,0.1,0.1
2022-09-08 14:00:00,9,8,3,25,9,0.2,0.2
2022-09-08 15:00:00,9,8,3,24,9,0.2,0.1
2022-09-08 16:00:00,9,8,3,24,10,0.2,0.5
2022-09-08 17:00:00,9,8,3,24,11,0.2,0.2
2022-09-09 08:00:00,9,9,4,26,30,0.8,2.6
2022-09-09 12:00:00,9,9,4,25,5,0.1,0.3
2022-09-09 14:00:00,9,9,4,29,44,0.8,3.2
2022-09-09 16:00:00,9,9,4,29,55,1.1,4.4
2022-09-12 08:00:00,9,12,0,29,56,1.0,4.3
2022-09-12 10:00:00,9,12,0,31,52,1.0,3.9
2022-09-12 12:00:00,9,12,0,32,55,1.4,6.2
2022-09-12 14:00:00,9,12,0,32,55,1.2,4.3
2022-09-12 16:00:00,9,12,0,30,55,1.1,4.2
2022-09-13 08:00:00,9,13,1,28,19,0.3,0.7
2022-09-13 09:00:00,9,13,1,29,60,1.2,4.7
2022-09-13 10:00:00,9,13,1,31,60,1.1,4.9
2022-09-13 11:00:00,9,13,1,33,60,1.5,7.1
2022-09-13 12:00:00,9,13,1,34,60,1.9,8.8
2022-09-13 13:00:00,9,13,1,33,60,2.0,8.9
2022-09-13 14:00:00,9,13,1,34,60,2.0,8.6
2022-09-13 15:00:00,9,13,1,33,60,2.1,9.1
2022-09-13 16:00:00,9,13,1,32,60,2.0,9.0
2022-09-13 17:00:00,9,13,1,31,6,0.1,0.2
2022-09-14 08:00:00,9,14,2,29,56,1.1,4.5
2022-09-14 10:00:00,9,14,2,32,56,1.4,6.1
2022-09-14 12:00:00,9,14,2,34,55,1.7,7.0
2022-09-14 14:00:00,9,14,2,33,56,1.2,4.3
2022-09-14 16:00:00,9,14,2,30,55,1.2,4.5
2022-09-14 17:00:00,9,14,2,28,16,0.4,0.6
2022-09-15 09:00:00,9,15,3,24,3,0.1,0.3
2022-09-15 10:00:00,9,15,3,24,9,0.2,0.1
2022-09-15 11:00:00,9,15,3,26,6,0.1,0.2
2022-09-15 12:00:00,9,15,3,27,18,0.3,0.6
2022-09-15 13:00:00,9,15,3,28,60,1.1,4.5
2022-09-15 14:00:00,9,15,3,28,60,1.1,4.5
2022-09-15 15:00:00,9,15,3,28,60,1.1,4.5
2022-09-15 16:00:00,9,15,3,27,60,1.1,4.5
2022-09-15 17:00:00,9,15,3,25,8,0.1,0.1
2022-09-16 10:00:00,9,16,4,31,43,0.8,2.9
2022-09-16 12:00:00,9,16,4,34,56,1.3,5.7
2022-09-16 13:00:00,9,16,4,32,18,0.4,0.5
2022-09-16 14:00:00,9,16,4,32,56,1.1,3.9
2022-09-16 16:00:00,9,16,4,30,56,1.1,4.0
2022-09-19 08:00:00,9,19,0,31,56,1.8,8.7
2022-09-19 10:00:00,9,19,0,30,56,1.5,7.6
2022-09-19 12:00:00,9,19,0,28,56,1.0,4.9
2022-09-19 14:00:00,9,19,0,31,56,1.2,5.2
2022-09-19 16:00:00,9,19,0,30,56,1.1,5.1
2022-09-20 08:00:00,9,20,1,29,56,1.3,5.4
2022-09-20 09:00:00,9,20,1,31,60,2.1,9.7
2022-09-20 10:00:00,9,20,1,24,41,0.7,3.4
2022-09-20 11:00:00,9,20,1,23,6,0.1,0.1
2022-09-20 12:00:00,9,20,1,22,8,0.2,0.4
2022-09-20 13:00:00,9,20,1,21,4,0.1,0.2
2022-09-26 12:00:00,9,26,0,31,55,1.1,4.1
2022-09-26 14:00:00,9,26,0,31,55,1.1,4.2
2022-09-26 16:00:00,9,26,0,29,55,1.1,4.2
2022-09-27 10:00:00,9,27,1,27,14,0.3,1.0
2022-09-27 11:00:00,9,27,1,31,60,1.1,4.5
2022-09-27 12:00:00,9,27,1,32,60,1.2,4.5
2022-09-27 13:00:00,9,27,1,29,60,1.5,5.7
2022-09-27 14:00:00,9,27,1,29,60,1.2,4.7
2022-09-27 15:00:00,9,27,1,28,60,1.1,4.6
2022-09-27 16:00:00,9,27,1,28,60,1.1,4.6
2022-09-28 12:00:00,9,28,2,30,33,0.6,2.1
2022-09-28 14:00:00,9,28,2,29,55,1.1,3.7
2022-09-28 16:00:00,9,28,2,28,55,1.1,3.7
2022-09-29 12:00:00,9,29,3,29,19,0.4,1.3
2022-09-29 13:00:00,9,29,3,28,60,1.4,4.9
2022-09-29 14:00:00,9,29,3,28,60,1.1,4.4
2022-09-29 15:00:00,9,29,3,27,37,0.7,2.7
2022-09-30 12:00:00,9,30,4,30,39,0.7,2.8
2022-09-30 14:00:00,9,30,4,29,54,1.0,3.8
2022-09-30 16:00:00,9,30,4,28,52,1.0,3.5
