,äÓñ{ïœêîÇÃÇ›,è⁄ç◊ïœêîÇ†ÇË
0,inf,inf
1,inf,inf
3,inf,inf
4,inf,inf
5,inf,inf
6,inf,inf
7,119.41,0.99
9,inf,inf
12,inf,inf
13,35.66,1.72
14,inf,inf
16,inf,inf
24,inf,inf
25,inf,inf
27,64.54,2.68
28,inf,inf
31,inf,inf
33,inf,inf
34,inf,inf
36,4.12,4.28
38,inf,inf
39,44.91,8.56
40,inf,inf
42,59.16,13.72
43,0.94,11.53
45,inf,inf
46,152.61,5.46
47,6.58,4.78
48,41.74,15.09
49,0.43,10.26
50,29.66,4.48
51,inf,inf
52,inf,inf
53,45.45,11.7
54,0.7,9.06
55,24.74,2.67
56,12.8,3.46
57,7.98,13.7
58,inf,inf
59,inf,inf
60,43.65,9.5
61,11.81,2.57
62,36.42,45.13
63,10.96,6.77
64,10.56,15.24
65,26.12,7.45
66,inf,inf
68,26.49,4.28
69,11.0,14.2
70,18.76,3.17
72,23.63,17.87
75,21.39,13.6
78,17.58,7.69
79,150.95,31.16
80,19.04,13.36
82,20.89,11.08
83,33.13,16.28
84,29.87,7.29
85,9.31,2.87
86,51.99,3.23
87,26.01,0.18
88,1.25,9.48
89,0.14,7.14
90,16.32,2.44
91,34.71,5.26
93,13.59,15.28
94,43.35,11.79
96,35.11,4.01
97,20.15,1.29
98,9.11,0.87
99,12.14,10.43
100,31.28,13.05
102,4.18,2.27
104,9.46,13.65
105,16.99,4.08
106,2.06,10.68
107,32.79,12.02
108,3.39,13.66
109,7.32,1.68
110,18.71,5.49
111,5.81,11.97
112,11.97,25.11
113,37.62,20.03
114,24.65,12.53
116,13.19,5.07
117,31.93,14.18
120,0.52,1.35
121,179.66,73.32
122,5.15,3.27
124,11.21,18.73
125,12.54,9.96
127,4.72,11.14
132,9.68,9.51
133,24.69,3.97
135,29.41,0.46
136,10.24,15.27
137,118.49,6.95
139,0.08,8.65
140,14.93,5.63
143,66.74,41.87
145,44.52,20.58
146,2.67,9.37
147,53.24,35.2
148,0.82,2.76
150,21.9,6.11
152,17.48,8.83
157,inf,inf
158,204.94,2.53
159,258.57,15.92
161,32.35,5.39
162,17.19,6.45
163,12.93,6.42
165,51.57,18.79
166,74.34,1.02
169,4.18,8.41
170,11.19,7.42
171,25.28,1.68
172,13.47,2.85
173,9.37,6.2
174,8.89,13.97
175,81.49,10.14
176,15.84,15.47
179,inf,inf
183,117.82,21.67
184,1.61,1.55
186,13.86,6.34
187,6.61,15.0
188,3.49,1.55
191,22.14,6.74
192,1.74,11.32
193,11.21,1.04
194,13.21,1.5
198,4.3,3.96
199,15.16,2.53
201,80.51,15.56
202,49.01,15.58
203,inf,inf
204,inf,inf
206,inf,inf
207,inf,inf
208,148.35,58.58
209,inf,inf
210,inf,inf
211,inf,inf
212,inf,inf
213,inf,inf
214,6.51,12.83
216,inf,inf
218,16.9,24.97
220,7.99,22.01
221,64.18,0.06
222,inf,inf
223,95.13,18.67
224,45.82,2.06
225,39.4,30.68
226,inf,inf
227,inf,inf
228,59.08,5.09
231,inf,inf
233,inf,inf
234,inf,inf
235,46.89,10.31
236,50.37,30.55
237,45.88,0.52
238,52.65,11.93
239,41.68,24.39
240,101.81,29.88
241,461.1,34.23
243,inf,inf
244,266.87,21.24
245,inf,inf
246,inf,inf
247,inf,inf
250,34.99,3.3
251,10.09,3.31
252,363.43,0.97
254,51.02,8.02
255,43.62,11.25
258,236.45,11.12
259,inf,inf
260,14.76,1.16
262,1780.33,55.34
263,33.23,2.81
264,64.63,9.82
265,672.52,5.07
266,23.6,13.4
267,59.72,9.41
268,36.23,2.13
269,21.4,23.2
270,188.93,0.08
271,34.94,9.15
272,51.3,19.65
273,174.96,0.16
274,779.67,130.14
275,1925.38,80.47
285,73.27,16.56
286,25.78,10.36
287,61.45,3.04
290,12.3,1.25
292,165.64,6.2
293,519.81,98.08
294,20.9,34.23
295,19.13,10.95
296,4.51,19.36
297,18.0,9.04
298,0.58,1.23
299,17.77,11.55
300,107.58,11.34
301,30.85,2.74
303,30.79,6.18
304,36.13,10.67
306,21.83,2.34
308,52.4,6.22
309,1083.54,181.26
310,2170.04,115.2
311,19.4,3.5
312,34.16,7.24
313,19.22,8.03
316,8.89,3.71
317,13.48,0.71
318,17.31,1.82
319,4.82,11.38
320,31.7,0.11
321,22.59,1.82
322,41.74,1.46
323,22.75,1.87
324,1.42,2.71
325,8.63,0.61
327,1334.4,136.3
328,3.75,8.12
329,37.03,5.01
330,71.86,2.33
331,678.5,13.89
332,763.66,5.42
333,483.11,25.3
335,232.6,39.83
336,257.38,35.27
337,56.63,6.91
338,204.03,0.24
340,567.74,4.62
342,588.74,4.8
344,205.95,23.39
345,45.7,70.92
347,38.84,5.62
350,69.3,11.5
351,24.94,7.18
353,214.68,22.64
354,46.92,22.67
356,981.97,29.85
357,385.05,9.28
358,131.66,20.99
359,127.98,27.87
360,22.85,33.88
361,128.62,16.43
362,200.04,29.93
364,105.5,26.78
365,188.91,28.03
366,194.44,41.25
367,24.51,33.65
368,80.77,150.96
369,51.41,6.54
373,41.77,9.23
374,47.9,6.92
378,34.49,0.82
379,22.45,8.28
380,177.66,4.38
381,239.34,29.83
383,86.76,84.34
385,inf,inf
386,inf,inf
387,inf,inf
388,inf,inf
390,inf,inf
391,inf,inf
393,inf,inf
395,inf,inf
397,inf,inf
398,inf,inf
399,353.75,35.05
403,inf,inf
405,43.6,15.51
406,27.28,22.73
407,5.16,5.06
408,8.88,4.06
409,43.94,14.45
410,inf,inf
411,inf,inf
413,inf,inf
414,inf,inf
415,inf,inf
416,inf,inf
417,inf,inf
418,inf,inf
419,15.4,1.3
424,13.35,6.65
425,20.51,10.68
427,28.85,17.74
428,1.95,11.99
429,9.63,4.11
430,0.91,8.43
433,9.57,17.16
436,3.99,5.01
438,94.38,40.59
439,41.17,6.17
440,32.23,11.49
441,37.43,0.96
442,35.11,5.43
445,26.26,10.2
446,inf,inf
447,26.01,4.19
449,12.29,3.1
451,4.99,6.0
452,3.89,4.66
454,34.85,3.54
455,26.51,0.61
456,22.32,10.97
458,23.87,11.23
460,14.99,5.32
461,9.46,17.11
463,8.12,2.7
465,5.01,19.4
466,15.51,4.52
467,56.66,4.44
468,0.16,7.19
469,57.89,24.88
470,11.78,5.42
474,15.27,2.59
475,10.31,4.85
476,9.05,13.26
479,14.45,10.99
480,8.41,17.04
481,2.88,2.29
482,30.75,4.86
483,8.0,1.0
484,24.68,2.11
485,4.15,5.57
487,75.71,15.32
488,8.28,24.49
490,7.37,6.61
491,10.95,15.08
492,26.4,8.98
493,58.66,14.1
494,23.81,16.05
495,3.23,2.02
496,6.72,16.54
497,34.0,23.13
498,25.14,13.66
499,19.66,16.83
500,27.6,13.71
501,14.52,2.16
503,63.52,18.36
504,25.93,12.55
505,1.56,3.16
506,24.71,18.79
509,5.27,1.09
510,22.23,1.96
513,4.61,0.23
514,23.26,28.76
515,13.95,12.2
518,21.99,5.38
519,3.08,6.02
520,3.64,1.14
521,7.5,18.21
522,14.05,7.93
526,23.28,21.48
527,22.61,4.47
528,85.46,42.56
529,19.17,2.16
530,53.8,13.93
531,7.59,6.54
532,14.42,2.91
534,4.75,5.18
535,6.26,3.83
536,115.9,14.15
537,33.6,31.03
538,78.64,2.02
539,7.58,0.35
540,10.1,4.85
541,26.61,4.0
542,56.15,0.23
543,inf,inf
544,inf,inf
546,5.85,8.77
550,406.37,23.26
554,19.9,20.28
555,16.09,32.14
556,inf,inf
558,299.56,58.01
559,10.73,0.09
561,20.06,8.3
562,55.8,2.86
563,inf,inf
564,inf,inf
565,inf,inf
566,inf,inf
567,108.54,12.14
570,inf,inf
572,6.68,21.98
573,64.92,3.77
574,inf,inf
575,inf,inf
576,inf,inf
577,inf,inf
578,inf,inf
579,inf,inf
582,73.65,1.16
583,inf,inf
585,inf,inf
587,inf,inf
589,inf,inf
590,inf,inf
591,inf,inf
592,inf,inf
594,inf,inf
595,inf,inf
596,44.7,10.02
597,89.49,25.39
598,297.44,23.77
599,105.21,8.87
601,6.08,18.94
602,23.29,43.84
604,49.43,17.12
605,9.6,3.58
606,121.87,29.85
608,365.56,0.16
609,62.76,14.48
611,123.68,20.57
612,21.4,0.02
613,13.16,3.01
614,12.47,4.23
618,139.98,39.69
619,220.69,30.61
620,40.5,6.01
621,6.91,5.83
622,33.03,0.82
624,8.84,3.59
625,965.6,37.27
629,11.83,12.4
630,41.23,6.86
632,30.16,7.41
633,50.31,3.27
634,38.98,0.59
636,76.01,10.01
637,506.76,37.93
638,783.84,26.85
639,1329.82,141.0
640,340.55,1.57
641,1557.87,146.58
642,1839.71,203.96
643,47.93,2.21
644,399.19,7.79
645,25.26,1.48
649,41.38,5.66
650,39.29,8.34
651,238.84,7.7
652,23.31,7.24
653,44.65,10.3
654,4.97,2.44
655,16.72,1.31
657,192.26,10.97
659,39.77,12.61
662,21.52,6.88
663,9.97,9.52
664,28.5,5.39
665,6.11,0.55
666,8.22,7.45
667,1.61,15.2
668,27.97,6.82
669,18.27,15.0
670,41.97,12.34
671,32.72,10.55
672,40.03,4.14
673,39.7,2.41
674,769.5,50.38
675,158.72,2.41
676,46.41,16.78
