,äÓñ{ïœêîÇÃÇ›,è⁄ç◊ïœêîÇ†ÇË
1,6.37,4.52
2,23.5,4.88
4,3.56,6.91
5,3.1,9.1
6,6.62,0.48
8,17.44,7.54
9,0.2,0.49
10,79.13,4.79
11,1.46,4.11
12,80.7,14.75
13,57.42,10.24
14,4.93,9.94
16,9.74,0.78
17,58.14,7.15
19,16.25,16.3
21,2.63,0.13
23,19.1,2.72
24,31.71,6.69
25,23.87,0.35
26,42.35,14.93
27,8.17,1.73
28,5.41,1.08
29,130.74,19.64
32,8.5,4.04
34,25.3,4.27
36,0.27,1.44
37,32.81,0.39
40,26.18,1.26
42,19.83,3.16
43,74.78,10.58
44,23.45,4.16
45,39.41,9.49
46,30.71,3.76
48,9.84,21.79
49,38.9,4.11
50,64.89,5.86
51,7.22,5.0
56,80.73,8.99
57,2.9,0.19
58,20.98,5.59
62,79.1,1.44
63,25.85,13.55
65,43.05,0.46
66,54.18,0.02
67,6.63,6.78
69,30.35,5.14
71,4.44,11.07
72,4.84,0.93
73,67.84,3.45
74,3.76,5.67
75,16.25,8.53
76,1.18,0.72
77,0.23,0.82
79,45.0,3.09
81,11.8,6.62
83,60.21,4.35
85,1.28,7.9
86,60.58,36.22
87,2.94,0.3
88,7.64,6.49
89,22.17,3.58
90,94.84,12.25
91,39.26,13.33
92,40.02,7.04
93,60.73,5.25
94,26.14,7.73
95,8.94,1.63
97,0.1,20.22
98,88.99,17.74
99,79.11,12.05
101,5.09,5.06
102,3.81,20.58
106,1.54,0.93
107,10.53,13.5
109,13.55,12.72
110,7.09,2.64
111,17.84,12.32
114,33.47,23.91
115,69.32,56.12
116,5.34,4.33
117,5.1,12.8
119,12.39,0.94
122,25.35,9.61
123,2.51,3.25
128,195.5,80.09
130,16.69,27.72
132,3.28,6.42
133,3.53,5.27
134,2.2,16.7
135,14.06,1.84
136,38.9,12.19
137,9.55,7.48
138,118.96,0.75
139,14.73,16.8
140,28.17,28.99
141,0.63,1.6
142,13.5,20.11
143,136.58,2.04
144,29.07,31.67
145,14.14,16.13
146,2.52,6.12
147,3.38,0.66
148,2.68,0.98
149,159.9,44.94
151,10.77,5.82
152,16.75,5.85
153,23.38,5.96
156,25.86,11.47
159,51.9,14.94
160,10.46,5.56
161,25.73,5.47
164,9.75,11.82
165,7.38,2.47
166,18.42,5.27
168,20.19,8.81
169,110.05,9.48
170,1.46,7.43
171,3.06,5.74
173,4.15,6.62
175,18.27,35.37
176,4.03,10.65
177,40.98,9.36
178,13.35,0.19
180,104.48,13.23
181,30.8,13.16
182,22.08,8.45
183,12.13,9.08
185,33.28,8.82
186,3.44,13.68
187,15.5,10.4
189,10.83,1.95
190,8.48,9.4
193,14.66,16.32
194,34.92,23.74
195,44.81,3.24
197,125.73,3.35
198,17.83,3.37
199,1.3,8.56
202,2.77,4.94
203,91.78,0.39
204,919.64,11.73
205,18.47,4.85
206,65.76,4.9
207,64.9,1.67
208,0.4,15.37
209,82.76,1.0
210,35.88,2.65
212,41.45,19.98
215,102.74,27.47
216,22.16,1.69
217,82.86,3.5
223,29.74,1.68
224,167.0,2.57
226,16.21,0.85
227,49.46,3.42
228,15.22,6.02
230,3.64,1.67
231,39.19,13.67
232,4.46,3.62
234,9.32,2.41
236,20.35,9.75
238,6.73,17.45
239,5.79,8.24
240,19.82,1.77
242,20.58,0.05
243,3.9,20.23
245,8.15,0.41
246,29.35,0.36
247,6.02,0.38
248,26.6,1.1
250,12.52,3.5
252,1.29,0.69
253,2.92,1.0
254,9.17,8.35
255,74.99,18.71
256,0.71,0.3
259,9.3,1.54
261,49.09,1.97
262,55.81,3.58
263,3.4,0.68
264,4.17,4.39
265,9.34,0.2
266,12.88,0.79
267,7.62,1.11
268,11.42,4.04
269,205.92,54.61
270,30.16,0.7
271,25.88,2.59
272,1474.92,4.06
273,622.27,12.09
274,594.91,32.77
275,72.3,49.63
276,19.64,21.42
278,1.82,0.48
279,1.65,1.22
280,16.57,12.23
281,3.98,0.7
282,5.89,2.18
284,11.79,0.61
286,0.52,1.11
287,0.38,0.59
288,2.08,1.97
289,13.86,3.27
290,3.52,0.47
291,5.5,1.44
292,0.35,1.97
294,2.42,1.06
295,0.04,1.31
296,10.32,3.19
297,30.51,0.77
298,5.22,1.95
299,5.34,0.38
300,5.1,0.34
301,7.56,1.82
302,7.85,0.02
303,6.18,6.11
304,27.84,17.46
305,13.4,0.36
306,2.73,0.28
308,3.89,1.92
310,14.43,21.44
313,4.23,3.04
315,18.31,15.86
316,13.54,0.15
317,6.24,1.58
319,0.45,1.73
321,1.0,0.88
322,1.44,2.59
323,2.11,0.07
325,6.85,2.06
326,4.05,1.52
327,4.48,1.17
328,140.39,1.7
329,0.6,1.15
331,72.68,9.16
332,10.46,2.78
333,8.94,5.85
335,14.99,2.45
337,1.69,0.06
339,7.45,1.72
340,0.24,0.25
342,2.8,0.9
343,6.72,4.31
346,38.59,2.69
347,171.76,12.05
348,10.88,6.02
349,5.55,0.11
350,40.7,11.79
353,2.8,0.56
354,111.62,3.16
355,14.03,0.84
356,1.26,2.33
358,1.93,3.24
359,71.73,1.08
360,17.16,0.12
362,48.7,26.34
363,14.44,6.58
365,2.01,0.98
366,13.55,5.03
367,1.61,7.72
370,12.16,4.55
371,1.3,3.89
372,7.64,1.99
373,147.51,1.9
374,16.51,5.16
375,6.47,13.06
376,24.51,7.49
377,3.78,0.71
378,25.65,0.77
380,11.49,4.14
381,2.52,5.54
382,8.06,3.88
383,20.54,7.76
385,0.49,8.69
387,12.03,4.89
388,23.03,22.6
389,11.27,5.1
390,41.55,7.36
391,16.39,3.96
393,39.18,9.9
394,63.39,0.44
395,109.07,2.29
396,8.06,6.31
397,19.48,2.24
398,46.17,9.07
399,4.95,4.4
401,7.89,4.98
402,24.77,10.43
405,10.63,1.24
408,24.81,10.58
409,21.51,7.82
410,2.49,1.4
411,73.87,20.86
416,21.54,3.94
417,26.0,4.48
418,20.61,13.86
420,68.25,17.02
421,15.58,17.57
422,177.3,2.85
424,11.59,17.28
425,26.68,5.12
426,39.66,5.93
429,5.51,7.27
431,4.54,2.15
433,0.14,3.36
434,6.25,3.46
435,1.17,17.77
437,11.38,18.98
438,53.34,11.7
439,3.14,4.35
440,11.59,6.54
441,1.0,5.65
442,0.89,1.28
443,21.26,6.95
444,4.55,1.75
446,3.76,6.79
448,15.1,8.92
450,23.69,4.2
453,1.2,0.11
455,8.65,8.24
456,7.99,6.87
457,12.92,20.97
458,12.66,8.86
463,5.49,2.87
464,19.05,21.1
465,10.93,4.19
466,51.17,11.24
467,9.57,18.85
468,90.52,2.37
469,8.49,0.87
470,30.49,9.75
471,18.83,1.9
472,27.74,1.37
473,39.79,9.57
474,22.78,2.48
475,32.75,26.44
477,23.55,19.82
479,3.86,8.76
480,68.72,53.4
481,2.45,19.39
482,9.83,4.39
485,6.71,2.29
489,3.89,2.89
490,10.97,11.61
491,0.64,2.28
492,4.03,3.96
493,147.3,23.47
495,43.97,0.96
496,209.56,51.97
497,12.59,7.75
498,4.42,8.56
499,8.21,4.32
500,5.89,0.96
501,159.58,60.04
505,15.11,3.47
506,3.78,2.04
507,12.19,6.68
509,61.09,19.67
510,15.5,14.89
513,5.28,1.59
514,5.9,1.05
515,174.3,62.21
516,169.01,43.48
517,19.37,15.96
518,6.53,9.17
519,3.67,0.38
520,6.94,7.97
522,41.03,17.71
523,1.38,21.69
524,23.5,22.1
525,3.92,1.12
526,14.45,0.15
527,8.03,3.31
528,4.49,1.56
530,4.7,0.3
531,11.16,7.85
533,13.56,6.84
534,3.03,15.72
535,2.22,0.35
536,14.82,30.33
537,20.52,20.76
538,7.69,0.27
539,72.86,7.24
540,48.12,2.0
541,19.34,3.47
543,15.5,10.75
544,41.13,7.58
546,25.17,7.51
547,15.87,11.98
548,11.85,3.35
550,0.22,2.74
553,76.33,4.46
554,3.19,0.36
555,221.39,9.73
557,22.88,15.27
558,34.25,0.39
563,29.47,3.16
565,29.6,3.29
566,66.65,6.49
567,95.36,21.03
568,5.89,1.3
569,85.9,3.15
571,2.33,4.16
573,70.74,3.04
574,7.54,5.39
578,20.33,14.0
579,15.37,5.49
582,18.29,1.64
583,6.6,5.77
584,9.11,4.54
585,8.92,8.4
586,50.15,3.59
587,11.57,0.92
588,4.89,0.79
589,6.65,2.08
590,7.98,2.04
591,28.4,0.78
592,31.27,6.95
593,3.77,3.32
594,18.71,20.42
596,7.03,9.96
597,1.51,2.59
598,7.18,0.28
600,22.39,4.39
601,51.19,3.19
603,7.97,1.39
604,1.76,17.78
605,16.76,0.12
606,47.1,4.01
607,51.59,5.96
608,19.03,0.28
609,9.05,2.69
610,0.44,4.47
611,6.14,1.28
615,5.62,3.34
617,6.54,3.22
