,äÓñ{ïœêîÇÃÇ›,è⁄ç◊ïœêîÇ†ÇË
0,16.89,22.38
4,14.78,10.33
5,13.65,10.68
7,3.95,9.75
8,6.89,4.42
10,9.51,21.0
11,3.67,6.58
12,2.46,3.91
13,1.05,0.41
14,0.5,2.34
15,9.48,8.62
16,15.73,6.1
17,12.12,5.04
18,2.24,5.69
20,13.99,11.68
23,27.01,13.11
24,1.41,24.58
25,4.46,3.83
26,6.09,9.1
27,4.82,6.6
28,6.56,7.44
29,2.97,8.37
30,34.99,23.84
31,26.99,23.48
32,2.86,2.74
33,3.27,5.09
34,0.59,2.26
36,2.98,2.73
39,0.36,12.09
40,3.92,4.12
41,2.25,5.12
42,0.16,1.74
44,27.84,22.8
45,119.61,126.45
47,18.01,12.45
48,6.24,7.46
49,13.61,12.33
50,1.79,1.59
51,1.49,7.72
52,6.8,3.54
53,3.05,5.14
54,0.63,1.48
56,6.72,4.53
57,2.99,5.54
59,13.06,6.38
60,9.75,8.34
61,11.37,14.08
64,8.2,1.53
65,17.48,9.25
67,4.45,6.53
68,0.67,0.07
71,2.87,0.69
72,14.52,6.13
73,7.04,9.3
74,13.21,0.07
75,7.9,0.26
76,9.72,4.09
77,13.28,4.31
78,29.96,26.46
83,0.32,4.09
84,9.0,4.46
86,150.89,163.32
87,0.74,5.4
89,0.36,1.28
91,2.48,0.99
94,8.2,17.2
95,2.35,0.44
96,0.76,4.22
97,0.35,2.36
98,0.33,1.62
99,3.71,1.99
100,12.34,14.08
102,24.66,0.48
104,1.72,0.16
105,2.68,1.83
106,3.5,1.47
108,21.29,10.5
109,10.84,6.78
110,3.39,3.67
111,5.57,7.58
113,1.52,2.1
114,6.05,0.19
115,12.04,15.12
116,0.11,2.61
119,4.56,2.12
120,23.75,20.93
122,13.98,9.56
123,3.27,5.85
124,4.79,8.25
125,2.99,2.13
127,6.4,12.12
128,16.97,15.73
129,17.95,19.36
131,22.01,29.02
132,1.23,10.51
136,17.49,4.86
137,296.65,310.62
138,19.84,6.32
139,7.21,10.51
140,0.94,7.68
141,4.9,8.27
142,2.6,1.7
143,8.87,17.27
145,20.63,11.17
146,6.49,7.76
147,3.47,3.29
148,6.08,8.28
149,6.89,9.99
152,14.04,15.42
153,0.83,2.96
155,9.44,6.77
156,5.63,4.63
157,7.08,18.42
158,2.22,2.89
159,2.16,0.86
161,4.9,0.64
163,2.49,2.44
164,10.98,12.9
165,1.69,5.07
166,2.51,5.78
167,2.3,0.12
168,1.25,5.07
169,10.37,10.39
170,2.43,4.86
171,4.62,1.1
172,26.41,13.24
173,0.35,1.58
175,6.89,9.52
176,6.88,1.27
177,4.98,5.84
179,12.32,25.76
183,8.01,4.14
186,9.38,12.01
187,8.42,9.08
191,7.86,4.22
193,15.05,10.46
195,2.62,2.09
196,0.47,0.39
197,0.02,0.78
200,67.27,43.57
201,8.16,2.72
202,7.25,6.9
204,14.52,12.07
205,5.66,11.93
207,7.06,10.32
209,6.27,0.51
210,4.93,6.13
211,6.35,0.14
212,0.68,15.23
213,25.22,15.1
216,3.84,0.53
218,0.59,0.71
219,2.32,0.33
220,1.58,2.22
221,5.54,4.84
222,3.03,1.52
223,18.27,19.91
225,6.76,0.02
226,27.26,21.95
229,7.74,2.31
230,2.51,1.32
231,0.79,2.08
232,1.29,9.24
234,80.96,90.45
236,21.47,8.97
237,2.37,1.17
238,3.92,0.8
239,2.25,3.03
240,9.04,3.31
241,40.93,22.76
242,6.49,6.01
245,5.32,3.36
246,1.58,2.12
