,“ú•Ê
1,36.01
2,21.17
3,28.01
5,21.31
6,34.8
7,8.49
9,84.59
10,0.16
11,41.56
12,9.49
15,11.27
16,22.62
17,3.74
18,29.23
20,25.31
21,1.67
23,55.45
24,48.63
25,85.92
26,0.33
27,3.49
28,9.4
29,18.1
30,3.34
31,20.32
32,0.56
34,37.82
35,38.58
36,27.65
37,5.27
38,20.14
42,79.59
44,69.45
46,9.57
48,13.84
52,26.17
54,8.89
55,14.07
57,13.08
59,20.86
60,0.61
61,4.12
63,16.62
64,0.58
65,9.0
66,56.23
67,4.86
69,6.52
70,0.44
72,0.03
76,0.64
77,10.59
78,10.06
79,3.03
80,11.87
82,4.89
83,0.74
84,1.52
86,9.92
87,10.14
88,7.09
90,7.54
91,3.04
92,12.14
94,2.99
97,3.02
98,0.94
99,1.8
100,15.72
101,5.35
102,0.78
103,0.59
104,0.66
105,2.55
106,0.02
107,15.95
109,1.01
110,0.29
111,10.82
112,4.53
113,20.39
114,29.04
118,4.99
120,14.41
121,58.03
122,38.58
123,1.22
124,4.06
125,2.41
126,9.99
127,6.23
129,13.92
130,4.23
131,0.99
133,0.12
134,2.33
136,71.04
138,14.14
139,9.86
140,16.05
141,1.26
144,8.9
145,3.66
146,2.53
147,1.91
148,9.97
149,9.97
150,4.69
154,9.11
155,3.7
156,17.18
158,9.18
159,6.19
160,0.41
163,0.58
164,12.76
168,2.3
170,13.53
171,5.8
172,3.58
173,3.47
174,0.09
175,1.4
178,23.78
179,3.95
182,1.01
185,3.66
186,8.13
187,10.97
189,0.13
190,5.53
191,13.25
192,6.8
193,0.73
194,7.13
195,8.24
196,7.54
199,7.42
200,31.65
201,48.84
204,16.9
205,25.56
206,71.42
207,7.38
209,52.19
211,15.47
214,33.97
215,37.12
216,27.52
217,25.73
220,46.25
221,36.02
223,9.42
224,2.46
225,18.37
226,40.38
227,80.12
228,90.53
230,85.95
231,19.63
232,78.19
234,32.7
235,8.48
236,17.02
237,6.38
238,2.45
240,15.51
241,14.6
242,0.72
243,6.65
244,12.03
245,39.25
246,82.3
248,3.29
249,17.86
251,22.53
252,3.95
253,57.62
254,9.47
255,32.29
256,13.95
257,1.68
259,0.51
260,10.29
262,14.99
263,5.19
265,9.19
266,4.12
267,32.24
270,17.58
271,11.76
272,9.68
273,310.36
274,471.19
276,0.63
278,17.48
279,14.51
280,24.38
282,28.66
283,2.62
284,14.65
285,4.08
286,13.31
288,3.67
289,1.04
290,12.58
291,13.14
292,6.29
293,13.73
294,6.49
295,14.3
296,7.37
297,13.84
298,4.23
299,22.59
300,10.03
301,7.16
302,7.84
303,6.66
304,37.81
306,10.1
307,5.9
308,8.96
309,1.54
310,11.78
313,5.22
314,4.78
316,6.06
322,10.95
323,7.47
325,14.21
326,11.54
328,7.12
330,12.21
331,7.73
334,17.28
337,38.0
338,134.89
340,1.67
343,5.09
345,102.69
347,55.18
348,7.44
350,26.91
352,0.97
354,15.35
355,371.41
356,166.5
357,87.28
358,25.17
359,19.74
360,62.51
361,16.81
363,60.0
