,“ú•Ê
5,23.32
6,8.71
8,11.58
9,7.2
10,11.0
11,26.65
12,11.03
13,32.4
15,3.53
16,67.66
19,22.91
20,18.65
21,29.93
22,3.06
23,72.22
24,1.03
25,32.08
26,34.39
27,57.25
28,16.84
29,1.59
31,25.78
32,17.29
33,16.74
36,31.11
37,29.97
39,1.16
41,14.87
43,16.06
44,46.12
45,31.54
46,7.54
48,0.97
49,5.47
51,27.24
52,11.23
53,2.67
54,3.25
55,19.29
56,2.99
58,3.9
59,9.96
60,0.73
61,3.1
62,0.46
63,2.9
64,1.19
65,4.88
67,1.17
68,3.5
69,0.68
70,1.84
71,8.07
72,2.14
73,0.42
74,0.76
75,4.52
76,2.88
77,8.24
78,0.38
79,6.26
80,5.82
84,1.01
85,3.59
88,8.2
90,9.55
91,1.8
92,1.69
93,18.17
94,4.62
96,3.02
97,5.0
98,8.5
100,10.59
102,2.19
103,7.63
107,0.42
109,5.17
112,7.1
114,26.12
115,2.32
118,1.04
119,5.15
120,16.03
122,37.39
123,0.84
124,7.11
125,2.35
127,7.63
128,2.21
130,1.79
131,2.41
132,0.02
135,27.19
136,67.18
137,6.04
140,10.78
141,2.31
142,0.57
143,13.13
145,1.75
146,6.2
147,5.09
149,7.62
150,9.87
152,0.71
153,2.89
154,12.85
155,9.61
156,34.96
157,46.18
158,4.49
161,2.53
162,3.68
163,2.96
165,7.99
166,2.3
169,10.79
170,16.8
171,7.82
172,8.61
173,0.05
174,1.87
175,7.41
177,29.86
179,6.98
180,8.06
182,1.98
183,2.25
184,28.27
187,11.48
188,5.13
189,0.88
190,5.0
191,1.49
192,0.35
193,6.81
194,0.72
197,5.18
198,7.16
199,16.16
200,12.98
204,11.06
205,38.56
206,28.45
207,6.65
208,7.9
209,5.33
211,3.0
212,23.76
213,43.43
216,24.17
217,9.19
218,57.34
219,44.78
221,21.54
222,99.6
223,12.87
224,43.72
225,4.49
227,0.07
231,18.55
232,28.93
233,23.02
234,26.39
235,4.05
238,4.51
239,21.84
240,8.01
241,9.12
244,0.05
245,3.47
246,21.05
247,52.94
248,4.16
249,3.78
250,3.75
252,34.23
254,8.21
257,0.48
258,5.61
259,5.97
260,0.41
261,2.11
262,1.67
263,2.83
265,6.17
266,1.81
267,8.67
269,23.27
271,2.22
272,0.52
273,214.59
275,616.15
276,5.22
277,4.75
278,10.01
280,15.56
286,7.17
287,6.84
289,0.75
291,9.11
293,9.81
294,13.62
295,17.82
297,8.46
298,1.21
299,4.64
300,0.18
301,3.5
302,5.79
303,10.41
304,20.12
307,1.97
308,2.94
310,0.73
311,3.14
312,7.09
313,10.47
314,1.48
315,8.3
317,4.89
319,0.8
320,10.0
321,1.47
324,12.01
325,6.82
328,5.84
330,0.63
332,7.07
333,22.38
336,29.27
337,0.32
338,16.82
339,1.28
340,1.81
342,8.25
343,12.55
344,86.13
345,61.15
346,23.4
348,3.18
349,9.54
350,2.94
351,126.54
352,3.02
353,1.29
355,302.96
356,143.6
357,29.86
358,29.15
360,20.36
361,10.3
363,13.14
