,äÓñ{ïœêîÇÃÇ›,è⁄ç◊ïœêîÇ†ÇË
2,48.15,33.68
5,5.88,4.95
16,16.91,20.31
17,189.37,34.83
20,244.95,19.19
22,45.65,15.29
24,65.44,27.46
28,119.03,6.94
29,138.87,38.48
43,188.12,6.33
44,11.85,5.05
51,58.83,8.41
52,88.84,16.0
55,78.08,4.06
66,61.18,19.89
76,0.03,4.71
77,19.87,3.83
78,37.03,48.55
80,8.44,6.4
81,29.84,25.37
85,0.27,28.89
86,34.31,134.99
89,60.54,0.52
100,105.88,103.09
102,30.68,51.35
103,8.4,50.94
106,4.62,15.99
108,60.26,235.41
109,3.6,2.19
115,565.51,272.34
120,35.6,53.72
123,11.93,8.61
125,14.69,19.74
129,357.98,158.36
130,6.74,63.82
132,13.82,16.58
136,139.33,23.07
138,25.44,25.83
141,20.01,14.0
143,357.7,271.49
144,79.29,84.41
148,17.01,27.52
152,40.88,37.44
155,1.61,13.98
160,69.1,0.89
161,98.32,16.68
166,2.93,39.23
167,8.25,10.73
169,262.91,8.6
173,25.43,11.63
177,150.52,13.52
183,30.68,15.11
185,69.86,16.08
188,1.56,21.04
193,33.25,13.31
199,13.17,27.92
205,38.53,36.68
209,8.95,20.88
211,47.23,36.1
213,42.52,22.41
218,49.94,21.5
220,94.43,22.73
221,23.02,9.94
222,126.0,29.83
223,17.49,3.91
224,403.84,14.74
229,20.82,20.37
231,11.44,2.51
234,1.16,28.69
237,42.82,12.86
238,35.1,13.27
240,0.39,8.28
241,64.53,8.28
243,20.86,34.7
250,33.73,35.64
253,11.29,0.02
255,166.79,55.78
258,2.32,4.02
261,85.61,21.53
262,123.35,8.28
266,8.81,4.05
273,992.3,16.82
277,1495.31,16.83
279,3.42,0.34
291,15.89,3.05
297,79.57,17.94
298,7.93,9.73
303,62.93,8.28
307,1.36,4.74
311,224.11,44.44
312,8.53,0.48
313,7.62,2.5
314,5.52,7.92
321,5.51,0.52
324,244.39,17.94
327,3.21,0.47
328,519.55,46.29
329,3.16,1.37
331,18.84,20.63
337,11.88,0.87
339,30.14,9.62
340,10.72,13.86
345,84.09,23.5
346,35.58,21.06
349,43.13,5.92
352,36.93,31.22
354,126.94,18.37
355,13.97,7.55
357,15.34,9.32
359,20.75,24.67
362,86.8,44.36
