,äÓñ{ïœêîÇÃÇ›,è⁄ç◊ïœêîÇ†ÇË
0,72.44,10.6
1,44.27,0.02
2,12.09,58.38
3,16.47,3.59
5,0.83,2.06
7,1.58,0.6
8,0.61,5.72
9,19.3,12.7
10,43.34,15.76
11,21.1,11.92
12,34.4,10.35
13,177.42,1.67
15,1.32,1.37
16,26.68,2.9
20,185.48,10.46
21,76.58,10.36
23,55.67,30.31
24,16.98,2.84
25,18.15,0.42
27,47.08,4.88
29,69.48,36.68
33,43.43,15.55
34,119.13,17.39
35,32.52,0.82
36,29.15,6.4
40,42.58,3.83
41,58.98,12.41
42,10.98,29.03
43,66.2,14.95
44,24.99,26.08
46,12.77,5.08
47,30.37,4.81
50,1.67,13.97
51,22.2,3.69
52,40.3,14.39
54,143.36,7.34
55,38.82,14.88
56,25.29,33.81
57,58.07,20.72
60,28.74,0.12
61,47.51,5.71
62,18.98,5.12
63,27.64,23.9
64,8.64,10.78
65,66.83,24.18
68,21.36,58.97
69,31.01,5.0
70,22.28,20.69
72,14.37,23.22
73,3.35,16.51
76,19.08,3.91
78,17.33,3.24
79,29.19,20.53
80,24.67,26.24
82,5.63,5.71
83,6.53,6.83
86,58.67,38.96
87,14.57,4.28
88,14.36,8.31
89,1.25,7.16
90,32.35,6.89
92,16.03,20.93
93,42.06,10.94
94,43.71,31.8
95,4.19,17.51
97,0.26,22.48
98,68.99,20.67
99,79.08,6.01
100,107.1,86.83
101,84.71,79.08
102,12.44,19.49
103,38.05,34.04
106,10.7,7.52
107,76.41,96.37
108,257.46,111.26
109,1.4,5.92
110,7.29,2.58
111,11.19,7.6
112,276.52,159.09
113,257.65,131.6
114,84.72,82.38
115,290.39,111.26
119,1.35,0.62
122,94.68,70.31
123,1.39,4.86
124,7.35,11.74
125,14.33,10.21
128,58.44,82.04
131,22.19,18.16
132,2.58,2.1
133,38.27,37.06
134,29.6,10.51
135,53.42,11.32
136,9.27,1.34
138,51.86,8.2
141,22.73,21.94
142,11.94,4.1
145,3.41,1.39
146,4.72,4.5
147,13.68,7.63
148,13.54,10.37
149,302.26,236.31
150,8.38,72.29
151,19.93,13.7
152,12.97,1.92
153,1.32,12.13
154,82.99,36.25
156,40.34,5.99
162,9.63,6.91
163,16.79,104.08
164,23.96,21.44
165,20.94,1.36
166,29.71,11.69
167,12.74,5.62
170,74.47,23.98
171,39.26,30.81
172,19.25,40.64
173,10.2,0.05
174,11.4,1.14
175,10.19,5.56
176,15.42,3.63
177,87.16,7.84
178,10.03,1.06
180,14.93,11.01
182,3.67,1.64
184,15.45,7.31
187,16.84,16.51
188,6.73,2.84
189,15.05,6.74
190,10.61,1.65
191,23.25,19.97
192,13.84,7.81
193,2.56,15.33
194,59.1,30.97
195,24.77,29.9
197,136.96,7.75
198,5.36,3.44
199,37.47,14.25
200,66.85,4.75
201,214.24,31.36
202,44.91,7.63
203,43.11,9.99
204,323.96,37.04
205,0.63,12.62
206,69.83,5.01
207,49.29,4.97
212,32.37,37.2
213,1.66,1.34
215,100.12,41.56
219,57.76,33.75
220,74.63,4.4
222,143.83,53.31
223,34.01,8.04
224,141.58,17.66
225,41.84,8.35
227,49.96,1.13
228,9.15,0.23
229,9.73,6.82
230,8.69,2.39
231,29.11,10.88
232,4.79,1.71
235,38.36,3.09
236,25.63,9.42
237,8.71,7.77
238,3.21,9.07
239,8.42,4.33
240,17.11,2.53
241,32.44,4.6
242,15.82,0.24
243,19.39,12.93
244,28.41,1.74
245,19.74,2.85
246,6.47,5.3
247,0.37,26.4
249,4.89,0.99
251,3.2,0.7
252,1.18,3.51
253,13.95,1.31
255,55.04,19.18
258,2.15,0.38
259,13.89,0.97
260,3.63,0.05
262,32.8,15.3
264,0.77,1.26
266,12.77,1.46
268,6.26,9.43
269,107.76,12.09
272,1361.4,46.3
273,588.57,14.28
274,664.68,14.64
277,992.56,3.19
278,6.73,0.73
279,1.5,2.18
280,24.38,12.25
281,4.0,0.06
283,35.4,11.41
284,81.73,17.52
285,2.0,2.42
286,1.58,1.19
287,1.23,0.28
288,2.73,1.94
291,2.72,0.82
292,1.5,0.56
294,7.83,0.95
297,87.71,4.03
298,4.24,0.18
299,0.19,2.69
300,3.27,0.22
302,8.61,1.16
306,13.74,0.15
307,5.11,0.95
308,6.28,0.65
309,5.5,0.29
310,86.46,12.2
311,124.4,17.92
312,2.71,2.0
313,8.41,1.14
315,18.61,11.66
316,96.24,23.36
317,11.61,22.19
318,173.32,68.96
319,4.6,0.71
322,0.4,0.63
323,6.68,0.24
324,108.95,2.61
329,0.34,2.43
330,6.67,2.23
331,61.55,12.66
332,28.1,11.83
333,1.2,0.15
335,32.9,4.18
336,18.88,3.25
337,4.92,0.9
340,1.36,2.39
341,5.86,1.4
342,5.53,0.32
343,6.06,0.82
344,3.76,5.15
346,2.38,6.7
347,108.95,8.25
349,2.66,1.12
350,41.85,1.99
351,3.19,4.58
352,5.42,1.72
353,13.94,4.24
354,58.8,3.85
355,13.89,1.17
356,0.56,3.52
357,7.88,5.65
360,4.25,10.88
361,13.45,13.94
362,14.26,15.49
363,13.06,1.24
364,305.22,29.76
