,äÓñ{ïœêîÇÃÇ›,è⁄ç◊ïœêîÇ†ÇË
0,37.74,16.32
1,17.08,7.34
2,24.03,16.48
5,5.13,3.58
7,2.43,5.42
8,15.37,2.68
10,29.52,43.95
11,14.52,22.71
12,16.72,15.32
14,18.23,16.41
15,0.44,3.09
17,14.9,17.37
18,41.92,9.92
19,1.13,10.04
20,96.5,17.6
23,19.91,8.05
24,18.69,14.97
25,4.34,8.78
26,27.95,17.72
27,19.63,9.08
29,76.74,20.31
30,25.65,5.77
31,16.95,5.82
32,68.57,17.4
33,47.39,9.33
34,31.86,16.35
36,26.17,6.71
37,35.22,15.23
41,45.5,11.82
42,22.56,27.35
43,10.05,9.2
44,5.32,7.53
45,38.68,16.35
47,33.58,9.52
48,30.26,27.79
49,27.19,7.3
50,6.53,22.95
51,29.16,6.8
52,31.0,7.89
55,49.37,11.82
56,43.8,30.97
57,9.61,8.36
58,1.08,12.45
59,2.01,9.12
63,7.37,41.89
64,8.47,14.99
65,70.4,16.63
66,12.83,28.04
67,4.61,11.94
68,27.55,84.16
69,30.99,6.47
70,9.63,0.46
71,4.68,14.87
72,24.7,1.35
73,26.98,22.76
75,15.67,18.61
78,1.23,22.2
79,3.53,22.68
83,4.51,2.78
85,2.11,20.88
86,43.3,85.81
87,28.59,1.59
88,1.28,2.07
89,6.48,3.48
91,58.46,24.92
92,13.59,5.97
93,24.63,7.8
94,10.96,29.74
95,2.03,5.61
97,8.32,14.92
98,18.77,9.28
99,40.71,5.06
101,141.72,83.6
102,7.92,43.17
104,22.96,0.22
108,77.59,154.82
109,4.24,1.08
110,4.13,11.31
111,11.99,16.87
113,220.5,313.67
115,385.19,313.67
116,1.82,4.32
117,6.41,45.61
118,3.71,8.1
120,13.16,55.1
121,70.71,154.82
122,94.5,150.21
123,0.3,5.94
125,8.58,17.06
126,5.64,14.29
128,197.45,313.67
129,248.27,152.2
130,41.86,90.78
131,15.06,27.93
132,0.08,12.06
135,43.92,6.16
137,12.46,21.48
138,1.18,9.89
139,2.16,25.14
140,36.44,50.19
142,26.89,149.34
143,246.83,313.67
144,45.59,59.43
146,7.19,18.93
147,10.18,18.31
150,24.85,149.34
151,13.11,21.11
153,14.63,14.11
154,13.24,31.72
155,27.03,15.0
156,15.26,30.16
157,14.28,22.75
158,11.22,9.15
159,21.66,19.45
160,1.18,8.49
161,26.78,23.54
162,1.94,0.46
163,124.69,103.79
165,0.3,32.92
166,22.78,26.81
167,8.67,4.74
168,9.77,24.57
171,86.82,4.94
172,86.9,14.06
173,3.2,5.95
174,9.16,12.42
175,27.27,152.2
176,5.62,23.18
177,8.55,23.62
183,129.91,14.53
185,47.32,18.88
186,5.14,1.71
187,9.21,24.84
189,15.38,9.0
190,3.03,14.84
191,50.61,34.84
192,34.05,31.63
193,9.92,6.58
194,55.88,30.26
195,42.56,11.51
197,99.33,23.98
198,4.42,12.76
200,29.66,29.92
202,13.77,7.08
203,5.63,15.12
204,171.35,56.84
205,13.06,23.05
206,14.49,34.89
208,122.45,18.82
209,14.34,8.9
210,12.15,19.78
211,42.97,14.52
213,52.83,17.77
214,32.08,7.01
215,41.65,20.66
216,1.13,7.07
220,38.0,18.38
222,35.69,31.01
224,110.91,18.17
225,28.6,9.69
226,42.18,12.23
228,4.64,14.7
230,3.96,2.01
233,67.57,10.24
234,57.15,7.83
236,16.49,24.56
237,8.61,8.13
238,9.52,1.4
239,3.86,0.68
242,10.83,4.89
244,8.68,8.55
247,31.95,19.51
248,26.63,0.21
249,2.67,2.38
250,10.87,27.24
252,5.61,5.02
255,32.6,39.5
257,0.78,2.75
258,3.54,3.0
259,8.88,1.46
263,2.18,3.42
264,5.42,4.46
266,5.82,3.74
268,0.22,5.43
269,105.1,69.71
270,16.15,4.6
271,16.24,0.31
272,1708.66,96.57
273,445.07,17.0
275,220.39,77.94
279,1.36,2.11
280,11.82,19.06
281,2.46,4.36
284,41.88,12.97
285,4.17,1.43
286,1.44,3.38
287,0.63,1.41
289,57.89,3.91
290,23.73,0.22
292,4.62,2.79
293,4.33,0.72
297,90.02,77.94
298,2.86,0.27
299,0.44,5.08
301,0.02,0.63
302,5.24,2.55
303,53.69,4.97
304,22.67,77.94
306,0.91,1.55
308,2.19,1.33
309,0.31,1.6
311,87.72,77.94
312,4.97,2.16
313,0.03,0.9
314,3.51,1.43
315,11.59,20.98
317,3.0,0.22
318,200.15,91.35
319,1.84,3.34
321,3.76,0.61
323,0.71,2.24
324,100.22,8.29
325,45.22,0.46
326,4.35,2.15
328,147.47,104.8
330,1.85,7.83
331,11.2,10.15
333,9.94,10.36
334,5.6,18.96
336,15.14,2.45
337,4.01,0.05
338,93.98,45.49
339,24.25,3.91
340,2.93,4.72
341,0.22,1.09
343,2.66,1.33
344,4.55,14.64
345,7.98,26.12
346,12.98,20.11
347,67.87,24.86
348,0.79,10.8
349,20.2,1.12
350,9.04,11.83
351,0.73,4.14
352,17.96,19.26
353,40.14,20.24
354,3.48,35.15
355,5.2,5.77
356,3.22,0.11
358,6.98,11.52
360,33.49,9.46
361,13.5,19.88
362,12.94,30.06
363,1.62,4.07
