,äÓñ{ïœêîÇÃÇ›,é¿ê—,è⁄ç◊ïœêîÇ†ÇË
2,1.48,1.0,1.34
5,17.88,19.0,19.94
16,1.66,2.0,2.41
17,2.89,1.0,1.35
20,3.45,1.0,1.19
22,7.28,5.0,5.76
24,1.65,1.0,1.27
28,-0.38,2.0,2.14
29,2.39,1.0,1.38
43,5.76,2.0,2.13
44,2.24,2.0,2.1
51,0.82,2.0,2.17
52,0.22,2.0,2.32
55,3.56,2.0,2.08
66,1.61,1.0,1.2
76,2.0,2.0,2.09
77,1.6,2.0,1.92
78,8.22,6.0,8.91
80,1.08,1.0,1.06
81,9.09,7.0,8.78
85,5.98,6.0,7.73
86,1.34,1.0,-0.35
89,1.97,5.0,5.03
100,2.06,1.0,2.03
102,13.86,20.0,9.73
103,15.18,14.0,21.13
106,27.2,26.0,30.16
108,1.6,1.0,3.35
109,33.15,32.0,31.3
115,6.66,1.0,3.72
120,18.98,14.0,21.52
123,29.06,33.0,30.16
125,33.27,39.0,31.3
129,-2.58,1.0,-0.58
130,1.87,2.0,3.28
132,29.3,34.0,28.36
136,2.39,1.0,1.23
138,2.51,2.0,1.48
141,31.2,26.0,29.64
143,4.58,1.0,3.71
144,23.31,13.0,23.97
148,31.54,38.0,27.54
152,16.55,28.0,17.52
155,1.97,2.0,2.28
160,0.62,2.0,2.02
161,1.98,1.0,1.17
166,6.18,6.0,8.35
167,7.58,7.0,7.75
169,3.63,1.0,1.09
173,8.78,7.0,7.81
177,2.51,1.0,1.14
183,2.61,2.0,1.7
185,1.7,1.0,1.16
188,6.89,7.0,8.47
193,11.99,9.0,10.2
199,1.13,1.0,1.28
205,1.23,2.0,2.73
209,2.18,2.0,2.42
211,1.06,2.0,2.72
213,0.57,1.0,1.22
218,3.0,2.0,2.43
220,1.94,1.0,1.23
221,2.46,2.0,2.2
222,2.26,1.0,1.3
223,2.35,2.0,2.08
224,5.04,1.0,1.15
229,4.83,4.0,3.19
231,6.69,6.0,6.15
234,2.02,2.0,2.57
237,11.43,8.0,9.03
238,10.81,8.0,9.06
240,2.01,2.0,2.17
241,0.71,2.0,2.17
243,11.08,14.0,9.14
250,11.27,17.0,10.94
253,23.06,26.0,25.99
255,2.67,1.0,1.56
258,21.49,22.0,22.88
261,3.71,2.0,2.43
262,4.47,2.0,2.17
266,24.62,27.0,25.91
273,21.85,2.0,2.34
277,31.91,2.0,2.34
279,34.13,33.0,32.89
291,33.61,29.0,28.12
297,1.8,1.0,1.18
298,31.3,29.0,26.18
303,0.74,2.0,2.17
307,29.39,29.0,27.62
311,3.24,1.0,1.44
312,34.73,32.0,31.85
313,33.36,31.0,31.78
314,31.66,30.0,27.62
321,30.6,29.0,28.85
324,3.44,1.0,1.18
327,33.03,32.0,31.85
328,6.2,1.0,1.46
329,33.01,32.0,31.56
331,0.81,1.0,1.21
337,22.03,25.0,25.22
339,1.4,2.0,2.19
340,26.57,24.0,27.33
345,0.32,2.0,2.47
346,1.36,1.0,1.21
349,3.41,6.0,5.64
352,2.74,2.0,2.62
354,-0.27,1.0,1.18
355,30.11,35.0,32.36
357,19.47,23.0,25.14
359,0.79,1.0,1.25
362,22.42,12.0,6.68
