,äÓñ{ïœêîÇÃÇ›,é¿ê—,è⁄ç◊ïœêîÇ†ÇË
1,1.66,2.0,2.08
2,1.16,1.0,0.85
4,7.65,7.0,7.54
5,16.45,19.0,18.76
9,2.61,2.0,2.09
10,0.64,1.0,1.11
12,1.35,1.0,0.97
13,5.63,2.0,1.46
14,11.61,14.0,13.27
17,1.0,1.0,1.11
18,3.17,2.0,1.88
20,1.05,1.0,1.13
21,2.22,2.0,2.23
23,0.96,2.0,1.95
24,1.83,1.0,0.7
27,0.98,2.0,2.2
28,0.27,2.0,2.25
29,-0.37,1.0,0.87
30,2.02,2.0,1.84
31,2.33,2.0,2.01
33,0.87,2.0,1.83
34,2.0,1.0,1.0
36,1.55,2.0,2.08
37,1.29,1.0,0.93
38,1.12,2.0,2.07
39,2.24,1.0,0.93
41,0.99,2.0,2.06
43,3.37,2.0,2.12
47,1.57,2.0,2.13
49,0.92,2.0,1.95
50,0.77,1.0,0.85
51,1.65,2.0,1.83
52,1.5,2.0,2.09
53,3.04,1.0,0.79
54,3.46,2.0,1.82
55,1.45,2.0,2.01
57,0.88,2.0,2.07
58,0.21,1.0,1.06
59,0.52,2.0,2.01
60,1.8,2.0,2.11
61,2.48,1.0,1.11
62,2.7,2.0,1.54
63,3.48,4.0,4.07
65,1.64,1.0,1.23
67,7.4,7.0,7.13
69,13.04,10.0,10.49
70,8.72,10.0,10.65
71,7.5,9.0,9.04
72,1.6,2.0,2.11
73,0.62,1.0,0.79
75,7.6,9.0,9.14
76,1.86,2.0,2.11
77,1.36,2.0,1.86
78,6.84,6.0,6.22
80,1.08,1.0,1.01
83,2.14,2.0,1.93
85,6.08,6.0,6.15
86,1.78,1.0,0.55
87,1.82,2.0,1.88
88,8.27,10.0,9.74
91,1.74,1.0,1.19
92,1.95,2.0,1.88
93,1.17,1.0,1.01
94,1.14,1.0,1.43
95,2.61,2.0,1.94
96,9.2,10.0,10.49
97,14.67,13.0,11.17
98,2.9,2.0,1.87
99,3.19,2.0,2.24
101,-0.05,2.0,0.5
104,10.34,10.0,10.05
105,20.45,14.0,14.55
106,26.02,26.0,26.72
107,2.35,2.0,1.92
108,2.5,1.0,-0.87
109,32.08,32.0,34.58
110,31.94,35.0,33.67
111,29.89,37.0,35.39
113,5.07,1.0,1.88
115,5.07,1.0,2.32
116,28.09,28.0,27.8
120,14.55,14.0,17.33
122,5.8,2.0,3.01
124,31.66,30.0,32.75
125,31.32,39.0,37.5
127,31.14,38.0,36.47
128,2.01,1.0,0.89
131,32.28,43.0,37.95
133,13.78,13.0,13.95
137,1.28,1.0,0.8
138,3.74,2.0,1.34
139,20.87,15.0,16.2
140,26.74,20.0,24.6
141,29.62,26.0,27.93
142,4.86,2.0,3.03
143,4.86,1.0,2.49
145,25.52,25.0,23.47
148,30.43,38.0,32.06
149,5.0,1.0,3.46
150,1.26,2.0,1.44
151,32.66,41.0,37.63
152,24.6,28.0,27.83
153,1.67,2.0,2.16
154,1.52,1.0,1.03
155,1.8,2.0,1.65
161,1.54,1.0,1.38
162,8.5,11.0,11.69
163,0.31,1.0,0.89
164,0.81,2.0,1.38
165,15.9,15.0,16.11
166,4.97,6.0,6.65
168,3.71,5.0,5.39
169,1.82,1.0,0.98
170,2.37,2.0,1.7
171,0.41,1.0,0.8
172,1.45,1.0,1.15
173,8.96,7.0,6.79
174,11.42,17.0,16.53
175,2.06,1.0,0.77
176,20.93,19.0,20.0
177,1.55,1.0,0.82
178,1.7,2.0,2.13
179,1.28,1.0,0.91
181,2.44,5.0,5.69
182,5.44,7.0,6.86
183,3.3,2.0,2.13
184,0.18,1.0,0.89
185,1.0,1.0,1.2
190,9.32,9.0,8.38
191,0.61,1.0,1.06
192,1.08,1.0,1.25
193,9.42,9.0,9.41
195,1.35,2.0,1.95
196,1.3,1.0,0.94
197,2.22,1.0,0.77
198,2.06,2.0,2.1
199,0.59,1.0,0.97
201,3.0,1.0,1.42
202,2.17,2.0,1.85
203,0.71,1.0,0.79
204,5.51,1.0,1.25
207,2.48,2.0,2.04
208,2.97,1.0,1.27
209,1.98,2.0,2.0
210,1.81,1.0,1.36
212,-0.53,1.0,1.03
213,-0.23,1.0,0.67
215,2.07,1.0,0.75
216,1.92,2.0,1.91
217,3.38,1.0,1.11
219,1.03,1.0,1.1
220,1.78,1.0,0.91
221,2.9,2.0,1.75
223,1.89,2.0,2.03
225,3.85,4.0,3.85
226,0.84,2.0,2.06
229,2.68,4.0,3.81
230,5.93,7.0,7.05
231,5.84,6.0,6.48
232,8.33,9.0,8.65
233,1.75,1.0,1.0
234,2.02,2.0,1.91
235,6.4,8.0,7.64
236,1.91,2.0,2.1
237,10.37,8.0,8.36
239,9.75,7.0,6.99
240,2.04,2.0,2.36
241,1.22,2.0,2.0
242,21.75,25.0,23.97
243,14.15,14.0,13.13
244,6.03,8.0,8.29
245,17.72,21.0,21.69
246,15.25,15.0,14.31
250,13.47,17.0,16.51
251,24.76,26.0,27.51
254,2.6,2.0,2.53
256,28.24,25.0,24.87
258,21.51,22.0,21.92
259,19.41,21.0,20.59
260,23.92,25.0,24.14
261,3.94,2.0,2.2
263,27.44,28.0,27.91
264,20.64,20.0,20.49
265,24.32,25.0,24.58
266,26.49,27.0,27.22
267,23.73,26.0,26.84
270,28.15,34.0,33.65
271,27.96,32.0,32.52
272,15.79,1.0,1.42
273,9.12,2.0,2.12
274,12.87,2.0,2.45
275,2.77,1.0,1.12
276,1.73,2.0,2.07
280,34.21,41.0,38.85
282,0.59,2.0,1.89
283,0.82,1.0,0.8
284,4.8,2.0,2.07
285,32.54,31.0,31.61
286,32.39,32.0,31.25
288,30.01,32.0,32.51
290,2.43,2.0,2.0
291,30.44,29.0,28.3
292,32.33,33.0,32.84
293,31.81,32.0,31.48
296,1.95,2.0,1.96
298,27.7,29.0,29.53
299,29.95,30.0,30.64
300,30.73,30.0,30.18
302,25.72,29.0,28.87
303,0.01,2.0,1.71
304,-0.11,1.0,0.47
306,30.41,30.0,30.0
307,30.32,29.0,28.27
308,30.38,28.0,28.15
309,30.07,31.0,31.35
310,2.19,2.0,2.43
311,2.19,1.0,1.09
312,32.31,32.0,32.22
313,30.98,31.0,31.24
314,30.63,30.0,29.96
315,34.67,42.0,39.04
317,1.67,2.0,1.93
318,3.59,1.0,2.21
319,33.2,34.0,33.92
320,30.66,29.0,29.11
322,33.0,33.0,32.63
323,27.06,29.0,28.93
324,2.65,1.0,1.01
326,30.9,32.0,32.69
328,4.94,1.0,0.85
330,24.86,26.0,25.38
331,1.9,1.0,0.86
332,2.49,2.0,2.13
333,20.24,20.0,20.72
335,15.21,18.0,18.42
336,20.39,19.0,19.28
337,25.14,25.0,24.33
339,2.07,2.0,2.03
341,29.57,31.0,31.33
342,26.77,25.0,25.57
344,12.01,11.0,10.63
345,1.31,2.0,2.29
346,0.99,1.0,1.0
349,3.94,6.0,6.13
350,4.17,3.0,3.02
352,2.33,2.0,2.07
353,2.0,2.0,2.23
354,0.86,1.0,1.27
355,29.49,35.0,34.84
356,26.97,29.0,29.02
358,9.91,10.0,9.92
359,1.09,1.0,1.14
362,15.49,12.0,11.5
364,3.45,1.0,1.14
