,äÓñ{ïœêîÇÃÇ›,é¿ê—,è⁄ç◊ïœêîÇ†ÇË
0,1.37,1.0,0.77
3,2.01,2.0,2.42
6,5.47,8.0,8.0
7,5.84,4.0,3.43
8,7.2,8.0,7.63
11,4.76,5.0,6.02
15,3.98,7.0,7.41
16,1.47,2.0,2.06
19,2.98,2.0,2.25
22,4.45,5.0,6.95
25,6.76,8.0,8.29
26,2.86,3.0,2.62
32,2.42,1.0,0.28
35,1.92,2.0,1.68
40,1.34,2.0,2.5
42,0.47,1.0,1.48
44,1.74,2.0,1.84
45,1.74,1.0,0.54
46,1.65,2.0,2.33
48,0.59,1.0,1.16
56,0.78,1.0,1.43
64,1.75,2.0,2.64
66,2.33,1.0,2.42
68,26.46,12.0,29.43
74,2.41,2.0,2.44
79,1.19,1.0,0.06
81,6.87,7.0,5.46
82,7.45,8.0,11.29
84,1.35,4.0,6.0
89,3.84,5.0,6.55
90,-0.7,2.0,1.86
100,4.05,1.0,0.52
102,24.3,20.0,10.28
103,15.86,14.0,17.92
112,6.1,1.0,3.18
114,4.94,2.0,3.5
117,17.29,11.0,21.13
118,20.99,30.0,22.23
119,23.67,29.0,26.54
121,3.18,1.0,0.18
123,29.33,33.0,31.74
126,31.32,37.0,34.56
129,-0.02,1.0,-2.98
130,3.0,2.0,0.83
132,29.13,34.0,29.37
134,1.06,3.0,2.12
135,0.06,2.0,0.05
136,1.26,1.0,-0.08
144,23.66,13.0,20.0
146,27.44,35.0,30.0
147,27.7,38.0,30.16
156,1.33,1.0,1.43
157,2.24,1.0,1.04
158,2.24,2.0,2.24
159,2.97,1.0,1.52
160,1.95,2.0,1.8
167,4.19,7.0,4.93
180,2.7,1.0,1.1
186,9.24,9.0,12.85
187,9.18,13.0,11.23
188,5.39,7.0,6.82
189,1.38,2.0,2.66
194,1.66,1.0,1.98
200,6.33,2.0,2.49
205,0.51,2.0,2.82
206,0.74,1.0,0.72
211,-0.01,2.0,2.74
214,2.23,2.0,1.95
218,3.81,2.0,2.65
222,2.85,1.0,1.53
224,3.67,1.0,1.22
227,2.34,1.0,0.92
228,6.71,5.0,6.33
238,11.71,8.0,8.92
247,2.41,2.0,2.89
248,2.13,2.0,2.16
249,25.96,27.0,27.56
252,15.89,22.0,19.39
253,22.19,26.0,26.01
255,3.0,1.0,1.24
257,27.73,32.0,32.21
262,0.56,2.0,1.66
268,2.7,2.0,1.58
269,1.91,1.0,0.85
277,29.57,2.0,1.67
278,31.19,32.0,29.11
279,32.64,33.0,33.34
281,30.22,34.0,33.94
287,32.23,30.0,28.2
289,1.8,2.0,1.68
294,30.44,34.0,32.79
295,27.86,33.0,31.72
297,0.9,1.0,1.22
301,28.78,28.0,29.5
305,27.74,32.0,33.25
316,2.82,2.0,3.15
321,32.3,29.0,26.37
325,2.19,2.0,2.68
327,31.14,32.0,31.07
329,31.12,32.0,32.8
334,12.93,13.0,8.63
338,1.44,1.0,2.37
340,26.6,24.0,26.64
343,20.34,22.0,24.25
347,5.24,2.0,1.94
348,9.74,9.0,7.48
351,25.84,30.0,32.54
357,19.48,23.0,23.96
360,2.31,2.0,2.33
361,3.93,5.0,6.83
363,3.47,6.0,5.87
