,äÓñ{ïœêîÇÃÇ›,è⁄ç◊ïœêîÇ†ÇË
1,33.35,6.88
2,46.87,3.22
4,9.12,2.82
5,0.53,0.67
6,1.38,10.88
9,13.5,10.14
10,20.68,2.61
11,3.39,8.24
13,23.4,14.44
14,7.14,3.4
15,6.32,1.48
19,12.73,3.02
20,146.13,8.53
22,4.37,6.99
23,32.5,22.67
24,12.47,10.17
25,7.02,7.46
27,15.77,6.73
28,40.45,15.2
29,78.8,29.36
30,24.74,6.32
31,18.73,18.03
32,19.33,23.32
33,13.33,5.33
34,57.93,13.92
35,13.12,8.22
36,12.69,1.38
37,11.91,1.73
40,29.57,2.98
41,15.95,6.47
42,55.11,26.73
44,20.12,7.69
47,6.09,3.3
49,48.48,2.52
52,16.06,7.53
53,8.95,6.17
54,23.99,9.18
57,16.88,18.44
59,13.99,0.25
63,16.62,2.45
64,4.14,8.47
65,22.11,1.17
67,13.89,5.69
69,1.38,0.33
70,2.43,4.46
71,10.19,0.31
72,24.65,2.65
74,1.44,6.3
75,0.2,0.56
76,13.71,2.04
77,10.86,11.07
78,10.96,7.87
79,25.42,26.79
80,6.2,1.24
81,1.2,4.95
83,1.95,4.1
84,8.65,5.36
85,4.65,6.92
86,17.93,50.83
87,0.9,3.45
88,6.05,0.17
90,25.65,0.72
92,10.52,11.29
93,11.56,4.04
94,42.09,39.91
95,7.88,16.95
96,13.5,6.77
99,37.31,3.13
100,12.67,13.48
104,2.88,3.89
105,48.66,17.74
107,20.79,31.63
108,100.24,68.67
109,4.54,4.74
110,3.6,0.33
111,6.51,6.04
113,125.19,72.53
114,29.08,53.62
115,116.72,115.0
117,10.49,15.94
118,0.67,0.95
119,3.15,0.02
120,14.22,23.21
121,1.14,44.4
122,92.31,83.73
123,0.11,2.62
124,6.83,10.47
125,5.38,3.08
126,2.96,2.0
127,7.14,5.52
128,12.06,36.8
129,97.95,92.16
130,12.46,24.81
131,10.47,12.52
132,2.53,2.82
135,56.9,23.39
136,38.93,10.68
138,44.05,3.12
141,22.31,18.64
142,37.61,1.35
145,4.04,2.85
146,3.1,1.43
148,8.93,9.8
151,9.66,8.42
152,3.2,5.54
154,4.24,22.91
155,26.97,0.28
157,14.67,2.04
158,3.9,9.05
163,40.11,30.18
166,1.61,10.26
167,0.94,7.74
168,2.97,7.28
169,26.57,7.69
172,81.16,1.18
173,4.74,3.11
174,18.78,3.99
175,41.47,75.18
176,6.35,10.5
177,2.46,30.92
178,9.85,1.9
180,48.8,0.82
181,4.28,13.34
182,2.72,4.91
183,42.04,1.27
184,88.0,62.89
188,10.28,7.2
189,10.25,14.55
190,0.58,5.44
191,43.53,22.26
192,6.57,4.16
193,4.99,1.25
194,69.59,11.4
195,29.0,17.37
196,18.48,5.61
197,43.64,15.61
199,33.11,40.19
200,34.71,2.1
202,11.2,3.65
205,19.49,14.65
206,18.09,15.13
207,30.27,1.84
209,25.57,1.66
210,51.3,33.55
211,15.55,6.75
214,42.46,29.71
216,24.8,17.19
217,70.66,7.4
218,37.1,2.56
219,40.07,4.41
220,61.56,4.71
221,9.05,2.94
222,92.15,52.67
224,56.17,12.5
225,30.85,2.01
226,56.39,8.1
227,27.8,5.2
228,15.45,5.41
229,1.16,3.57
230,2.64,2.47
231,11.58,0.93
232,11.83,4.76
233,85.39,11.09
236,2.72,4.82
237,12.64,3.62
238,3.84,4.48
240,13.59,2.12
241,11.06,4.71
242,3.62,2.86
243,2.67,8.91
246,1.91,0.45
247,41.48,6.2
248,25.91,4.53
249,3.03,0.39
250,0.62,4.08
251,1.92,3.8
255,13.76,30.1
256,4.54,2.06
257,1.42,1.14
258,2.04,1.37
259,5.8,0.59
260,0.13,1.76
261,49.51,2.23
264,0.33,2.47
265,4.9,1.46
269,82.07,13.27
270,17.87,1.6
271,14.28,4.17
272,1397.38,52.76
273,262.57,22.85
276,4.06,0.03
277,610.53,14.23
278,4.15,1.85
279,4.22,1.93
280,16.88,6.22
283,132.12,6.34
284,58.81,13.82
285,0.1,1.34
286,0.07,0.68
287,1.31,0.11
288,3.21,0.87
289,2.1,2.84
290,10.87,0.95
291,7.98,1.86
294,5.2,0.47
295,1.15,3.91
296,5.06,4.82
297,82.79,32.95
298,5.27,0.98
302,1.3,0.68
303,73.39,9.55
304,67.36,26.8
305,0.1,0.09
307,3.04,3.12
308,8.03,0.01
309,5.7,2.18
311,204.76,13.3
312,2.8,2.73
314,2.43,2.28
315,11.03,9.13
318,204.31,71.87
320,0.83,3.84
321,2.59,1.68
323,5.33,1.51
326,2.07,0.5
327,2.01,1.01
328,257.84,41.35
329,2.03,0.03
330,1.85,0.46
331,37.99,43.35
332,9.52,0.14
334,2.14,7.92
335,7.2,1.38
336,2.25,7.14
337,1.34,2.32
338,40.14,63.36
339,53.94,5.25
340,3.91,3.93
342,6.99,4.66
343,0.37,4.57
344,1.48,6.52
345,4.86,17.8
346,37.22,7.16
347,15.89,3.96
348,4.16,1.44
349,2.21,7.51
351,6.77,3.72
352,11.91,10.22
353,15.73,15.83
354,14.65,12.21
355,2.26,2.02
356,0.4,0.72
358,9.4,3.8
359,24.28,9.08
